step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
79,144.0,529.4308,-17.4039,179.9417,0.013275,0.02118,0,19.999
80,146.0,527.6426,-17.4129,-179.6399,-0.019061,0.026296,0,20.0
81,148.0,525.8545,-17.4148,-179.9971,-0.001877,0.024262,0,19.997
82,150.0,524.0664,-17.4087,179.7693,0.006564,0.014215,0,20.0
83,152.0,522.2783,-17.4056,179.9117,0.010913,0.00721,0,20.002
84,154.0,520.4902,-17.412,-179.7391,-0.015294,0.009756,0,20.002
85,156.0,518.702,-17.4127,179.9767,0.005996,0.006554,0,19.999
86,158.0,516.9139,-17.4121,179.9851,0.003011,0.002005,0,19.998
87,158.0,515.1258,-17.4153,-179.8836,-0.003982,0.001363,0,20.0
88,160.0,513.3376,-17.4171,-179.9543,-0.024242,-0.00075,0,20.002
89,162.0,511.5497,-17.4013,179.3779,-0.001255,-0.02053,0,19.998
90,164.0,509.7616,-17.3748,179.0992,0.006605,-0.050884,0,20.0
91,166.0,507.9735,-17.3511,179.2455,0.00695,-0.078542,0,20.001
92,168.0,506.1854,-17.3341,179.4921,-0.005602,-0.099437,0,20.002
93,170.0,504.3973,-17.3163,179.4197,0.012167,-0.121134,0,20.001
94,172.0,502.6092,-17.3049,179.684,0.015494,-0.136373,0,19.999
95,174.0,500.821,-17.3088,-179.7927,-0.008091,-0.136445,0,19.998
96,174.0,499.0329,-17.3138,-179.8409,-0.016559,-0.135319,0,19.999
97,176.0,497.2448,-17.3054,179.6554,0.005406,-0.147577,0,19.999
98,178.0,495.4567,-17.2941,179.6256,0.00498,-0.162796,0,20.001
99,180.0,493.6685,-17.2874,179.801,-0.003517,-0.173425,0,20.002
100,182.0,491.8804,-17.2802,179.7619,-0.003819,-0.184545,0,20.002
101,184.0,490.0923,-17.2693,179.6294,0.001693,-0.199341,0,20.001
102,186.0,488.3042,-17.258,179.6333,0.012023,-0.214576,0,20.0
103,188.0,486.5161,-17.2552,179.9614,0.003195,-0.221266,0,19.999
104,190.0,484.7279,-17.2593,-179.8329,-0.008427,-0.221015,0,20.0
105,192.0,482.9398,-17.2597,179.9863,0.001813,-0.224576,0,20.0
106,192.0,481.1517,-17.2583,179.9507,0.007722,-0.229843,0,20.001
107,194.0,479.3636,-17.2626,-179.834,0.006499,-0.229482,0,20.001
108,196.0,477.5754,-17.2742,-179.5856,-0.002548,-0.221722,0,20.0
109,198.0,475.7873,-17.2872,-179.5821,4.1e-05,-0.212703,0,20.0
110,200.0,473.9992,-17.2996,-179.6031,0.003548,-0.204189,0,20.0
111,202.0,472.211,-17.3145,-179.5111,-0.008068,-0.193225,0,20.0
112,204.0,470.4229,-17.3253,-179.6857,-0.006733,-0.18633,0,20.0
113,206.0,468.6348,-17.3285,-179.941,0.002234,-0.187028,0,20.0
114,208.0,466.8467,-17.3302,-179.955,0.006223,-0.189218,0,20.0
115,208.0,465.0585,-17.3365,-179.7739,-0.005912,-0.186798,0,20.0
116,210.0,463.2704,-17.3412,-179.8643,0.003954,-0.185955,0,20.0
117,212.0,461.4823,-17.3466,-179.8175,-0.001458,-0.184456,0,20.0
118,214.0,459.6942,-17.3525,-179.8185,0.009398,-0.182533,0,20.0
119,216.0,457.906,-17.3642,-179.5863,-0.006205,-0.174741,0,20.0
