step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
80,144.0,529.2742,-17.4403,179.9266,0.0214,0.057188,0,19.999
81,146.0,527.4861,-17.4505,-179.5969,0.011809,0.063527,0,19.999
82,148.0,525.6979,-17.4767,-179.078,-0.024116,0.085852,0,20.003
83,150.0,523.9099,-17.4923,-179.573,-0.039627,0.097539,0,20.0
84,152.0,522.1222,-17.4728,179.1676,0.013506,0.074134,0,19.995
85,154.0,520.3348,-17.4459,179.109,0.020549,0.043324,0,19.996
86,156.0,518.5468,-17.4358,179.7568,0.008488,0.029313,0,20.002
87,158.0,516.7581,-17.4394,-179.8087,-0.010086,0.02898,0,20.008
88,158.0,514.9693,-17.4407,-179.9743,0.016257,0.026365,0,20.007
89,160.0,513.1808,-17.4498,-179.6479,0.022719,0.031571,0,20.001
90,162.0,511.3932,-17.4804,-178.8992,-0.049031,0.058256,0,19.996
91,164.0,509.607,-17.488,-179.9205,-0.012141,0.061971,0,19.974
92,166.0,507.8207,-17.4696,179.2878,-0.000193,0.03968,0,19.991
93,168.0,506.0325,-17.4444,179.1348,0.034311,0.010552,0,20.013
94,170.0,504.2432,-17.4406,-179.9875,0.019548,0.002838,0,20.014
95,172.0,502.454,-17.4631,-179.1351,-0.00587,0.021478,0,20.011
96,174.0,500.6655,-17.4911,-179.0723,-0.001724,0.045542,0,20.002
97,176.0,498.8776,-17.5172,-179.1648,-0.017508,0.067773,0,19.997
98,176.0,497.0901,-17.5311,-179.64,-0.006641,0.077726,0,19.995
99,178.0,495.3022,-17.5334,-179.9908,-0.003816,0.076119,0,20.0
100,180.0,493.5137,-17.5295,179.8328,0.002415,0.068371,0,20.006
101,182.0,491.725,-17.5251,179.853,0.014964,0.060039,0,20.007
102,184.0,489.9364,-17.5314,-179.7354,-0.005356,0.062387,0,20.003
103,186.0,488.1483,-17.5399,-179.7229,-0.018908,0.067067,0,19.998
104,188.0,486.3606,-17.5344,179.7396,0.011441,0.057654,0,19.995
105,190.0,484.573,-17.5292,179.8446,0.022466,0.048517,0,19.996
106,192.0,482.7849,-17.5426,-179.4669,-0.016883,0.058048,0,19.999
107,192.0,480.9968,-17.5538,-179.6739,-0.016551,0.065276,0,20.0
108,194.0,479.2087,-17.5483,179.7378,0.015975,0.055925,0,20.002
109,196.0,477.4206,-17.5467,179.9779,0.017978,0.050422,0,20.001
110,198.0,475.6324,-17.5625,-179.4029,-0.005094,0.062297,0,20.001
111,200.0,473.8443,-17.5824,-179.3465,-0.022297,0.078261,0,20.001
112,202.0,472.0562,-17.5864,-179.9668,0.000183,0.078348,0,19.998
113,204.0,470.2681,-17.5818,179.8114,0.030844,0.069884,0,20.0
114,206.0,468.4803,-17.5969,-179.4005,-0.01916,0.081046,0,19.996
115,208.0,466.6928,-17.6108,-179.5886,-0.020251,0.091055,0,19.993
116,210.0,464.9051,-17.6049,179.7089,0.006309,0.081275,0,19.999
117,210.0,463.1167,-17.595,179.6602,0.017538,0.067414,0,20.006
118,212.0,461.3279,-17.598,-179.8313,-0.006433,0.066595,0,20.007
119,214.0,459.5392,-17.6036,-179.8195,-0.01014,0.06824,0,20.003
120,216.0,457.751,-17.6007,179.8608,-0.010686,0.061402,0,20.0
121,218.0,455.9629,-17.5865,179.477,0.01731,0.043366,0,19.998
122,220.0,454.1747,-17.5792,179.8133,-0.00316,0.032169,0,19.997
123,222.0,452.3866,-17.5759,179.899,-0.000646,0.024944,0,20.0
124,224.0,450.5984,-17.5715,179.8592,0.001581,0.016619,0,20.004
125,226.0,448.8097,-17.5681,179.8928,-0.005039,0.007348,0,20.005
126,226.0,447.0211,-17.5618,179.7768,-0.000692,0.001241,0,20.003
127,228.0,445.233,-17.5531,179.7086,-0.011735,-0.005025,0,20.0
128,230.0,443.4449,-17.536,179.3931,3.4e-05,-0.016021,0,19.997
129,232.0,441.6571,-17.5141,179.275,-0.020681,-0.031385,0,19.998
130,234.0,439.8696,-17.4777,178.7315,0.002086,-0.061274,0,19.997
131,236.0,438.0821,-17.4343,178.5773,0.030071,-0.09819,0,20.0
132,238.0,436.2943,-17.4108,179.3659,0.022345,-0.115149,0,19.997
133,240.0,434.5062,-17.414,-179.7512,-0.021798,-0.1055,0,19.999
134,242.0,432.7182,-17.4128,179.9246,0.013036,-0.1002,0,19.997
135,242.0,430.9302,-17.4134,-179.9423,0.032356,-0.093019,0,19.998
136,244.0,429.1426,-17.4405,-178.9842,0.002399,-0.059476,0,19.997
137,246.0,427.3549,-17.4822,-178.5901,-0.000593,-0.011242,0,20.003
138,248.0,425.5668,-17.5263,-178.5633,0.008946,0.039361,0,20.006
139,250.0,423.7788,-17.577,-178.3335,-0.046416,0.096586,0,20.005
140,252.0,421.9918,-17.6004,-179.4377,-0.038537,0.12652,0,19.983
141,254.0,420.2054,-17.5802,179.1079,0.015941,0.112853,0,19.986
142,256.0,418.4183,-17.5535,179.1114,0.007317,0.092641,0,19.998
143,258.0,416.6297,-17.5353,179.4405,-0.00567,0.080904,0,20.012
144,260.0,414.8403,-17.5159,179.3737,0.006576,0.068094,0,20.016
145,260.0,413.0511,-17.4993,179.4924,0.005248,0.058026,0,20.009
146,262.0,411.2626,-17.4888,179.6931,0.013272,0.054038,0,19.999
147,264.0,409.475,-17.4896,-179.9048,0.003858,0.061339,0,19.993
148,266.0,407.6875,-17.4987,-179.667,-0.041155,0.0769,0,19.995
149,268.0,405.9005,-17.4825,179.3178,0.007146,0.067272,0,19.988
150,270.0,404.1133,-17.4555,179.0948,0.076825,0.046737,0,19.997
151,272.0,402.3276,-17.4777,-178.968,-0.051115,0.075474,0,19.97
152,274.0,400.5437,-17.4999,-179.39,-0.041965,0.104167,0,19.956
153,276.0,398.758,-17.4774,179.0663,0.015468,0.088151,0,19.995
154,276.0,396.9688,-17.448,179.0249,0.062524,0.065256,0,20.032
155,278.0,395.1787,-17.4627,-179.2616,0.008042,0.086521,0,20.021
156,280.0,393.3894,-17.5074,-178.4219,-0.076198,0.137651,0,20.015
157,282.0,391.6035,-17.5091,179.7811,0.002099,0.145852,0,19.96
158,284.0,389.8188,-17.4837,179.0759,0.014388,0.126951,0,19.974
159,286.0,388.0314,-17.4655,179.431,0.012625,0.115354,0,20.011
160,288.0,386.2408,-17.4603,179.904,-0.028971,0.116613,0,20.038
161,290.0,384.4498,-17.4411,179.2881,0.004218,0.103956,0,20.029
162,292.0,382.6602,-17.4142,179.1138,0.028197,0.083568,0,20.009
163,294.0,380.8725,-17.4068,179.8716,-0.006395,0.082656,0,19.988
164,294.0,379.0856,-17.4058,179.9897,-0.018855,0.088239,0,19.986
165,296.0,377.2984,-17.3911,179.4503,-0.007729,0.079959,0,19.998
166,298.0,375.5098,-17.3638,179.0563,0.026731,0.059231,0,20.014
167,300.0,373.7205,-17.3505,179.6608,0.003159,0.052418,0,20.012
168,302.0,371.9313,-17.3491,-179.9924,-0.012343,0.057559,0,20.008
169,304.0,370.1429,-17.3418,179.7323,-0.016588,0.056737,0,20.0
170,306.0,368.3551,-17.319,179.1788,0.014858,0.040505,0,19.996
171,308.0,366.5676,-17.2993,179.3914,0.016914,0.027235,0,19.996
172,310.0,364.7795,-17.2957,179.9718,-0.005143,0.030216,0,20.001
173,310.0,362.991,-17.2958,-179.9844,-0.008761,0.036785,0,20.006
174,312.0,361.2023,-17.2889,179.7447,0.020927,0.036468,0,20.007
175,314.0,359.4139,-17.2928,-179.8026,-0.013556,0.046882,0,20.0
176,316.0,357.626,-17.2954,-179.9493,-0.020429,0.055961,0,19.995
177,318.0,355.8385,-17.2797,179.3941,0.028081,0.046745,0,19.996
178,320.0,354.0511,-17.2744,179.9084,-0.007773,0.048,0,19.993
179,322.0,352.2633,-17.2738,179.9764,-0.015696,0.05388,0,20.0
180,324.0,350.4749,-17.2604,179.5038,-0.009033,0.047004,0,20.006
181,326.0,348.6861,-17.2348,179.1065,0.00939,0.027895,0,20.009
182,328.0,346.8974,-17.2111,179.2511,-0.015427,0.010687,0,20.005
183,328.0,345.1095,-17.1799,178.9392,0.015736,-0.013973,0,19.998
184,330.0,343.322,-17.1534,179.1975,0.01909,-0.033914,0,19.993
185,332.0,341.5346,-17.1455,179.8442,0.011608,-0.035355,0,19.996
186,334.0,339.7464,-17.1534,-179.6529,-0.008375,-0.020897,0,20.003
187,336.0,337.9577,-17.1615,-179.7431,0.003319,-0.006267,0,20.006
188,338.0,336.169,-17.1696,-179.7341,-0.005399,0.008291,0,20.005
189,340.0,334.3805,-17.1752,-179.8455,-0.011498,0.020405,0,20.001
190,342.0,332.5924,-17.1709,179.8018,-0.006404,0.022639,0,19.998
191,344.0,330.8043,-17.1575,179.5157,0.003482,0.01575,0,19.998
192,344.0,329.0161,-17.1432,179.5354,-0.004831,0.007988,0,20.0
193,346.0,327.228,-17.1265,179.4406,0.011515,-0.002226,0,20.002
194,348.0,325.4397,-17.1156,179.6933,-0.009901,-0.00658,0,20.002
195,350.0,323.6516,-17.1025,179.5491,0.008393,-0.013244,0,20.0
196,352.0,321.8634,-17.0915,179.674,0.00996,-0.017689,0,19.999
197,354.0,320.0753,-17.0903,-179.9865,0.005734,-0.012336,0,20.0
198,356.0,318.2872,-17.0973,-179.7319,-0.010142,0.00111,0,20.001
199,358.0,316.499,-17.1003,-179.9325,0.003101,0.010624,0,20.001
200,360.0,314.7109,-17.1019,-179.9505,0.003661,0.018719,0,20.001
201,360.0,312.9228,-17.1068,-179.8287,-0.003245,0.030181,0,20.001
202,362.0,311.1347,-17.111,-179.8751,0.007709,0.040867,0,20.0
203,364.0,309.3465,-17.1193,-179.7048,-0.008689,0.055689,0,20.0
204,366.0,307.5584,-17.1247,-179.855,-0.004073,0.067629,0,19.999
205,368.0,305.7703,-17.1243,179.9549,-0.025658,0.07368,0,20.0
206,370.0,303.9825,-17.1046,179.2435,-0.001085,0.060575,0,19.996
207,372.0,302.1948,-17.0738,178.9546,0.010555,0.036225,0,19.999
208,374.0,300.4069,-17.0482,179.2045,0.022574,0.017191,0,20.001
209,376.0,298.6187,-17.0415,179.8959,-0.000608,0.016962,0,20.0
210,378.0,296.8306,-17.0437,-179.8869,-0.017598,0.025679,0,20.001
211,378.0,295.0425,-17.0351,179.6619,0.003752,0.023612,0,19.999
212,380.0,293.2544,-17.0226,179.583,0.008267,0.017573,0,20.0
213,382.0,291.4663,-17.0163,179.827,-0.000477,0.017804,0,20.001
214,384.0,289.6779,-17.0128,179.8995,-0.002031,0.020835,0,20.002
215,386.0,287.8895,-17.0082,179.8463,0.00115,0.022733,0,20.002
216,388.0,286.1012,-17.0037,179.8558,0.000156,0.024756,0,20.001
217,390.0,284.3131,-16.9997,179.8704,-0.001468,0.027253,0,20.0
218,392.0,282.525,-16.9947,179.8341,0.001617,0.028837,0,20.0
219,394.0,280.7368,-16.9904,179.8617,-0.000848,0.030955,0,20.0
220,394.0,278.9487,-16.986,179.8551,0.010543,0.033075,0,20.0
221,396.0,277.1606,-16.9884,-179.8779,0.000216,0.042033,0,20.0
