step,time_sec,steer_norm,steer_rad,cte_m,cte_ft,speed_mph,x,y,yaw
0,0.0,-0.020566793939583636,-0.02512645215598933,-0.01776999164213025,-0.05830049937916661,20.074852657041,657.4623413085938,17.04967498779297,-108.99555206298828
1,0.2,-0.026318639034327903,-0.0321534813082384,-0.01806635951918595,-0.059272834964926024,19.355966993823948,656.8700561523438,15.386462211608887,-109.73576354980469
2,0.4,-0.028430079405999377,-0.03473302801030944,-0.007890088234002224,-0.025886117081643855,18.260576945397087,656.2852783203125,13.817862510681152,-110.58244323730469
3,0.6,-0.04692606674389874,-0.057329575741021085,-0.015811471696070653,-0.05187490879933644,17.63489148542948,655.7039184570312,12.334081649780273,-111.49827575683594
4,0.8,-0.05748899648730521,-0.07023430700854078,-0.04089442378076116,-0.13416806131687245,17.99791197694644,655.0916748046875,10.87514591217041,-112.8584213256836
5,1.0,-0.06083566372867091,-0.07432293037731726,-0.06646319685602103,-0.21805511477310804,19.17927061694714,654.4019165039062,9.365972518920898,-114.69456481933594
6,1.2,-0.06299233890172246,-0.07695774043623432,-0.01805907983402799,-0.059248951482672396,20.10081447677891,653.6142578125,7.789719104766846,-116.81661987304688
7,1.4,-0.06391190803180286,-0.07808117804245354,-0.018633320600027092,-0.061132943557392884,20.174855579826904,652.748291015625,6.2064433097839355,-119.0847396850586
8,1.6,-0.06297204474499617,-0.07693294706496182,-0.02495336793332182,-0.08186800765035956,19.685041473326738,651.83349609375,4.679523944854736,-121.3804702758789
9,1.8,-0.06144837249500588,-0.07507147667714868,-0.04084143742837121,-0.13399422157249738,19.18100680812883,650.8855590820312,3.230807304382324,-123.61164855957031
10,2.0,-0.06160285548800563,-0.07526020854969648,-0.007149905506112775,-0.023457695980675035,19.055895380710485,649.899169921875,1.843544840812683,-125.7623291015625
11,2.2,-0.06040844299478045,-0.07380099480672328,-0.01393662968143733,-0.045723852124046845,19.395448601191006,648.8533935546875,0.4854220449924469,-127.90776062011719
12,2.4,-0.06034012834020698,-0.07371753479323087,-0.025541838373996976,-0.08379868501094424,19.8860153475792,647.7313232421875,-0.8643670678138733,-130.064697265625
13,2.6,-0.06101468524783915,-0.07454164096728509,-0.03905924407205366,-0.12814713032135652,20.135249918654644,646.5366821289062,-2.1974270343780518,-132.2484893798828
14,2.8,-0.06151142948643509,-0.07514851340357775,-0.05496985174889779,-0.18034728841185382,20.050528284534238,645.28857421875,-3.4884936809539795,-134.45928955078125
15,3.0,-0.06370560436234508,-0.07782913684947698,-0.007281138159717315,-0.023888249319926957,19.81086664986028,644.0037841796875,-4.718761444091797,-136.6742706298828
16,3.2,-0.062119498440499354,-0.07589139124475806,-0.012210731131085367,-0.040061455124110114,19.64549149640225,642.6859741210938,-5.884323596954346,-138.92752075195312
17,3.4,-0.06057059510714969,-0.07399909604240477,-0.02470919963583748,-0.08106693053324104,19.67730118124782,641.3278198242188,-6.993563652038574,-141.15499877929688
18,3.6,-0.06019001835734714,-0.073534145427171,-0.042568405070694426,-0.1396601260921371,19.855064132575862,639.91943359375,-8.056480407714844,-143.338623046875
19,3.8,-0.06049685410080632,-0.07390900665495508,-0.06354171664787123,-0.20847020564700183,20.022273021097636,638.4581909179688,-9.075020790100098,-145.51416015625
20,4.0,-0.06272498712349192,-0.07663111676877007,-0.009857195245622619,-0.032339880449648514,20.06589002995061,636.9515380859375,-10.042669296264648,-147.7046356201172
21,4.2,-0.06227558487095304,-0.07608208203684333,-0.015499257975613495,-0.050850585536711776,19.99404287523248,635.41015625,-10.949907302856445,-149.9533233642578
22,4.4,-0.061265528703478775,-0.07484809641704002,-0.027214373417823998,-0.08928600488413369,19.898422021393188,633.8416748046875,-11.791863441467285,-152.20498657226562
23,4.6,-0.06069231268963564,-0.07414779841292786,-0.04470029670046505,-0.14665452142675375,19.861712189667127,632.2471313476562,-12.569422721862793,-154.42091369628906
24,4.8,-0.062036292933964426,-0.07578973907742434,-0.006810966908701421,-0.022345692672743972,19.90291092287952,630.6234130859375,-13.28536605834961,-156.6117706298828
25,5.0,-0.061576040617849194,-0.07522744882282636,-0.010652750107677245,-0.03494996866327181,19.97688989944629,628.9678955078125,-13.940051078796387,-158.83541870117188
26,5.2,-0.06101010707832313,-0.07453604781758737,-0.019453700696901704,-0.06382447939442298,20.025624622853904,627.2826538085938,-14.531935691833496,-161.0669708251953
27,5.4,-0.06086044523120409,-0.07435320593896204,-0.03257653703312369,-0.10687840575975352,20.02266989177699,625.5740356445312,-15.058920860290527,-163.28330993652344
28,5.6,-0.06090046872300891,-0.07440210263889999,-0.050004779417405665,-0.1640576805038012,19.986115767065513,623.8484497070312,-15.519218444824219,-165.48841857910156
29,5.8,-0.06277410077598118,-0.07669111891801621,-0.006765911319549317,-0.022197872493630182,19.9538060340042,622.1097412109375,-15.912056922912598,-167.6892547607422
30,6.0,-0.061883365600976604,-0.07560290775471312,-0.011143579398130772,-0.036560301032563365,19.949652397930013,620.358642578125,-16.236265182495117,-169.93499755859375
31,6.2,-0.06089013716666907,-0.0743894805765196,-0.021273996538035574,-0.06979657880184863,19.97354834878279,618.5951538085938,-16.49178123474121,-172.17794799804688
32,6.4,-0.05735010629374644,-0.07006462485907003,-0.03608677971625619,-0.11839495036428196,20.002456982878734,616.8204345703125,-16.679210662841797,-174.3908233642578
33,6.6,-0.04131631748972602,-0.05047614507719828,-0.04373025076805992,-0.1434719559298817,20.0166466515867,615.0380249023438,-16.800691604614258,-176.50698852539062
34,6.8,-0.035602942344307276,-0.043496114662040196,0.0030235853390811404,0.00991989972387097,20.016198585424746,613.251953125,-16.867691040039062,-178.18386840820312
35,7.0,-0.0036877090386476558,-0.004505274132515841,0.007430901126958893,0.024379597653371814,20.00181901948787,611.4656372070312,-16.890300750732422,-179.55259704589844
36,7.2,0.011709375541682403,0.014305344099273391,-0.0031847546748403743,-0.010448670527403293,19.991586934465747,609.68017578125,-16.89275550842285,179.9632568359375
37,7.4,0.00794822661777826,0.0097103484589397,-0.010253550681353793,-0.03364025921741278,19.988686493774733,607.8953857421875,-16.898752212524414,-179.79371643066406
38,7.6,0.00013700915566865166,0.00016738408548039175,-0.008349145530449374,-0.027392210622119526,19.995603747245585,606.1104736328125,-16.913721084594727,-179.47149658203125
39,7.8,-0.0032326651123373022,-0.003949346967742482,-0.002789337735508161,-0.009151370816164595,20.00439984179912,604.32470703125,-16.932353973388672,-179.3800506591797
40,8.0,-0.002613787280749357,-0.00319326392089149,0.0012639451796378817,0.004146801903163148,20.00795692128834,602.5384521484375,-16.94948387145996,-179.45753479003906
41,8.2,-0.0009333056077029855,-0.0011402194609307374,0.0024631698522563916,0.00808126617807686,20.005033521747926,600.752197265625,-16.963760375976562,-179.55821228027344
42,8.4,0.0001579195736568316,0.00019293034313655117,0.0018560854785153753,0.0060895194813323835,19.999328187458975,598.9662475585938,-16.976224899291992,-179.61105346679688
43,8.6,0.0006313346243245272,0.0007713015105372748,0.0007864537940814632,0.002580229065774228,19.995697085499028,597.1807861328125,-16.98822593688965,-179.61819458007812
44,8.8,0.0004701841039648398,0.0005744239198138448,9.154603207039546e-05,0.0003003478838578362,19.99628473773167,595.3954467773438,-17.000600814819336,-179.600830078125
45,9.0,5.4892681630077776e-05,6.706238914746602e-05,-5.3939959616370985e-05,-0.0001769683771077746,19.999610854092623,593.60986328125,-17.013526916503906,-179.5820770263672
46,9.2,-0.00013364805306534028,-0.00016327782642992623,5.689675549817581e-05,0.00018666915130863512,20.002530714149547,591.8240966796875,-17.026710510253906,-179.57545471191406
47,9.4,-9.535650288397527e-05,-0.00011649703957335259,0.00014359638935561585,0.0004711167780534787,20.00297020548007,590.0381469726562,-17.03986930847168,-179.5780792236328
48,9.6,-5.562949381016077e-06,-6.7962552587873414e-06,0.00011749661731783674,0.0003854876019610515,20.001207149543543,588.252197265625,-17.05291748046875,-179.5818634033203
49,9.8,3.559370466777294e-05,4.34848289926182e-05,4.830252666895504e-05,0.00015847286159657446,19.999062229715637,586.4666137695312,-17.065919876098633,-179.58306884765625
50,10.0,3.1552750966029215e-05,3.8547995855197895e-05,-6.752812345494318e-06,-2.2154896855591578e-05,19.998216979291094,584.6809692382812,-17.078937530517578,-179.58224487304688
51,10.2,1.4098084256729451e-05,1.722362953644637e-05,-2.61311460838156e-05,-8.573210931762557e-05,19.998970611552952,582.8953247070312,-17.09198760986328,-179.58106994628906
52,10.4,6.9624664275780205e-06,8.506045234572067e-06,-2.4755228272654688e-05,-8.121794312605641e-05,20.000351865505888,581.1097412109375,-17.105060577392578,-179.5803680419922
53,10.6,-8.261959547419856e-06,-1.009363597908284e-05,-1.23823289744137e-05,-4.0624440192415446e-05,20.001188718332617,579.3240966796875,-17.118144989013672,-179.5800323486328
54,10.8,-1.1057982418686592e-05,-1.350953712090941e-05,5.574568439584843e-07,1.8289267119327535e-06,20.00098927236378,577.5382690429688,-17.1312313079834,-179.5801544189453
55,11.0,-2.676575258734867e-06,-3.269971993596387e-06,3.6564491062856825e-06,1.199622448586632e-05,20.00014981672601,575.7526245117188,-17.144306182861328,-179.58053588867188
56,11.2,2.5205867643199645e-06,3.079400849969701e-06,1.401994940335166e-06,4.599721080049226e-06,19.999454270193898,573.967041015625,-17.157373428344727,-179.58070373535156
57,11.4,3.746107779651331e-06,4.576619874400031e-06,-3.3907834949492913e-06,-1.1124618121569432e-05,19.999379913002493,572.181396484375,-17.170440673828125,-179.58070373535156
58,11.6,2.0601703405510214e-06,2.516910105051183e-06,-1.0090859456180629e-05,-3.310649533821565e-05,19.999817606786852,570.395751953125,-17.18350601196289,-179.58056640625
59,11.8,1.121917594895083e-06,1.3706467256833231e-06,-7.4125404350353086e-06,-2.431935916088124e-05,20.000312701462168,568.6101684570312,-17.19658088684082,-179.58056640625
60,12.0,-2.5408792116319016e-06,-3.1041921328506944e-06,-2.0639349246204253e-06,-6.771440258091676e-06,20.000489860118716,566.8245239257812,-17.20965576171875,-179.5803985595703
61,12.2,-5.111000739734215e-06,-6.24410960373329e-06,7.724767438835323e-07,2.534372600402848e-06,20.000295416750983,565.0388793945312,-17.22273063659668,-179.5803985595703
62,12.4,3.634780504180383e-06,4.440611341957174e-06,-3.573498022795517e-06,-1.1724075253108444e-05,19.999955690023096,563.2532958984375,-17.235797882080078,-179.5806427001953
63,12.6,4.481768371424329e-06,5.475376419369103e-06,-8.366276458080055e-06,-2.744841445472737e-05,19.999759943498933,561.4676513671875,-17.248865127563477,-179.5806427001953
64,12.8,-1.3377697556281529e-06,-1.6343533104509144e-06,-5.249361063974431e-06,-1.7222313753129874e-05,19.99981368772704,559.6820068359375,-17.261940002441406,-179.58045959472656
65,13.0,-2.374358169320811e-06,-2.9007533754592348e-06,-3.2153050386247734e-07,-1.0548901382921701e-06,20.00002250750863,557.8964233398438,-17.275014877319336,-179.58045959472656
66,13.2,-3.0658424347897163e-06,-3.7455397025825962e-06,1.0365658846421457e-06,3.400806816969337e-06,20.000188683964215,556.1107788085938,-17.288087844848633,-179.58045959472656
67,13.4,-3.1032000060145015e-05,-3.791179447347917e-05,-4.0889288076572695e-06,-1.3415121189314277e-05,20.00020545491209,554.3251342773438,-17.30115509033203,-179.58062744140625
68,13.6,-0.0012811734928280408,-0.0015652096561880175,-6.112726654629135e-05,-0.0002005487811757345,20.00008892701796,552.5394897460938,-17.3142032623291,-179.58145141601562
69,13.8,-0.0025556072118324666,-0.0031221853306957243,-0.002902355729460628,-0.009522164771443607,19.999950077421822,550.75390625,-17.326379776000977,-179.61497497558594
70,14.0,-0.0031064597178608187,-0.0037951618373105625,-0.0012119721100700151,-0.003976286577602108,19.99988501767415,548.96826171875,-17.33632469177246,-179.69435119628906
71,14.2,-0.0015248290626282842,-0.0018628836658129747,-0.0008428303248234499,-0.0027651914428937674,19.99992802732549,547.1826171875,-17.343097686767578,-179.8018341064453
72,14.4,0.00018022681570225806,0.00022018310074344867,-0.00043917592981016905,-0.001440865957558395,20.000062734057845,545.3970336914062,-17.347440719604492,-179.8748321533203
73,14.6,0.0005550832160024055,0.0006781451649901387,-0.0006963606848418234,-0.002284647989256448,20.000147044759288,543.6113891601562,-17.35108184814453,-179.88768005371094
74,14.8,0.00016090966655608234,0.0001965833396315658,-0.0006610769743371916,-0.0021688877804844314,20.000129038331846,541.8257446289062,-17.355016708374023,-179.8723907470703
75,15.0,-0.00016626819850156622,-0.00020312985810936346,-0.0003226282297452225,-0.0010584916012773159,20.000056024773748,540.0401611328125,-17.3592529296875,-179.86245727539062
76,15.2,-0.0001988343449015885,-0.00024291591916627067,-9.281189418775784e-06,-3.0450097492696345e-05,19.999987318690117,538.2545166015625,-17.363466262817383,-179.86480712890625
77,15.4,-9.388670694327312e-05,-0.00011470138987259677,0.00012726469349764384,0.00041753509701480983,19.999969003550863,536.4688720703125,-17.36750030517578,-179.87156677246094
78,15.6,-2.4019157340406368e-06,-2.934420452277446e-06,0.00011227293896094097,0.00036834954906061356,20.00000551024753,534.6832885742188,-17.37138557434082,-179.87612915039062
79,15.8,3.1996146107846935e-05,3.90896916999566e-05,4.895660061583675e-05,0.00016061877356446185,20.000067745317438,532.8976440429688,-17.375219345092773,-179.87730407714844
80,16.0,4.711691825021399e-05,5.756273902628643e-05,-5.522846112251652e-06,-1.811957443891971e-05,20.000094320668534,531.1119995117188,-17.379064559936523,-179.8765411376953
81,16.2,1.017851690980157e-05,1.2435094108704577e-05,-1.7313245410603e-05,-5.680198807292275e-05,20.000065808637526,529.326416015625,-17.382951736450195,-179.875
82,16.4,-1.55590383078247e-05,-1.9008477100669435e-05,-1.815143369284498e-06,-5.955194971683352e-06,20.000023189175348,527.540771484375,-17.386865615844727,-179.8742218017578
83,16.6,-1.2654505907158255e-05,-1.546000986677524e-05,1.0647785625574275e-05,3.4933680991809105e-05,20.000001299716935,525.755126953125,-17.390777587890625,-179.87449645996094
84,16.8,-6.862337636517986e-07,-8.383717890534023e-07,9.521935710871036e-06,3.123994755765413e-05,20.000005260236374,523.9695434570312,-17.39467430114746,-179.875
85,17.0,5.518900569941981e-06,6.742440826298118e-06,-1.296553917536536e-06,-4.253785954810569e-06,20.00003517945546,522.1838989257812,-17.398563385009766,-179.87515258789062
86,17.2,3.646691145498447e-06,4.4551625724554525e-06,-4.203048756070728e-06,-1.3789530480867087e-05,20.00005455818737,520.3982543945312,-17.40245819091797,-179.87503051757812
87,17.4,1.1583637761854313e-06,1.4151730253657415e-06,-9.590678814446136e-06,-3.146548268158746e-05,20.00005037400968,518.6126708984375,-17.406352996826172,-179.87484741210938
88,17.6,8.542806217114262e-07,1.0436746355448493e-06,-8.124722350291757e-06,-2.6655914075731205e-05,20.00003119209794,516.8270263671875,-17.41025161743164,-179.87484741210938
89,17.8,-8.670407368520686e-07,-1.0592636682121723e-06,-1.56915838087383e-06,-5.148157582306096e-06,20.00001841699561,515.0413818359375,-17.41415786743164,-179.87484741210938
90,18.0,-3.808231229715641e-06,-4.652516093343599e-06,5.804394652426286e-06,1.9043290151466256e-05,20.000018383187403,513.2557983398438,-17.41806411743164,-179.87484741210938
91,18.2,-2.2106791675666674e-06,-2.7007867390161973e-06,4.112536059199326e-06,1.3492572804463516e-05,20.00004172678993,511.47015380859375,-17.421960830688477,-179.87484741210938
92,18.4,1.2181896668025468e-06,1.4882623159326716e-06,3.0387236914285274e-06,9.96956623578637e-06,20.000052343050967,509.68450927734375,-17.425859451293945,-179.875
93,18.6,2.1608019976619428e-06,2.6398518005435957e-06,1.7246888835266243e-07,5.65842827662949e-07,20.000043862651943,507.8988952636719,-17.42975616455078,-179.875
94,18.8,2.907819502519667e-06,3.552483086228277e-06,-2.7902939870895743e-06,-9.154508124602958e-06,20.000022591946674,506.11328125,-17.433650970458984,-179.875
95,19.0,-7.346485476596167e-07,-8.975201306757537e-07,-2.3173869785826943e-06,-7.602975894813246e-06,20.000018408963584,504.32763671875,-17.437551498413086,-179.8748321533203
96,19.2,-9.116405480628455e-07,-1.1137512575683783e-06,-1.0368373082802682e-06,-3.401697314498235e-06,20.000024765667636,502.5420227050781,-17.441450119018555,-179.8748321533203
97,19.4,-2.4268283803009505e-07,-2.964856232213671e-07,-4.807242845517902e-06,-1.5771794617288952e-05,20.00003540860454,500.75640869140625,-17.44534683227539,-179.8748321533203
98,19.6,1.6470467765598942e-06,2.0121970469232228e-06,-6.085480033579151e-06,-1.996548631336782e-05,20.000041806059905,498.97076416015625,-17.449243545532227,-179.8748321533203
99,19.8,4.8271525655357605e-08,5.897332289315039e-08,-4.21137243173113e-06,-1.3816839128920759e-05,20.000039729141402,497.1851501464844,-17.453144073486328,-179.8748321533203
100,20.0,-2.7272842243798677e-06,-3.3319231369248845e-06,2.8687286290978668e-06,9.411839635489445e-06,20.000029052244912,495.3995056152344,-17.457050323486328,-179.8748321533203
101,20.2,-2.077555377790558e-06,-2.5381494050467247e-06,1.3370267827241683e-06,4.3865709498327605e-06,20.000035360123853,493.6138916015625,-17.460947036743164,-179.8748321533203
102,20.4,1.7532119200364093e-06,2.1418990027084814e-06,-1.4658915035758503e-06,-4.809355480591793e-06,20.000041708071343,491.8282775878906,-17.46484375,-179.8749542236328
103,20.6,2.54103867441839e-06,3.1043869485369473e-06,-2.7179420371145017e-06,-8.917132953046741e-06,20.00003964552158,490.0426330566406,-17.468740463256836,-179.8749542236328
104,20.8,2.106760047258866e-07,2.5738287497361566e-07,-5.6324508763735525e-06,-1.8479170133241405e-05,20.000026917535724,488.25701904296875,-17.472637176513672,-179.8748321533203
105,21.0,1.316165888250307e-06,1.6079598656754e-06,-1.0951978136721939e-05,-3.5931687950082804e-05,20.000020507928408,486.4714050292969,-17.476531982421875,-179.8748321533203
106,21.2,-6.882062515437995e-07,-8.407815775110599e-07,-1.9913957462153273e-06,-6.533450820013094e-06,20.000022686232764,484.6857604980469,-17.480438232421875,-179.8748321533203
107,21.4,-1.975028844374665e-06,-2.412892739172528e-06,3.7242627907610286e-06,1.2218710334440413e-05,20.00003545401441,482.900146484375,-17.484344482421875,-179.8748321533203
