step,time_sec,nn_steer,expert_steer,cte_m,cte_ft,speed_mph,x,y,yaw
31,6.2,-0.017842479050159454,0.011673783235739695,-0.027733578338271416,-0.09098943315533439,19.983999517662035,82.68296813964844,45.29280471801758,-0.219757080078125
32,6.4,0.018795914947986603,0.030494555523827214,-0.05117361070949997,-0.16789242896015588,20.005111966716814,84.47050476074219,45.26768493652344,-0.8975219130516052
33,6.6,0.03930504620075226,0.02750604267965374,-0.07013290504446593,-0.2300948401860856,20.006100879118396,86.25910949707031,45.24703598022461,-0.6065673232078552
34,6.8,-0.0019101775251328945,0.0008501901371327305,-0.056897388932287594,-0.18667122950460643,19.990880029814946,88.04701232910156,45.25858688354492,0.5902987122535706
35,7.0,-0.012288926169276237,-0.011727322999004261,-0.028829503827809015,-0.09458498933842893,19.986659057746728,89.83393096923828,45.284969329833984,0.9546419382095337
36,7.2,-0.009724443778395653,-0.015348729888689398,-0.007202224721659464,-0.023629346955809236,19.98950685858599,91.62079620361328,45.30491638183594,0.6394342184066772
37,7.4,-0.010681002400815487,-0.009700341154014577,0.0038525624463395295,0.012639640976448582,19.997186780462393,93.40831756591797,45.31428909301758,0.25956180691719055
38,7.6,-0.004936946555972099,0.0004918086010739704,0.003259223449002411,0.01069299066042507,20.002896993377647,95.19647216796875,45.31201171875,-0.1266479343175888
39,7.8,0.0004095323383808136,0.009215726818806256,-0.005751660883224545,-0.018870279092118417,20.003602887895887,96.98490905761719,45.30131912231445,-0.3724975287914276
40,8.0,0.006740418262779713,0.013232073456875139,-0.017364309581324573,-0.05696952144679291,20.000045622451545,98.77317810058594,45.28802490234375,-0.4200438857078552
41,8.2,0.012602205388247967,0.01078326911752919,-0.024820071904220156,-0.08143068470624165,19.995752023016706,100.56110382080078,45.27888488769531,-0.2437133491039276
42,8.4,-0.003119206055998802,0.0013245667863516063,-0.021261481612635722,-0.06975551933399979,19.993933939332628,102.34877014160156,45.28075408935547,0.15384547412395477
43,8.6,-0.004056775942444801,-0.0015266971238897826,-0.01441917265662647,-0.047306998418766386,19.996814716538346,104.13648223876953,45.28591537475586,0.20682601630687714
44,8.8,0.0018098847940564156,-6.862533731624678e-05,-0.010692538089754521,-0.035080506666390225,20.000716576564297,105.9245376586914,45.2879638671875,0.07643288373947144
45,9.0,0.00422167032957077,4.2650352666346626e-05,-0.007222653596308549,-0.02369637082491294,20.00246251142817,107.71286010742188,45.28974533081055,0.08012320101261139
46,9.2,0.0052567413076758385,-0.0066450555490275166,-0.00044438623443492174,-0.0014579601333834687,20.00150344934162,109.501220703125,45.294837951660156,0.20638717710971832
47,9.4,-0.004991632886230946,-0.015626791753336814,0.011561646165549706,0.0379319112057821,19.999314467214656,111.28939819335938,45.30516052246094,0.38807886838912964
48,9.6,-0.001277036964893341,-0.016751460416196892,0.02256785825539888,0.07404153207864286,19.997906878641313,113.07737731933594,45.31447982788086,0.3149970769882202
49,9.8,-0.006751777604222298,-0.01638467895786728,0.03111957913952951,0.102098360024134,19.99814184633674,114.86534118652344,45.32135009765625,0.23314978182315826
50,10.0,0.027568042278289795,-0.012008501107260355,0.03446007860568754,0.11305800429268391,19.999373214078748,116.6533432006836,45.32300567626953,0.041050199419260025
51,10.2,-0.017430881038308144,-0.02866947273598644,0.053379620502054394,0.17512999412796013,19.993070524231996,118.44095611572266,45.34024429321289,0.6834720373153687
52,10.4,-0.010501846671104431,-0.02767329203024938,0.07110767396656507,0.23329290105646536,19.99309890693608,120.228271484375,45.356292724609375,0.5110945701599121
53,10.6,-0.016929328441619873,-0.018936061564911986,0.07624307148905095,0.2501413186641379,20.000327829896058,122.01608276367188,45.359745025634766,0.07387509196996689
54,10.8,0.028527922928333282,-0.005634298148290153,0.06544402183009194,0.21471136458103884,20.00518948844762,123.80440521240234,45.34725570678711,-0.484283447265625
55,11.0,0.002383464016020298,-0.035638014593058806,0.06604925803841406,0.2166970477427504,19.996485116790893,125.59249877929688,45.34617614746094,0.07134123891592026
56,11.2,-0.008158930577337742,-0.04549208551273137,0.07831967294441472,0.2569543157829536,19.998367967560714,127.38042449951172,45.35676193237305,0.41641008853912354
57,11.4,-0.021895036101341248,-0.040247872921617515,0.08721272972885805,0.28613101220362663,20.00169476919646,129.16854858398438,45.36397171020508,0.24492621421813965
58,11.6,0.010225166566669941,-0.018838773954201426,0.07891229628614954,0.25889861814745085,20.001821848080183,130.9567413330078,45.3539924621582,-0.4051513373851776
59,11.8,0.02486034482717514,-0.014080789878858373,0.06845495127805629,0.2245897423510982,19.99990942198296,132.744873046875,45.34185028076172,-0.370086669921875
60,12.0,-0.012301977723836899,-0.02973772475805683,0.07729597864272864,0.25359573857020984,19.996822027642057,134.53282165527344,45.34900665283203,0.3665328621864319
61,12.2,-0.026953328400850296,-0.028846451700982243,0.08781535704092001,0.28810813599413204,19.99793211609634,136.32064819335938,45.35784149169922,0.3082945942878723
62,12.4,-0.015079764649271965,-0.009196189280393358,0.07694569423344498,0.2524465114688556,19.998902662609943,138.10842895507812,45.34528732299805,-0.5018311738967896
63,12.6,0.022631578147411346,0.010457008069431213,0.0451449118391224,0.14811323255826633,20.00323828694046,139.89633178710938,45.31180191040039,-1.1781920194625854
64,12.8,0.01562067586928606,0.009031478144731597,0.020779028624329107,0.06817266827184391,19.998826978675403,141.68429565429688,45.28575134277344,-0.7643738389015198
65,13.0,-0.00048210006207227707,-0.004400389228768563,0.01437017690022597,0.04714625118133737,20.0004119368144,143.472412109375,45.27766036987305,-0.135223388671875
66,13.2,-0.0012060506269335747,-0.00785202042139922,0.014677002797332063,0.04815289785759892,20.00324072055014,145.26077270507812,45.27628707885742,0.02650364674627781
67,13.4,-0.004315470345318317,-0.0067136906630414685,0.01532842510516872,0.050290110222041745,20.004142479023457,147.04930114746094,45.27525329589844,0.00019118354248348624
68,13.6,-0.0026589641347527504,-0.0026023649461240283,0.013000483907334662,0.04265250762253985,20.00281178453116,148.83773803710938,45.271240234375,-0.1245727464556694
69,13.8,0.008352582342922688,0.0017997599718085745,0.0071402403207637905,0.023425986053974675,20.000643183041213,150.62600708007812,45.263694763183594,-0.2395324856042862
70,14.0,-0.0015616407617926598,-0.0014753511601969882,0.005551784279605404,0.018214515935900594,19.998381955402287,152.4141082763672,45.26042556762695,-0.0523376390337944
71,14.2,-0.012260348536074162,-0.0022702014360408704,0.005985280112102386,0.019636746402989992,19.999090496694095,154.20211791992188,45.25917434692383,-0.008453368209302425
72,14.4,-0.001145651564002037,0.005563345755790576,-0.0020445271785862564,-0.006707766548592934,20.000119884647816,155.9901580810547,45.24945831298828,-0.338775634765625
73,14.6,0.016245272010564804,0.010711882151009162,-0.015650473630961396,-0.051346699907403384,20.001505954934647,157.77828979492188,45.23417282104492,-0.4963378608226776
74,14.8,0.009737410582602024,0.010446795328933677,-0.019512138108142466,-0.06401620319071813,19.999455184591444,159.56649780273438,45.2286262512207,-0.09362790733575821
75,15.0,-0.006683136336505413,-0.005048832536699709,-0.010712899867334907,-0.035147310400747055,20.000132756827846,161.35462951660156,45.235740661621094,0.32654014229774475
76,15.2,-0.00914004910737276,-0.006883410488024811,-0.0016695067326151648,-0.005477384468633138,20.000856463964116,163.1427764892578,45.243099212646484,0.2628761827945709
77,15.4,0.0032654032111167908,-0.00018069443612291351,-0.0005266505468137249,-0.0017278561800083412,20.001148934001943,164.93093872070312,45.242557525634766,-0.037994384765625
78,15.6,-0.0026521943509578705,0.00022409544815469286,-0.0009395996943638237,-0.003082676261256607,20.0005447064382,166.71905517578125,45.24046325683594,-0.0512390062212944
79,15.8,0.00037637073546648026,0.0014462779242378572,-0.0024743717588796197,-0.00811801784140261,20.000371181023898,168.50718688964844,45.23724365234375,-0.0924072191119194
80,16.0,0.0022352756932377815,0.002248574941239695,-0.004863650008873392,-0.01595685749511218,20.000288882076575,170.29530334472656,45.23316955566406,-0.1086425632238388
81,16.2,0.004445098340511322,0.0011715530453568024,-0.005702847800291877,-0.0187101311771096,20.000298042259892,172.08343505859375,45.23064422607422,-0.048004150390625
82,16.4,-0.0015907427296042442,-0.00199272141544378,-0.002695631494441875,-0.008843935632224681,20.0002689653031,173.87155151367188,45.231971740722656,0.09114700555801392
83,16.6,0.0002515064552426338,-0.0047567810821680795,0.0011406878068213194,0.0037424141841316577,20.000493850757053,175.65968322753906,45.23412322998047,0.09700129926204681
84,16.8,-0.008216103538870811,-0.005873480629024301,0.004820604589620779,0.015815632361811438,20.00046342555239,177.44781494140625,45.23611831665039,0.08973037451505661
85,17.0,-0.0006772661581635475,0.0004480108661268497,0.0030903701570219526,0.010139010025963903,20.000008123607383,179.23593139648438,45.232704162597656,-0.1225280612707138
86,17.2,0.00797413568943739,0.00477713692062888,-0.002399340835900126,-0.00787185338805457,19.9998233707764,181.02406311035156,45.22553253173828,-0.22537226974964142
87,17.4,-0.0010851724073290825,0.000498588448779529,-0.0032550989519929295,-0.010679458845656483,19.999296300042673,182.8121795654297,45.222991943359375,-0.029754633083939552
88,17.6,-0.007732936181128025,-0.0010622731433110565,-0.0018983317727157745,-0.0062281228131968215,20.00008797301634,184.60031127929688,45.22266387939453,0.023708628490567207
89,17.8,0.004873691126704216,0.004039085241718908,-0.0057631792865601664,-0.018908069130518058,20.000545248408805,186.388427734375,45.21711349487305,-0.1843566745519638
90,18.0,0.00978830922394991,0.0037468907322163376,-0.009316643231439515,-0.030566415779436015,20.000080911845725,188.1765594482422,45.21187973022461,-0.13787841796875
91,18.2,-0.010753183625638485,-0.0028547657988135778,-0.004786063713306093,-0.015702309273163163,19.999470439307583,189.9646759033203,45.214725494384766,0.16274471580982208
92,18.4,-0.015030638314783573,0.0007215710876775578,-0.00347888757646866,-0.011413673516381439,19.999016462428692,191.7528076171875,45.21434783935547,-0.013122557662427425
93,18.6,0.007547655142843723,0.01965016622445087,-0.0159124317957224,-0.052206142732677874,19.999255920563428,193.54074096679688,45.20022964477539,-0.5091858506202698
94,18.8,0.0227583609521389,0.022850290995201937,-0.02965157696092404,-0.09728207975647803,19.99901609747102,195.3287811279297,45.18480682373047,-0.474273681640625
95,19.0,-0.011902215890586376,0.004276798501380942,-0.02619196621566289,-0.08593165043899544,19.99698403011282,197.1167755126953,45.18658447265625,0.18460048735141754
96,19.2,-0.006903219036757946,0.005902953565877943,-0.021654271065080912,-0.07104419868116006,19.998088167903585,198.90460205078125,45.18947219848633,0.11378856003284454
97,19.4,0.01613088697195053,0.016837225051549904,-0.025318979559929247,-0.08306752089939827,20.001625663147838,200.6927032470703,45.18436050415039,-0.175445556640625
98,19.6,0.015177943743765354,0.013512364908466079,-0.025865337856502715,-0.08486003505312836,20.000596804352284,202.4808807373047,45.187191009521484,0.16577880084514618
99,19.8,0.0023670056834816933,0.00384702345670873,-0.016721799506281745,-0.0548615486921894,20.000804026724918,204.26901245117188,45.20604705810547,0.7224575877189636
100,20.0,-0.004544352181255817,0.00013023888540590286,-0.0056840962836173705,-0.018648610451143213,20.001869237887593,206.05715942382812,45.23326873779297,0.9505061507225037
101,20.2,0.05383851379156113,0.0009429890103493049,-0.0032439358335144674,-0.010642834440027605,20.00177600409486,207.84527587890625,45.259578704833984,0.8662720322608948
102,20.4,-0.08403292298316956,-0.05248219665457606,0.027329685544275416,0.08966432552108056,19.976274275826455,209.63092041015625,45.32020950317383,2.201320171356201
103,20.6,-0.021361179649829865,-0.02044967817291315,0.033498299389363,0.10990256056859771,19.925483212333756,211.4130096435547,45.353816986083984,0.8331161737442017
104,20.8,0.019764777272939682,0.022105344389829373,0.000964042315720383,0.0031628685911080615,19.975054225396427,213.19630432128906,45.34311294555664,-0.52288818359375
105,21.0,0.017338987439870834,0.018622607545256062,-0.023686486763097488,-0.07771157323184076,20.03002503487627,214.98486328125,45.33415603637695,-0.2752990424633026
106,21.2,0.08921759575605392,0.0005450600230600811,-0.025359963415137923,-0.08320198237092111,20.057427350726734,216.77737426757812,45.34193801879883,0.36453011631965637
107,21.4,0.1800488978624344,-0.0684314727498116,0.04271702833343697,0.14014773523747334,19.990236408852805,218.56553649902344,45.4128303527832,2.742990493774414
108,21.6,0.09151434153318405,-0.21205025579364545,0.2583412369082902,0.8475762636981948,19.82455111994411,220.32879638671875,45.62759780883789,7.928290843963623
109,21.8,-0.5890118479728699,-0.32799052526693895,0.6064296828242954,1.9895987605972614,19.922147943230666,222.07069396972656,45.97483444213867,12.082266807556152
110,22.0,0.05343443900346756,-0.2926683158456832,0.8845420114278734,2.902040812773024,19.25673194856507,223.80784606933594,46.25210189819336,8.079320907592773
111,22.2,0.1495036780834198,-0.41615072526780245,0.9407829494913902,3.0865583320093326,19.589622068946625,225.5351104736328,46.30750274658203,1.8778287172317505
112,22.4,-0.04752204194664955,-0.471394081392096,1.0995220446631415,3.6073559050126214,20.150996886010834,227.3037872314453,46.46538162231445,5.4174394607543945
113,22.6,-0.19591881334781647,-0.48400928515874486,1.2928795018339843,4.241730784797009,20.561919086509246,229.11810302734375,46.65785598754883,6.031663417816162
114,22.8,-0.1526535600423813,-0.3983761314520185,1.3624087092782773,4.469844989748543,20.33076732728867,230.9443359375,46.72649383544922,1.2431483268737793
115,23.0,0.06070729345083237,-0.25100312840464084,1.2556900885770246,4.119718270207045,20.0403880602634,232.7431640625,46.618900299072266,-4.562105178833008
116,23.2,-0.11874423176050186,-0.1804841523284615,1.10251865813321,3.617187314349761,19.822637762045968,234.51589965820312,46.464866638183594,-5.166933059692383
117,23.4,0.01709924265742302,-0.07799392573257036,0.899559301190466,2.9513101377177287,19.762948172607494,236.27011108398438,46.26105499267578,-7.174780368804932
118,23.6,0.04812789708375931,0.0012835075122860362,0.6552378753861552,2.1497306310819133,19.995762095770036,238.02972412109375,46.015872955322266,-7.982706546783447
119,23.8,0.10507769137620926,0.025666413982902033,0.442575453907071,1.4520192521964748,20.227294013256106,239.81651306152344,45.80234146118164,-6.62683629989624
120,24.0,0.020170941948890686,-0.06129134211535496,0.3142075010412709,1.030864537716243,20.23273695111123,241.62127685546875,45.673095703125,-3.4837353229522705
121,24.2,-0.009233619086444378,-0.061763608528093136,0.24536781032831476,0.8050125268375482,20.147378689031964,243.42587280273438,45.60337829589844,-1.8234862089157104
122,24.4,-0.001790943555533886,-0.030413442959807777,0.18639999641180213,0.6115485642276969,20.01292243932001,245.2196807861328,45.54353713989258,-1.78338623046875
123,24.6,0.021051723510026932,-0.0012133723513501737,0.1268915832131375,0.41631098186899007,19.936293595577137,247.00363159179688,45.483158111572266,-1.9086610078811646
124,24.8,0.014783612452447414,0.004081925680440725,0.08119983659704474,0.2664036719010483,19.95011907240851,248.7854461669922,45.43659973144531,-1.386871337890625
125,25.0,0.007471739314496517,0.0005822032631494255,0.053485412721986446,0.175477081474802,20.025024118079457,250.5723419189453,45.408016204833984,-0.7878113389015198
126,25.2,0.002810758538544178,-0.0017937475012349197,0.0377135082824819,0.12373198651349791,20.085832354607934,252.365966796875,45.39137268066406,-0.4276733100414276
127,25.4,-0.0023243529722094536,-0.002078299746908056,0.02810518399284869,0.0922086118510977,20.08747180402872,254.16233825683594,45.38088607788086,-0.2666625678539276
128,25.6,0.12180256098508835,0.0007018503897064277,0.01892602307149977,0.06209325353389931,20.040716955850097,255.95635986328125,45.37083435058594,-0.2928161025047302
129,25.8,-0.2773718535900116,-0.11754621791919098,0.08267389814160214,0.27123983197889395,19.883481485070828,257.73773193359375,45.4337158203125,2.5797173976898193
130,26.0,-0.034407466650009155,-0.04857274658035974,0.10575024778443648,0.3469496429410906,19.506379969794573,259.4971618652344,45.455936431884766,-0.033172607421875
131,26.2,0.0904187485575676,0.09012622033284039,-8.597968983892388e-05,-0.00028208560561113503,19.818450887314324,261.2494812011719,45.349246978759766,-3.7306227684020996
132,26.4,0.036179639399051666,0.07181612261687954,-0.0702553177973609,-0.23049645684229353,20.16128135161005,263.0359191894531,45.27820587158203,-2.073822259902954
133,26.6,0.030417829751968384,0.03285037992784591,-0.08700412062523061,-0.2854465991120816,20.372413041211104,264.850830078125,45.26057434082031,-0.25091552734375
134,26.8,-0.01092494186013937,-0.0019418286882150466,-0.0651802691602884,-0.21384603427184062,20.29024157652327,266.67034912109375,45.28151321411133,0.9774431586265564
135,27.0,-0.03623145446181297,-0.012240695737718533,-0.03432366014768219,-0.11261043715892165,20.052548491033566,268.4732971191406,45.311492919921875,1.042110562324524
136,27.2,-0.0018407311290502548,0.00608874300608928,-0.02891069306007727,-0.09485135821922391,19.85539537669467,270.2554931640625,45.3160400390625,0.020125344395637512
137,27.4,0.012275547720491886,0.01529647514356049,-0.03862954411327163,-0.1267373535085861,19.834774031215954,272.0281066894531,45.30545425415039,-0.40371695160865784
138,27.6,0.006598181091248989,0.010311756952580332,-0.043005875463755935,-0.141095396456509,19.960076834922713,273.80670166015625,45.30021286010742,-0.1257018893957138
139,27.8,-0.019605103880167007,0.01381770845575671,-0.039029178657306714,-0.12804849050603817,20.103545505115033,275.5986022949219,45.30331802368164,0.17001333832740784
140,28.0,-0.006779431365430355,0.02571698188874421,-0.045138258270317116,-0.14809140326358722,20.146874037826738,277.39892578125,45.29633331298828,-0.2664794623851776
141,28.2,0.011708325706422329,0.03925955838355902,-0.06314142785770606,-0.20715692217267634,20.08588228523302,279.19781494140625,45.2774543762207,-0.644073486328125
142,28.4,0.016857799142599106,0.035533517188374227,-0.0769310682463754,-0.25239852594543827,19.986208430070455,280.98876953125,45.26279067993164,-0.4225768446922302
143,28.6,-0.03508348762989044,0.01994835408872765,-0.07559431179984058,-0.24801284192538897,19.928943804469725,282.7724609375,45.26325988769531,0.13051378726959229
144,28.8,0.018213443458080292,0.03657829339561691,-0.09041059429519309,-0.2966226941874413,19.934641029375516,284.5536804199219,45.24757385253906,-0.5915526151657104
145,29.0,0.01874346286058426,0.0350698145714538,-0.10568600568767571,-0.346738874900354,19.991820931722383,286.3382873535156,45.23142623901367,-0.4677123427391052
146,29.2,0.018715139478445053,0.01952636880977423,-0.10265228428222256,-0.33678572036448706,20.049798283492876,288.1286926269531,45.23358917236328,0.18741166591644287
147,29.4,-0.09433282911777496,0.0005695151428166173,-0.079244919600451,-0.25998990202194366,20.06282010605151,289.9222717285156,45.25612258911133,0.8782196640968323
148,29.6,0.20775799453258514,0.08799123794379722,-0.10510838032283233,-0.34484377849836123,19.966345731762985,291.7100524902344,45.229393005371094,-1.197784423828125
149,29.8,-0.019452931359410286,-0.0029172182087648215,-0.08036509688316677,-0.26366502445816886,19.66174052919328,293.47845458984375,45.25327682495117,1.4859378337860107
150,30.0,-0.07581358402967453,-0.08958261376805177,0.019816886268758112,0.06501603314599236,19.818732555807813,295.2389831542969,45.35260009765625,3.342451572418213
151,30.2,-0.0162464939057827,-0.056715378945601164,0.06959217999750539,0.2283208078230156,20.076207835679735,297.0216979980469,45.40150833129883,1.3815757036209106
152,30.4,-0.008531320840120316,-0.03078818703596751,0.08215082202544008,0.26952370293394484,20.258359175131336,298.82672119140625,45.41318893432617,0.18808329105377197
153,30.6,-0.004464789293706417,-0.018093016113610357,0.07862930552610149,0.2579701707422548,20.228502541595926,300.6380920410156,45.408782958984375,-0.2510376274585724
154,30.8,-0.007463831454515457,-0.008559881150599595,0.06597164244117042,0.21644240338668955,20.06282759455762,302.4392395019531,45.39524459838867,-0.4713134467601776
155,31.0,0.022586725652217865,0.002215820379758342,0.04539231414886576,0.14892491995216475,19.910351228616868,304.2249755859375,45.373802185058594,-0.718292236328125
156,31.2,0.003804869018495083,-0.004496832916071904,0.0364004455734066,0.1194240378550553,19.868669447379833,306.0019836425781,45.36394119262695,-0.2167663425207138
157,31.4,-0.017253980040550232,-0.009917890957893517,0.038219721832797836,0.12539279217791646,19.94978346765094,307.7816467285156,45.36489486694336,0.107740618288517
158,31.6,-0.0026806704699993134,-0.007898257605468546,0.030937793730609127,0.10150195118313164,20.05808753425666,309.570556640625,45.35674285888672,-0.2897338271141052
159,31.8,0.016612276434898376,0.0061921786053735295,0.015563516331720602,0.05106140692176222,20.10754125361507,311.3668518066406,45.34049606323242,-0.535400390625
160,32.0,0.002181055024266243,-0.0009140315289063226,0.009485079707493883,0.031119028907534232,20.07162134194411,313.1634826660156,45.33354568481445,-0.140716552734375
161,32.2,-0.006072781048715115,-0.0063309084391921025,0.011023475405755668,0.036166259050219425,20.001310573032445,314.9547424316406,45.33420944213867,0.08686646819114685
162,32.4,-0.00747196190059185,-0.002886165347026732,0.010220760376605714,0.03353267947398309,19.952867126763696,316.7403869628906,45.33253479003906,-0.0383300743997097
163,32.6,0.007326756604015827,0.0047010009668509555,0.0024937596132864033,0.008181626289654563,19.955509224706287,318.5240173339844,45.32394027709961,-0.293548583984375
164,32.8,0.002012050710618496,0.0038719687010594413,-0.0035108827823785754,-0.011518644667738925,19.993649118047966,320.3098449707031,45.31706619262695,-0.1834716498851776
165,33.0,0.0020114928483963013,0.0019027380459113142,-0.00580245303581598,-0.0190369200180265,20.031688534649284,322.0993957519531,45.31391143798828,-0.0599975511431694
166,33.2,-0.001682395115494728,0.0003815306339253044,-0.005695217139270476,-0.018685096199204148,20.04049708961946,323.89111328125,45.31313705444336,0.01749022863805294
167,33.4,0.008128100074827671,0.002278984841543572,-0.005671006364069096,-0.018605664519492453,20.020427679858585,325.68206787109375,45.31229019165039,-0.004089355003088713
168,33.6,-0.003917057998478413,-0.005409230795104395,-0.0006812085072196387,-0.0022349361188264793,19.991827863140347,327.4706726074219,45.316410064697266,0.19132111966609955
169,33.8,-0.0023459801450371742,-0.006862690990075235,0.004872180527284364,0.015984844761135632,19.978490852400284,329.25726318359375,45.32109451293945,0.17250584065914154
170,34.0,-0.004774229601025581,-0.005133424759634048,0.00771379378869613,0.02530772321370581,19.98586336559605,331.043701171875,45.32306671142578,0.07548839598894119
171,34.2,0.009304351173341274,-0.0009845898013900508,0.006358757677884217,0.020862066539909654,20.003270492841793,332.83135986328125,45.320838928222656,-0.0755004808306694
172,34.4,-0.006680671591311693,-0.005607948489703807,0.009166776864604563,0.030074728208469233,20.014134869636734,334.62042236328125,45.322776794433594,0.11578269302845001
173,34.6,0.001509672962129116,-0.004061169930598442,0.010857238314216594,0.035620861750814366,20.01340860922687,336.4097900390625,45.3235969543457,0.03497198224067688
174,34.8,-0.002176114358007908,-0.003390781232979404,0.011299042546863333,0.03707035074945109,20.003975698601597,338.19879150390625,45.32316970825195,0.010377484373748302
175,35.0,-0.002724609337747097,-0.002186844358380918,0.010685847273912847,0.03505855517014422,19.994952419993176,339.98681640625,45.32168197631836,-0.0344848595559597
176,35.2,0.0024417564272880554,0.00026739105814772585,0.007328559417984166,0.024043830880899168,19.992595172767516,341.7743225097656,45.31745529174805,-0.1275939792394638
177,35.4,0.0063240742310881615,-0.00035880320046753167,0.004413820921383944,0.014481040231713298,19.996692320930283,343.5619201660156,45.31367111206055,-0.0935363620519638
