step,time_sec,steer_norm,steer_rad,cte_m,cte_ft,speed_mph,x,y,yaw
0,0.0,0.0007794294628110049,0.0009522289747162047,0.00022975880428344956,0.0007538018754453126,19.62581902970327,-28.785621643066406,139.07208251953125,-179.90049743652344
1,0.2,0.00015103133932427667,0.0001845149872524688,0.0005508762535755575,0.0018073368477808322,20.325969778512523,-30.588661193847656,139.06753540039062,-179.8804473876953
2,0.4,-0.0003197751946469417,-0.0003906693553001687,0.00114992776870672,0.0037727290206837553,19.616424568303085,-32.37917709350586,139.06272888183594,-179.8687286376953
3,0.6,-0.0002583905832728984,-0.00031567577558449996,0.0016178446978587153,0.005307889598522787,18.56808579380248,-34.08179473876953,139.05825805664062,-179.8756103515625
4,0.8,-7.715995559082798e-05,-9.426631774531454e-05,0.001862618935179175,0.006110954707293244,17.96703839359476,-35.70738983154297,139.05422973632812,-179.88514709472656
5,1.0,-1.6891867159253044e-08,-2.0636794108459444e-08,0.001884997474014376,0.006184375112645325,18.274991535092177,-37.32029342651367,139.05038452148438,-179.88795471191406
6,1.2,-0.0003506609179148626,-0.0004284024434165876,0.0019424661125697646,0.006372920520763386,19.332382149400352,-39.001556396484375,139.04640197753906,-179.88723754882812
7,1.4,7.722713174147181e-05,9.434838684855612e-05,0.001729076920485178,0.005672824723804592,20.17460962893303,-40.775550842285156,139.04246520996094,-179.89727783203125
8,1.6,0.0002776257057728576,0.00033917532474270017,0.0014041469793600722,0.0046067815757637,20.25324611743986,-42.58914566040039,139.0385284423828,-179.89976501464844
9,1.8,0.00016418623807288574,0.0002005863270536445,0.0013163067345656923,0.004318591787032506,19.8048421307819,-44.380859375,139.03440856933594,-179.89256286621094
10,2.0,8.684494390251745e-06,1.0609846796570557e-05,0.0014220906717069596,0.004665651959363061,19.325598154589795,-46.12723159790039,139.0302276611328,-179.88592529296875
11,2.2,-5.479497965513213e-05,-6.694302664467492e-05,0.0015764800196264419,0.005172178707591215,19.178114931127073,-47.844573974609375,139.02601623535156,-179.88372802734375
12,2.4,-5.403719187027682e-05,-6.601723730791719e-05,0.0017703210201561637,0.005808140015769148,19.457513909081722,-49.56966018676758,139.0218048095703,-179.8844757080078
13,2.6,-1.9934128944926967e-05,-2.4353525332017276e-05,0.00185229782989711,0.006077092812239634,19.901278859547617,-51.33060836791992,139.017578125,-179.88604736328125
