step,time_sec,steer_norm,steer_rad,cte_m,cte_ft,speed_mph,x,y,yaw
35,7.0,-1.0572648068502363e-06,-1.2916604145289338e-06,-1.0376504954142177e-06,-3.404365251374782e-06,19.99245087488001,-91.0926513671875,-15.60509967803955,179.7913818359375
36,7.2,-3.3598207764894283e-06,-4.104693042637135e-06,-6.154011074842834e-07,-2.0190325694787366e-06,19.972282268330574,-92.88156127929688,-15.59858512878418,179.79150390625
37,7.4,-3.252441538656597e-06,-3.973507827776765e-06,-7.127680691815415e-07,-2.3384779920935687e-06,19.96834222813987,-94.669189453125,-15.592073440551758,179.79144287109375
38,7.6,-7.293391302556125e-07,-8.910336154332818e-07,-1.3358671497980257e-08,-4.3827663797433546e-08,19.986848977238722,-96.45765686035156,-15.585559844970703,179.79135131835938
39,7.8,5.060405362978262e-07,6.182297231950543e-07,1.6608917764303777e-06,5.44912017578384e-06,20.00888411754669,-98.24810028076172,-15.57904052734375,179.791259765625
40,8.0,3.2284441989771435e-06,3.944190277890376e-06,-5.592241104307753e-06,-1.8347248304657047e-05,20.017468593436334,-100.03997802734375,-15.57250690460205,179.791259765625
41,8.2,5.7985276814641e-07,7.08406126844469e-07,-4.7086915962146194e-06,-1.5448463736524772e-05,20.00979484665686,-101.83181762695312,-15.565980911254883,179.79136657714844
42,8.4,-2.955857694585896e-06,-3.6111713454755895e-06,3.910190831753213e-06,1.282871048844921e-05,19.995742627393295,-103.62259674072266,-15.559467315673828,179.79139709472656
43,8.6,-3.978806102586982e-06,-4.860907415530516e-06,8.418441751607353e-06,2.761956043634347e-05,19.98742282057914,-105.41228485107422,-15.552953720092773,179.79139709472656
44,8.8,-1.383222232919164e-06,-1.6898826019573427e-06,1.3154238713126987e-05,4.315695253957554e-05,19.98972486941659,-107.20171356201172,-15.546440124511719,179.79122924804688
45,9.0,2.407955846245329e-06,2.9417996573579183e-06,4.6894102893138036e-06,1.53852048535923e-05,19.99844808131685,-108.99172973632812,-15.539912223815918,179.79112243652344
46,9.2,4.666237844784362e-06,5.700742774973055e-06,-7.192400399204726e-06,-2.3597114925726834e-05,20.0056457814929,-110.78250122070312,-15.533378601074219,179.79112243652344
47,9.4,2.7744434496169767e-06,3.3895375623970602e-06,-5.977921811389699e-06,-1.961260499567978e-05,20.006439148890898,-112.5736312866211,-15.52685546875,179.79132080078125
48,9.6,-4.660434346465542e-06,-5.693652641076953e-06,3.6588062455565618e-06,1.200395788267179e-05,20.001895055919206,-114.36454010009766,-15.520341873168945,179.79144287109375
49,9.8,-7.175295340451888e-06,-8.766058317430072e-06,1.0129183559521096e-05,3.323223058941919e-05,19.996745489511923,-116.15499114990234,-15.513827323913574,179.79144287109375
50,10.0,3.5630173048628925e-06,4.352938241350996e-06,2.134102337840232e-06,7.001648314079747e-06,19.995007175743854,-117.94510650634766,-15.507299423217773,179.79112243652344
51,10.2,6.4880711905759e-06,7.926476573526577e-06,-6.893240180976524e-06,-2.2615618115355018e-05,19.99717223149395,-119.73526000976562,-15.50076961517334,179.79112243652344
52,10.4,-1.7121950837468048e-07,-2.0917887338134714e-07,-1.4316115715037056e-06,-4.696888508252218e-06,20.00071537257904,-121.52571105957031,-15.494254112243652,179.79135131835938
53,10.6,-2.5489107107487254e-06,-3.114004215321718e-06,6.937188667979072e-06,2.2759806069452458e-05,20.00269731121852,-123.31642150878906,-15.487740516662598,179.79135131835938
54,10.8,-3.874035846456492e-06,-4.732909593615896e-06,1.3302148141847072e-05,4.3642219709697545e-05,20.002070245362894,-125.10718536376953,-15.48122501373291,179.79135131835938
55,11.0,-2.6010361011629437e-07,-3.1776858047907686e-07,8.272155970636286e-06,2.7139620194702352e-05,19.99996270771513,-126.89779663085938,-15.47469711303711,179.79122924804688
56,11.2,4.550619552724741e-06,5.559491907563816e-06,-4.436151039050214e-06,-1.4554301774957503e-05,19.998313623243977,-128.688232421875,-15.46816349029541,179.79122924804688
57,11.4,3.4743149404718104e-06,4.244570562774411e-06,-2.6220612828965935e-06,-8.60256353937846e-06,19.998251504840674,-130.47862243652344,-15.461644172668457,179.79122924804688
58,11.6,-3.617082761209941e-06,-4.418990009370185e-06,5.266230434036734e-06,1.7277659457205078e-05,19.999439625075667,-132.26904296875,-15.455130577087402,179.7913818359375
59,11.8,-6.4960847214473066e-06,-7.936266704192175e-06,1.2983471817670268e-05,4.259669367828532e-05,20.00071132168106,-134.05958557128906,-15.448616981506348,179.7913818359375
60,12.0,2.862252300450966e-06,3.4968136354609453e-06,4.869781449938948e-06,1.5976973772217697e-05,20.00111057343004,-135.85020446777344,-15.442087173461914,179.79112243652344
61,12.2,6.342919351135637e-06,7.749144571282408e-06,-6.197132088410842e-06,-2.0331798840941827e-05,20.000562082926223,-137.6408233642578,-15.435553550720215,179.79112243652344
62,12.4,-5.373683180156584e-07,-6.565028741197299e-07,-1.2238973264460697e-06,-4.015411304497323e-06,19.999721240623067,-139.43138122558594,-15.429038047790527,179.79136657714844
63,12.6,-2.811818272233231e-06,-3.435198383187338e-06,6.25572179842283e-06,2.0524022305137557e-05,19.999281869823044,-141.2218475341797,-15.422524452209473,179.79136657714844
64,12.8,-3.840331024964711e-06,-4.691732413199387e-06,1.1155618436656158e-05,3.659979919171899e-05,19.9994782797665,-143.01231384277344,-15.416008949279785,179.79136657714844
65,13.0,7.591582850016224e-07,9.274636767864821e-07,7.0210878188744184e-06,2.3035065759675946e-05,20.000009662537497,-144.8028106689453,-15.409481048583984,179.79119873046875
66,13.2,6.09972954929053e-06,7.452039590368241e-06,-5.248451773997784e-06,-1.721933051820289e-05,20.00040424799113,-146.59335327148438,-15.402947425842285,179.79119873046875
67,13.4,-1.1669362783550844e-07,-1.4256460512664067e-07,-1.3241572958335064e-06,-4.344348222462401e-06,20.000410323538432,-148.38389587402344,-15.396430015563965,179.79135131835938
68,13.6,-3.2054219887862697e-06,-3.916064043700186e-06,6.45185270741009e-06,2.116749643657932e-05,20.00011812864985,-150.17445373535156,-15.38991641998291,179.79135131835938
69,13.8,-5.603637831904007e-06,-6.845964339237125e-06,1.2302004948113918e-05,4.0360909913970064e-05,19.999815367212165,-151.96499633789062,-15.383400917053223,179.79135131835938
70,14.0,2.9026351456548177e-06,3.546149357446491e-06,2.76317134050583e-06,9.065523060785147e-06,19.99974311261155,-153.7554931640625,-15.376870155334473,179.79112243652344
71,14.2,6.310854335333274e-06,7.70997074147666e-06,-7.691029560079419e-06,-2.523303742189096e-05,19.99989649538849,-155.5460205078125,-15.370336532592773,179.79112243652344
72,14.4,1.6900437262142426e-07,2.06472642031594e-07,-2.7945453106162973e-06,-9.168456036882373e-06,20.000096714948423,-157.33656311035156,-15.36382007598877,179.79135131835938
73,14.6,-1.6941337840242893e-06,-2.069723243942474e-06,5.01851673223282e-06,1.6464950435778725e-05,20.000197037410043,-159.1271209716797,-15.357306480407715,179.79135131835938
74,14.8,-3.2160454379560425e-06,-3.929042711550897e-06,1.2776004955418387e-05,4.1916028097934864e-05,20.00014805924082,-160.91766357421875,-15.35079288482666,179.79135131835938
75,15.0,-8.814032181255648e-06,-1.0768103115840025e-05,1.4811485231159063e-05,4.85941132057959e-05,20.000020219874024,-162.7082061767578,-15.344273567199707,179.79135131835938
76,15.2,5.1983960847854425e-06,6.350880496782375e-06,5.325660061670286e-06,1.747263855673034e-05,19.999926815826402,-164.4987335205078,-15.337742805480957,179.79100036621094
77,15.4,1.032950691871156e-05,1.2619558602589913e-05,-6.710127609027127e-06,-2.201485506480056e-05,19.999937102306127,-166.28919982910156,-15.331209182739258,179.79100036621094
78,15.6,3.156132261400844e-07,3.855846783753411e-07,-3.5906595586010243e-06,-1.1780379506240585e-05,20.00002192716138,-168.0796661376953,-15.324689865112305,179.79136657714844
79,15.8,-4.346900469158412e-06,-5.310608303170832e-06,1.9816235837860283e-06,6.501389918628553e-06,20.000081747863963,-169.87013244628906,-15.318174362182617,179.79148864746094
80,16.0,-4.635586752698592e-06,-5.663296335771869e-06,1.1368578691136477e-05,3.72984877130282e-05,20.000090514215188,-171.6605987548828,-15.311662673950195,179.7913818359375
81,16.2,1.28088647182856e-06,1.5648590026329517e-06,4.54317794739258e-06,1.4905439936923471e-05,20.000058725749867,-173.45106506347656,-15.305134773254395,179.79119873046875
82,16.4,2.704100651733875e-06,3.3035997662232747e-06,-3.1803169679284465e-06,-1.0434111121058365e-05,20.000003143499647,-175.24154663085938,-15.298605918884277,179.79119873046875
83,16.6,2.188360201664522e-06,2.6735196583735465e-06,-2.0760874284578637e-06,-6.811310678781697e-06,19.99999021415033,-177.03201293945312,-15.292086601257324,179.79119873046875
84,16.8,-2.185660864744006e-06,-2.670221878457752e-06,7.035440553464223e-06,2.308215478542756e-05,20.000015720542162,-178.82247924804688,-15.285572052001953,179.79136657714844
85,17.0,-8.56373102328656e-06,-1.0462310191149192e-05,1.4465308153210812e-05,4.745836160138016e-05,20.000039329965176,-180.61294555664062,-15.279058456420898,179.79136657714844
86,17.2,3.4749448006274188e-06,4.245340062926517e-06,4.748221913343769e-06,1.557815638217477e-05,20.00005471553776,-182.40341186523438,-15.272527694702148,179.79110717773438
87,17.4,8.35989532467957e-06,1.021328411816103e-05,-7.799186777845317e-06,-2.558788394822603e-05,20.000045900598025,-184.19387817382812,-15.26599407196045,179.79110717773438
88,17.6,1.855945844920322e-06,2.2674090387391574e-06,-5.087907609180819e-06,-1.6692610800504798e-05,20.000032681886392,-185.98434448242188,-15.259475708007812,179.79132080078125
89,17.8,-3.980587631975371e-06,-4.863083909984311e-06,2.4472853353513604e-06,8.029151619634158e-06,20.000026265161594,-187.7748260498047,-15.252962112426758,179.79144287109375
90,18.0,-5.848295630638558e-06,-7.144862771951126e-06,9.782170933080145e-06,3.209373768408666e-05,20.00002009734969,-189.56529235839844,-15.246448516845703,179.79144287109375
91,18.2,1.1730865248006681e-06,1.4331598073489762e-06,5.008839698957858e-06,1.6433201637928898e-05,20.000022511329085,-191.3557586669922,-15.239920616149902,179.79119873046875
92,18.4,4.129793282755777e-06,5.045368453542733e-06,-7.522708203151762e-06,-2.4680801981228427e-05,20.000035188429024,-193.14622497558594,-15.233386993408203,179.79119873046875
93,18.6,3.906080189450135e-06,4.77205816745123e-06,-7.743867616951967e-06,-2.540639063240069e-05,20.000045646154565,-194.9366912841797,-15.226865768432617,179.79119873046875
94,18.8,-1.5928358899906784e-06,-1.9459676068016118e-06,-2.642484920835006e-07,-8.66957022767232e-07,20.00004973941608,-196.72715759277344,-15.220352172851562,179.79139709472656
95,19.0,-6.389013549393585e-06,-7.805457853294143e-06,7.270944452448299e-06,2.385480539737048e-05,20.0000391978948,-198.51763916015625,-15.213838577270508,179.79139709472656
96,19.2,-1.0278216455206894e-06,-1.2556897043326263e-06,5.777610850897421e-06,1.8955416784058296e-05,20.000020333797117,-200.30810546875,-15.207315444946289,179.79124450683594
97,19.4,6.8279801724462874e-06,8.34174337667763e-06,-5.426189043798192e-06,-1.780245806245486e-05,20.000013924698806,-202.09857177734375,-15.20078182220459,179.79112243652344
98,19.6,2.4887527283806882e-05,3.0405092082626867e-05,-3.6733592538033995e-06,-1.2051703974248345e-05,20.000028473674615,-203.8890380859375,-15.194262504577637,179.79132080078125
99,19.8,0.0015627932537381284,0.0019092645180918716,1.4607860879347766e-05,4.7926054287399325e-05,20.000042097116243,-205.67950439453125,-15.187758445739746,179.79202270507812
100,20.0,0.0037520861015553756,0.004583923590270203,0.0016908205677969846,0.005547311751651059,20.000027393305718,-207.469970703125,-15.182337760925293,179.83348083496094
101,20.2,0.0037857454631670517,0.004625045232351187,0.0031897377871901826,0.010465019321725038,19.99994340621421,-209.26043701171875,-15.18010139465332,179.94786071777344
102,20.4,0.0022616350068135806,0.0027630394878241514,0.0008245824061761291,0.0027053229414788914,19.999944721666743,-211.05091857910156,-15.182012557983398,-179.91421508789062
103,20.6,0.0007839709803650753,0.0009577773467120125,-0.0008780097775308829,-0.0028806095985144217,20.000036763038885,-212.8413848876953,-15.187177658081055,-179.81484985351562
104,20.8,0.00014877112394889674,0.00018175368212836716,-0.0008792594963520583,-0.002884709726011687,20.000118900989648,-214.63185119628906,-15.19404411315918,-179.7694854736328
105,21.0,-0.0012402570417909202,-0.001515222027955967,-0.0002660290982271288,-0.0008727989066274932,20.00012806400638,-216.4223175048828,-15.201525688171387,-179.75637817382812
106,21.2,-0.003983496973572115,-0.004866638252613052,3.6808419296819207e-05,0.00012076253436577633,20.000045245736466,-218.21278381347656,-15.208314895629883,-179.7870635986328
107,21.4,-0.005808915129434553,-0.007096751613630194,-0.0007465178343497809,-0.0024492055716481354,19.99989386130138,-220.0032501220703,-15.211922645568848,-179.90419006347656
108,21.6,-0.005856745836501186,-0.0071551863884534985,-0.0011095334225958956,-0.0036402016341895178,19.999789512356134,-221.79373168945312,-15.209932327270508,179.90252685546875
109,21.8,-0.0034882442990348877,-0.004261588060130922,-0.0015137896617174358,-0.004966501673749032,19.999869188654355,-223.58419799804688,-15.201427459716797,179.68838500976562
110,22.0,-0.0009966292345480279,-0.0012175819358473255,-0.0002262473631722264,-0.0007422813989899673,20.000122922245666,-225.37466430664062,-15.187857627868652,179.5349884033203
111,22.2,0.00023621678875740675,0.0002885860508249238,-8.862819491903696e-05,-0.0002907749270181732,20.000271721425833,-227.16513061523438,-15.17180347442627,179.47061157226562
112,22.4,0.0004197301649072409,0.0005127843424671762,-0.0004973949131484986,-0.0016318731268541201,20.00023794060246,-228.95559692382812,-15.155204772949219,179.4647979736328
113,22.6,0.00021110932921389412,0.00025791226750061444,-0.0006717994698148388,-0.0022040665725473157,20.00007445372069,-230.74606323242188,-15.13884162902832,179.4775390625
114,22.8,0.00012521923438774072,0.00015298033865150285,-0.0005535545249033312,-0.0018161238274838453,19.999935031499525,-232.5365447998047,-15.12276840209961,179.4873809814453
115,23.0,-0.00017733453552511557,-0.0002166496020510337,-0.00024433172432401177,-0.0008016132944311908,19.999922016167638,-234.32701110839844,-15.106886863708496,179.49301147460938
116,23.2,-0.00019139581563209772,-0.00023382826795773377,1.1801570921886675e-05,3.871906594336268e-05,20.00000177657204,-236.1174774169922,-15.09095287322998,179.48968505859375
117,23.4,-5.139460122353925e-05,-6.27887843147979e-05,8.011008273985814e-05,0.00026282836385623615,20.00009340819633,-237.90794372558594,-15.074830055236816,179.4829559326172
118,23.6,4.022264293592899e-05,4.914000287482445e-05,2.9633708728493094e-05,9.722345694478929e-05,20.00013225362909,-239.6984100341797,-15.058589935302734,179.4796142578125
119,23.8,4.5898572724674144e-05,5.60742862977344e-05,-2.644723335275918e-05,-8.676914107306643e-05,20.000091901824895,-241.48887634277344,-15.042342185974121,179.4800262451172
120,24.0,1.5999836410489138e-05,1.954700014269458e-05,-4.302112874622491e-05,-0.00014114544003576454,20.000033577655504,-243.2793426513672,-15.02613639831543,179.4816436767578
121,24.2,-4.967886736564444e-06,-6.069267226060781e-06,-2.796669653596165e-05,-9.175425666304442e-05,19.99999835597526,-245.06982421875,-15.00995922088623,179.48252868652344
122,24.4,-8.867189516916307e-06,-1.0833045432816652e-05,-1.058099599586873e-05,-3.4714554903085965e-05,19.99999502529376,-246.86029052734375,-14.99378776550293,179.48252868652344
123,24.6,-1.4690665854646251e-05,-1.7947586474621325e-05,6.440623657335762e-06,2.113065571993346e-05,20.00001523684266,-248.6507568359375,-14.97761344909668,179.48231506347656
124,24.8,-1.0574293155504528e-06,-1.2918613948079881e-06,6.583958984333893e-06,2.160091599416201e-05,20.000053309773477,-250.44122314453125,-14.96142292022705,179.48182678222656
125,25.0,4.16687205965721e-06,5.090667595283214e-06,5.337336846768584e-06,1.751094822035224e-05,20.00008510307744,-252.231689453125,-14.945231437683105,179.48165893554688
126,25.2,-5.8085466766821406e-05,-7.096301474902571e-05,4.874558148411801e-06,1.5992645355635375e-05,20.000073888819035,-254.02215576171875,-14.92903995513916,179.48165893554688
127,25.4,-0.0059932347384389455,-0.00732193487995086,-2.711902473395006e-05,-8.897318110813271e-05,20.000030897588978,-255.81263732910156,-14.91280746459961,179.480224609375
128,25.6,-0.0155535985504762,-0.019001831349116774,-0.004725577850418086,-0.015503864834765672,19.99972151705324,-257.60308837890625,-14.892448425292969,179.32192993164062
129,25.8,-0.02180626731550028,-0.02664071677934669,-0.008678779570212293,-0.0284736871651353,19.99845059418334,-259.3931884765625,-14.859123229980469,178.8541259765625
130,26.0,-0.023375263419845187,-0.028557559320024864,-0.009162586530084562,-0.030060980391362634,19.997323924678682,-261.1826477050781,-14.804570198059082,178.12535095214844
131,26.2,-0.022561180658342245,-0.02756299441029672,-0.010241113027761279,-0.03359945326600031,19.997799514108156,-262.9710998535156,-14.724696159362793,177.28878784179688
132,26.4,-0.021571919313699853,-0.02635441382554711,-0.012523030456238357,-0.04108605924204505,19.999512719935314,-264.75836181640625,-14.618928909301758,176.45428466796875
133,26.6,-0.02118108443569439,-0.025876930855087837,-0.015256472450480917,-0.05005404507443581,20.000947943426514,-266.5440979003906,-14.488029479980469,175.65231323242188
134,26.8,-0.021264238602750313,-0.02597852030098006,-0.017759957025069995,-0.05826757740613064,20.001080887614698,-268.32794189453125,-14.33265495300293,174.87060546875
135,27.0,-0.021079132358747126,-0.025752376002681363,-0.005126991726246116,-0.016820839535137307,20.000124564809365,-270.10943603515625,-14.152998924255371,174.0911407470703
136,27.2,-0.02197260356689496,-0.026843929777675572,-0.004881756766483031,-0.016016262869748187,19.99915739078431,-271.8882751464844,-13.94923210144043,173.31597900390625
137,27.4,-0.022207423896731575,-0.027130809774636964,-0.004682316417763274,-0.01536193099605446,19.99870675451002,-273.6640319824219,-13.720873832702637,172.5193328857422
138,27.6,-0.021841462360657798,-0.02668371456601563,-0.005021444269848657,-0.01647455521829027,19.999126088440036,-275.4364318847656,-13.4674654006958,171.7079620361328
139,27.8,-0.02153063033261684,-0.02630397107735799,-0.005804944244523547,-0.019045093275202634,20.000037988770615,-277.20513916015625,-13.189163208007812,170.90322875976562
140,28.0,-0.02153333104239971,-0.02630727053449973,-0.006670619171217938,-0.02188523420169866,20.000647830572575,-278.96990966796875,-12.88633918762207,170.11000061035156
141,28.2,-0.021661100733855326,-0.02646336676655105,-0.007520943850590871,-0.024675013422772552,20.000534745824346,-280.7303161621094,-12.559186935424805,169.31997680664062
142,28.4,-0.021741565327498918,-0.026561670360605426,-0.008404128414998387,-0.027572600669063307,19.99997267650366,-282.48602294921875,-12.207711219787598,168.52682495117188
143,28.6,-0.0217297053280654,-0.0265471809992975,-0.009435580659242236,-0.030956630450068297,19.9995031583397,-284.2366027832031,-11.831892013549805,167.73031616210938
144,28.8,-0.02168990925348795,-0.02649856213498623,-0.010619398845193306,-0.03484054850726401,19.999479170325,-285.9817810058594,-11.431763648986816,166.93324279785156
145,29.0,-0.021671861519473635,-0.02647651321834094,-0.011963696353911243,-0.03925097354576616,19.999833071859943,-287.7212219238281,-11.007424354553223,166.13729858398438
146,29.2,-0.02167320716961405,-0.026478157199117485,-0.013429820320044764,-0.04406109169881566,20.00018838345564,-289.45465087890625,-10.558975219726562,165.3422393798828
147,29.4,-0.021679074944680014,-0.026485325859915573,-0.014984824899307025,-0.04916281292264246,20.000304096104184,-291.18170166015625,-10.086512565612793,164.54725646972656
148,29.6,-0.021680768383051455,-0.026487394733573963,-0.016654531598651295,-0.05464085345011912,20.000153425922583,-292.90203857421875,-9.590129852294922,163.75218200683594
149,29.8,-0.02168539237714412,-0.02649304386715697,-0.018425090756821694,-0.06044977475861089,19.99992304450701,-294.61529541015625,-9.069925308227539,162.9569854736328
150,30.0,-0.021527484608513208,-0.026300127946220588,-0.004842066246564525,-0.015886044624378756,19.99982034766813,-296.3211669921875,-8.525996208190918,162.16165161132812
151,30.2,-0.021840362172725152,-0.026682370466418318,-0.00480478686496949,-0.015763736938066503,19.999910532655537,-298.01934814453125,-7.958540439605713,161.370361328125
152,30.4,-0.021914616911253244,-0.02677308748047809,-0.004910969830470596,-0.016112106258601152,19.999981970751623,-299.7095031738281,-7.367523193359375,160.57249450683594
153,30.6,-0.021744370871956357,-0.02656509789426908,-0.005367834583038689,-0.01761100641341665,20.000046372934474,-301.39117431640625,-6.752902030944824,159.76971435546875
154,30.8,-0.0216258539838915,-0.026420305812120248,-0.0060732992446315,-0.01992552309375681,20.00009488712672,-303.06414794921875,-6.1148681640625,158.97044372558594
155,31.0,-0.021630445041131232,-0.026425914706750025,-0.006902240369271145,-0.022645146293119544,20.000091263876605,-304.72808837890625,-5.453675270080566,158.1759033203125
156,31.2,-0.02167594606344151,-0.026481503305706495,-0.007785487529322718,-0.025542938905703146,20.000029989501325,-306.3827209472656,-4.769496440887451,157.38253784179688
157,31.4,-0.02170733099134583,-0.0265198462721272,-0.008736453975778125,-0.028662907661891904,19.999974471836246,-308.0277404785156,-4.062443733215332,156.5879669189453
158,31.6,-0.021702511971152413,-0.026513958875156902,-0.009842587595134455,-0.032291955085620924,19.999982309928605,-309.6627502441406,-3.3326189517974854,155.79217529296875
159,31.8,-0.02169520828930933,-0.02650503596704921,-0.011065116120381788,-0.03630287557239338,20.000018969196475,-311.2875061035156,-2.5801491737365723,154.99612426757812
160,32.0,-0.021674188965895753,-0.026479356659634842,-0.01247187098664193,-0.04091821320781431,20.00004945360211,-312.90155029296875,-1.8051847219467163,154.20033264160156
161,32.2,-0.021675424152383296,-0.026480865686966674,-0.01394455877487119,-0.0457498662109484,20.000067575461987,-314.5047607421875,-1.0078898668289185,153.40509033203125
162,32.4,-0.021679364485249,-0.026485679591628702,-0.015539940211225567,-0.05098405744259729,20.00005780517901,-316.09674072265625,-0.188426211476326,152.6100311279297
