step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
107,194.0,480.8693,-17.3737,-177.3849,-0.012797,-0.115085,0,20.078
108,194.0,479.0684,-17.4373,-178.0569,-0.039629,-0.05545,0,20.198
109,196.0,477.2641,-17.4685,-179.2362,-0.002671,-0.028125,0,20.148
110,198.0,475.4686,-17.4807,-179.7173,0.012222,-0.019891,0,20.022
111,200.0,473.6839,-17.4974,-179.4504,-0.030528,-0.007088,0,19.921
112,202.0,471.9046,-17.4974,179.8827,0.012575,-0.010934,0,19.905
113,204.0,470.1222,-17.4944,179.9118,-0.002068,-0.017848,0,19.973
114,206.0,468.3323,-17.4937,179.9682,0.010424,-0.022436,0,20.055
115,208.0,466.5374,-17.4993,-179.7744,-0.007042,-0.02075,0,20.082
116,210.0,464.7431,-17.5044,-179.8533,-0.012287,-0.019596,0,20.048
117,210.0,462.9534,-17.4989,179.7608,-0.000363,-0.029026,0,19.992
118,212.0,461.1678,-17.4881,179.6236,0.029328,-0.043713,0,19.961
119,214.0,459.3834,-17.4961,-179.6285,0.015883,-0.03961,0,19.963
120,216.0,457.5972,-17.5261,-178.9222,-0.028506,-0.013528,0,19.999
121,218.0,455.8082,-17.5446,-179.4855,0.000674,0.001099,0,20.021
122,220.0,454.0177,-17.5537,-179.7448,0.009016,0.006254,0,20.029
123,222.0,452.2275,-17.5681,-179.5177,-0.002324,0.016785,0,20.016
124,224.0,450.4388,-17.5841,-179.4877,-0.034429,0.028829,0,19.997
125,226.0,448.6521,-17.5764,179.6037,0.010604,0.0157,0,19.978
126,228.0,446.8658,-17.5624,179.5336,0.017759,-0.001199,0,19.984
127,228.0,445.0783,-17.5628,-179.9163,0.004624,0.005212,0,20.002
128,230.0,443.2892,-17.5733,-179.6119,-0.018418,0.021817,0,20.017
129,232.0,441.4995,-17.5741,179.9656,-0.006102,0.029192,0,20.015
130,234.0,439.7104,-17.5642,179.6237,0.03755,0.025737,0,20.006
131,236.0,437.9232,-17.5761,-179.4789,-0.015114,0.044184,0,19.984
132,238.0,436.1369,-17.592,-179.4989,-0.061382,0.066595,0,19.982
133,240.0,434.3516,-17.5636,178.8175,-0.043126,0.044647,0,19.974
134,242.0,432.5666,-17.4822,177.0889,0.085908,-0.030206,0,19.999
135,244.0,430.7821,-17.4315,178.6325,0.068271,-0.074364,0,19.96
136,244.0,428.9971,-17.4565,-178.8071,-0.002862,-0.042932,0,19.984
137,246.0,427.2092,-17.509,-178.1597,-0.061889,0.016136,0,20.024
138,248.0,425.4194,-17.5258,-179.6882,-0.005755,0.039406,0,20.018
139,250.0,423.6294,-17.5157,179.5483,0.012237,0.035826,0,20.02
140,252.0,421.8398,-17.5087,179.7757,0.003057,0.035413,0,20.012
141,254.0,420.0509,-17.5072,179.9739,-0.009959,0.040425,0,20.005
142,256.0,418.2627,-17.5005,179.7516,-0.000136,0.040222,0,20.0
143,258.0,416.4745,-17.4901,179.6495,0.007382,0.03633,0,20.002
144,260.0,414.686,-17.4843,179.8354,0.007166,0.036981,0,20.006
145,262.0,412.8973,-17.486,-179.9033,-0.006796,0.045218,0,20.008
146,262.0,411.1086,-17.4863,179.9959,-0.006742,0.052049,0,20.006
147,264.0,409.3199,-17.4799,179.7554,-0.005354,0.052121,0,20.003
148,266.0,407.5317,-17.4669,179.5439,0.008087,0.045714,0,20.001
149,268.0,405.7436,-17.4569,179.6967,0.002621,0.042199,0,20.0
150,270.0,403.9555,-17.4514,179.8437,-0.002794,0.043243,0,20.001
151,272.0,402.1674,-17.4454,179.8015,0.003933,0.043705,0,20.003
152,274.0,400.3792,-17.4412,179.8776,-0.001829,0.045999,0,20.003
153,276.0,398.5911,-17.4372,179.8683,-0.001413,0.048559,0,20.002
154,278.0,396.803,-17.4317,179.8149,-0.005749,0.049581,0,20.001
155,278.0,395.0149,-17.4218,179.6496,0.002207,0.046133,0,20.0
156,280.0,393.2267,-17.4109,179.6483,0.002563,0.041797,0,20.0
157,282.0,391.4386,-17.4024,179.7344,0.001477,0.039754,0,20.001
158,284.0,389.6505,-17.3958,179.8,-0.003961,0.03972,0,20.001
159,286.0,387.8624,-17.3873,179.7129,0.002536,0.037744,0,20.001
160,288.0,386.0742,-17.3791,179.74,0.001745,0.036042,0,20.001
161,290.0,384.2861,-17.3729,179.8092,-0.001351,0.036372,0,20.0
162,292.0,382.498,-17.3666,179.7928,-0.000133,0.03654,0,20.0
163,294.0,380.7099,-17.3597,179.7767,0.000211,0.036198,0,20.0
164,294.0,378.9218,-17.3529,179.7802,-0.003905,0.035926,0,20.0
165,296.0,377.1336,-17.3436,179.6803,-0.003421,0.033065,0,20.0
166,298.0,375.3455,-17.3303,179.5514,0.00484,0.026337,0,20.0
167,300.0,373.5574,-17.3188,179.641,0.009402,0.021331,0,20.0
168,302.0,371.7693,-17.3153,179.9331,-0.004877,0.024357,0,20.0
169,304.0,369.9811,-17.3124,179.9034,-0.00819,0.027978,0,19.999
170,306.0,368.193,-17.3026,179.6457,-0.003569,0.024675,0,20.0
171,308.0,366.4049,-17.2871,179.4673,0.015367,0.015659,0,20.001
172,310.0,364.6168,-17.28,179.8264,0.009768,0.015113,0,19.999
173,312.0,362.8286,-17.2853,-179.7661,-0.010782,0.026911,0,19.999
174,312.0,361.0405,-17.2879,-179.9401,-0.004998,0.03597,0,19.999
175,314.0,359.2524,-17.2835,179.8263,0.005817,0.038147,0,20.0
176,316.0,357.4643,-17.2808,179.9221,-0.003356,0.041982,0,20.001
177,318.0,355.6761,-17.2778,179.8902,-0.015186,0.045431,0,20.001
178,320.0,353.888,-17.2633,179.4639,0.006597,0.037449,0,19.999
179,322.0,352.0999,-17.2472,179.4811,0.012972,0.027831,0,19.998
180,324.0,350.3117,-17.2416,179.8773,-0.000909,0.028796,0,19.999
181,326.0,348.5236,-17.2406,179.9875,-0.003952,0.034297,0,20.001
182,328.0,346.7355,-17.2373,179.8824,3.9e-05,0.037491,0,20.002
183,328.0,344.9474,-17.2326,179.8434,0.000585,0.039376,0,20.002
184,330.0,343.1592,-17.2283,179.857,-0.007078,0.041502,0,20.001
185,332.0,341.3711,-17.2192,179.6781,-0.004689,0.038997,0,19.999
186,334.0,339.583,-17.2043,179.4844,-0.006852,0.030523,0,19.999
187,336.0,337.7948,-17.1824,179.2544,0.011726,0.015201,0,20.0
188,338.0,336.0067,-17.1654,179.4877,0.009971,0.004696,0,19.999
189,340.0,334.2186,-17.1593,179.862,0.00081,0.00513,0,20.0
190,342.0,332.4305,-17.1582,179.9901,-0.006915,0.010497,0,20.001
191,344.0,330.6424,-17.1534,179.8238,-0.006192,0.012227,0,20.001
192,346.0,328.8542,-17.1419,179.593,-0.002533,0.007289,0,20.0
193,346.0,327.0661,-17.126,179.4605,0.001285,-0.002117,0,20.0
194,348.0,325.278,-17.1095,179.4648,0.004864,-0.012106,0,20.0
195,350.0,323.4899,-17.0966,179.6032,0.004408,-0.018564,0,20.0
196,352.0,321.7018,-17.0885,179.7681,0.003712,-0.020116,0,20.0
197,354.0,319.9136,-17.085,179.9124,0.004228,-0.017141,0,20.0
