step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
169,304.0,370.19,-13.6023,179.6542,0.005428,-3.682905,0,19.999
170,306.0,368.4019,-13.5994,179.9556,-0.013721,-3.679314,0,20.001
171,308.0,366.6138,-13.5901,179.6619,-0.008174,-3.682059,0,20.0
172,310.0,364.8257,-13.5705,179.3138,0.018695,-3.69518,0,20.001
173,310.0,363.0375,-13.5597,179.7097,0.017074,-3.699481,0,19.998
174,312.0,361.2494,-13.5671,-179.6627,-0.01692,-3.685521,0,19.999
175,314.0,359.4613,-13.5706,-179.9205,-0.011603,-3.675472,0,19.997
176,316.0,357.6732,-13.5608,179.6165,0.019757,-3.678775,0,20.001
177,318.0,355.885,-13.5593,-179.996,0.008798,-3.673813,0,20.0
178,320.0,354.0969,-13.5706,-179.5744,-0.003653,-3.655932,0,20.002
179,322.0,352.3088,-13.5837,-179.5705,0.005612,-3.63633,0,20.003
180,324.0,350.5207,-13.6,-179.4555,0.028083,-3.613582,0,20.002
181,326.0,348.7332,-13.6373,-178.6725,0.006466,-3.569697,0,19.996
182,326.0,346.9462,-13.6904,-178.2186,0.029102,-3.5101,0,19.998
183,328.0,345.1602,-13.7671,-177.3837,-0.000476,-3.426917,0,19.996
184,330.0,343.3744,-13.8559,-177.0991,-0.007229,-3.331642,0,20.001
185,332.0,341.588,-13.9413,-177.2764,-0.004752,-3.239759,0,20.005
186,334.0,339.8012,-14.0212,-177.4729,0.059455,-3.153347,0,20.005
187,336.0,338.0184,-14.1381,-176.003,0.037165,-3.029877,0,19.975
188,338.0,336.24,-14.3027,-174.4539,0.00149,-2.85881,0,19.984
189,340.0,334.4617,-14.4858,-174.0109,0.013936,-2.669262,0,20.005
190,342.0,332.683,-14.682,-173.6105,0.003353,-2.466617,0,20.019
191,344.0,330.9049,-14.887,-173.3798,-0.016307,-2.255137,0,20.018
192,344.0,329.1266,-15.0831,-173.7623,-0.016634,-2.052494,0,20.003
193,346.0,327.3477,-15.2621,-174.3572,-0.017417,-1.867099,0,19.992
194,348.0,325.5677,-15.422,-174.9866,0.006446,-1.700705,0,19.99
195,350.0,323.787,-15.5782,-175.0036,0.016971,-1.537956,0,19.997
196,352.0,322.0067,-15.7473,-174.507,0.008834,-1.362445,0,20.005
197,354.0,320.2272,-15.9289,-174.1025,0.008061,-1.174331,0,20.009
