step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
80,144.0,529.3188,-17.411,179.714,0.008863,0.028035,0,20.002
81,146.0,527.5307,-17.4083,179.9434,0.013422,0.021451,0,20.002
82,148.0,525.7426,-17.418,-179.6176,-0.009517,0.027239,0,20.001
83,150.0,523.9545,-17.427,-179.7253,-0.006886,0.032344,0,19.998
84,152.0,522.1664,-17.4285,-179.9935,0.000507,0.029852,0,19.999
85,154.0,520.3782,-17.4273,179.9454,0.011645,0.024801,0,20.001
86,156.0,518.5901,-17.4337,-179.7501,0.001224,0.027321,0,20.001
87,158.0,516.802,-17.4455,-179.6005,-0.011851,0.03516,0,20.001
88,158.0,515.0139,-17.4503,-179.8905,-0.003399,0.036041,0,20.0
89,160.0,513.2257,-17.4483,179.9021,0.002905,0.03021,0,20.0
90,162.0,511.4376,-17.4465,179.9372,0.003674,0.024469,0,20.0
91,164.0,509.6495,-17.4479,-179.9397,0.002626,0.021968,0,20.001
92,166.0,507.8614,-17.4526,-179.8324,-0.007597,0.022747,0,20.001
93,168.0,506.0732,-17.4534,179.9981,0.009016,0.019664,0,20.0
94,170.0,504.2851,-17.4575,-179.8421,0.008669,0.019859,0,19.999
95,172.0,502.497,-17.4707,-179.5289,-0.005612,0.029195,0,19.999
96,174.0,500.7089,-17.4839,-179.5831,-0.013825,0.038483,0,20.0
97,176.0,498.9207,-17.4862,-179.9948,-0.002382,0.036797,0,20.0
98,176.0,497.1326,-17.4812,179.8006,0.009285,0.027932,0,20.001
99,178.0,495.3445,-17.4808,-179.9891,-0.000328,0.023623,0,20.0
100,180.0,493.5564,-17.4834,-179.9057,-0.041274,0.022369,0,20.0
101,182.0,491.7692,-17.4591,179.0418,0.02102,-0.005881,0,19.987
102,184.0,489.9827,-17.4327,179.1738,0.033939,-0.036127,0,19.986
103,186.0,488.1956,-17.4355,-179.7589,0.010519,-0.037287,0,19.994
104,188.0,486.4074,-17.4589,-179.1343,-0.027901,-0.017746,0,20.01
105,190.0,484.6187,-17.4698,-179.7322,-0.000857,-0.010795,0,20.008
106,192.0,482.83,-17.4703,179.9719,0.010647,-0.01421,0,20.006
107,192.0,481.0415,-17.4766,-179.7741,0.002498,-0.011828,0,20.001
108,194.0,479.2534,-17.4882,-179.6027,-0.010409,-0.004084,0,19.998
109,196.0,477.4653,-17.4943,-179.8429,0.002443,-0.001956,0,19.998
110,198.0,475.6771,-17.4981,-179.8825,0.011171,-0.001974,0,20.001
111,200.0,473.889,-17.5101,-179.5722,-0.007599,0.006097,0,20.003
112,202.0,472.1009,-17.5213,-179.6566,-0.021425,0.01339,0,20.003
113,204.0,470.3128,-17.5156,179.716,0.0077,0.003795,0,19.999
114,206.0,468.5246,-17.5065,179.6973,0.021789,-0.009227,0,19.998
115,208.0,466.7366,-17.5139,-179.6709,-0.00067,-0.005695,0,19.998
116,210.0,464.9485,-17.5295,-179.4656,-0.018516,0.005936,0,20.001
117,210.0,463.1604,-17.5334,-179.9418,0.001472,0.005987,0,20.001
118,212.0,461.3723,-17.5315,179.9104,0.019804,0.000118,0,20.003
119,214.0,459.5842,-17.5426,-179.5701,-0.00497,0.007318,0,20.0
120,216.0,457.7961,-17.5579,-179.5,-0.024785,0.018708,0,19.999
121,218.0,456.0081,-17.5555,179.8173,-0.000149,0.0124,0,19.996
122,220.0,454.2201,-17.5433,179.5622,0.020071,-0.003657,0,20.0
123,222.0,452.4319,-17.5433,-179.9314,0.013883,-0.007524,0,20.001
124,224.0,450.6438,-17.5602,-179.3686,-0.02227,0.005407,0,20.003
125,226.0,448.8557,-17.5685,-179.7956,-0.006587,0.007764,0,19.998
126,226.0,447.0676,-17.5646,179.8167,0.009149,0.004027,0,20.0
127,228.0,445.2794,-17.5635,179.977,-0.002379,0.005204,0,20.001
128,230.0,443.4913,-17.5637,-179.997,-0.017433,0.011502,0,20.003
129,232.0,441.7032,-17.5515,179.5301,-0.002307,0.005776,0,20.001
130,234.0,439.9151,-17.5308,179.2931,0.018083,-0.008389,0,20.001
131,236.0,438.127,-17.5205,179.7302,0.013491,-0.012178,0,19.998
132,238.0,436.3388,-17.526,-179.738,-0.012568,-0.000161,0,20.0
133,240.0,434.5507,-17.5291,-179.9193,-0.020377,0.00952,0,19.999
134,242.0,432.7626,-17.5146,179.4321,0.023298,0.001503,0,20.0
135,242.0,430.9749,-17.5074,179.8246,0.019241,0.000779,0,19.995
136,244.0,429.1874,-17.5211,-179.4523,-0.017708,0.021028,0,19.999
137,246.0,427.3993,-17.5313,-179.7067,-0.017795,0.037679,0,19.999
138,248.0,425.6112,-17.5237,179.6632,0.005074,0.036663,0,20.002
139,250.0,423.8227,-17.5122,179.6073,0.004685,0.031605,0,20.004
140,252.0,422.0339,-17.5046,179.7707,0.005951,0.030561,0,20.004
141,254.0,420.2456,-17.5028,179.9755,-0.005093,0.035253,0,20.002
142,256.0,418.4575,-17.5002,179.9055,-0.005233,0.039136,0,19.999
143,258.0,416.6694,-17.4924,179.7208,0.003454,0.037858,0,19.999
144,260.0,414.8812,-17.4847,179.7555,0.002544,0.036718,0,20.0
145,260.0,413.0931,-17.4798,179.8539,-0.007277,0.038337,0,20.002
146,262.0,411.305,-17.4711,179.6915,0.000571,0.036096,0,20.001
147,264.0,409.5169,-17.46,179.6344,0.00625,0.031527,0,20.001
148,266.0,407.7287,-17.453,179.7993,-0.00186,0.031111,0,20.0
149,268.0,405.9406,-17.4472,179.814,0.004053,0.031811,0,20.0
150,270.0,404.1525,-17.4437,179.9044,-0.00395,0.034816,0,20.0
151,272.0,402.3644,-17.4392,179.8415,0.002028,0.036797,0,20.0
152,274.0,400.5762,-17.4346,179.8567,-0.002907,0.038758,0,20.001
153,276.0,398.7881,-17.4288,179.7993,-0.003734,0.039442,0,20.001
154,276.0,397.0,-17.4193,179.6733,0.004355,0.036473,0,20.0
155,278.0,395.2119,-17.4112,179.7477,2.9e-05,0.034851,0,20.0
156,280.0,393.4237,-17.4046,179.7903,-0.004961,0.034742,0,20.0
157,282.0,391.6356,-17.3947,179.6634,-0.002931,0.031417,0,20.0
158,284.0,389.8475,-17.381,179.5368,0.009122,0.024207,0,20.0
159,286.0,388.0594,-17.3721,179.7422,0.004784,0.02177,0,20.0
160,288.0,386.2712,-17.3697,179.9575,-0.003398,0.02595,0,20.0
161,290.0,384.4831,-17.3674,179.9221,-0.007366,0.030108,0,20.0
162,292.0,382.695,-17.3591,179.6985,0.003409,0.028346,0,20.0
163,294.0,380.9069,-17.3502,179.7113,0.007566,0.025913,0,20.0
164,294.0,379.1187,-17.3473,179.939,0.000632,0.029542,0,20.0
165,296.0,377.3306,-17.3478,-179.9663,-0.018764,0.036618,0,20.0
166,298.0,375.5426,-17.3364,179.5565,0.010711,0.031724,0,19.997
167,300.0,373.7548,-17.325,179.647,0.014537,0.026816,0,19.997
168,302.0,371.9667,-17.3268,-179.8765,-0.013535,0.035085,0,19.999
169,304.0,370.1786,-17.3253,179.9231,-0.0203,0.040146,0,20.0
170,306.0,368.3905,-17.3057,179.2671,0.009172,0.027035,0,20.0
171,308.0,366.6023,-17.2839,179.2948,0.030687,0.011724,0,20.0
172,310.0,364.8145,-17.2851,-179.8294,-0.001451,0.019429,0,19.996
173,310.0,363.0266,-17.2974,-179.5546,-0.031894,0.038282,0,19.998
174,312.0,361.239,-17.2894,179.622,0.001572,0.036788,0,19.995
175,314.0,359.4512,-17.2704,179.3433,0.01251,0.024337,0,20.0
176,316.0,357.6628,-17.259,179.6678,0.001595,0.019461,0,20.005
177,318.0,355.8741,-17.2531,179.8356,-0.010113,0.020069,0,20.006
