step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
80,144.0,529.3145,-17.4055,179.8318,0.006239,0.022526,0,20.0
81,146.0,527.5264,-17.4039,179.9692,0.003118,0.017036,0,20.0
82,148.0,525.7382,-17.4068,-179.8876,0.002196,0.01599,0,20.0
83,150.0,523.9501,-17.4126,-179.7953,0.000753,0.017936,0,20.0
84,152.0,522.162,-17.4202,-179.7515,-0.007913,0.021538,0,20.0
85,154.0,520.3738,-17.4228,-179.9489,0.00561,0.020286,0,20.0
86,156.0,518.5858,-17.4262,-179.882,0.001428,0.01977,0,19.999
87,158.0,516.7976,-17.4324,-179.7923,0.003948,0.022093,0,20.0
88,158.0,515.0095,-17.442,-179.6719,-0.026237,0.027772,0,20.001
89,160.0,513.2217,-17.4357,179.6887,0.011422,0.017553,0,19.995
90,162.0,511.4342,-17.4269,179.7245,0.014949,0.004904,0,19.995
91,164.0,509.6464,-17.4316,-179.7853,0.008839,0.005668,0,19.999
92,166.0,507.8582,-17.4482,-179.3986,-0.026062,0.018388,0,20.004
93,168.0,506.0701,-17.4517,-179.9765,0.007173,0.018002,0,19.999
94,170.0,504.282,-17.4506,179.9538,0.011659,0.012919,0,19.998
95,172.0,502.4939,-17.4591,-179.6838,0.003883,0.017512,0,20.0
96,174.0,500.7057,-17.4747,-179.4616,-0.011604,0.029223,0,20.002
97,176.0,498.9176,-17.4847,-179.7181,-0.012499,0.035294,0,20.002
98,176.0,497.1295,-17.482,179.8416,0.007301,0.028751,0,20.001
99,178.0,495.3414,-17.4789,179.8996,0.006362,0.021725,0,20.0
100,180.0,493.5532,-17.4821,-179.8677,0.004344,0.021061,0,20.0
101,182.0,491.7651,-17.4909,-179.6864,-0.012197,0.02594,0,20.001
102,184.0,489.977,-17.4936,-179.9565,0.00672,0.024739,0,20.0
103,186.0,488.1888,-17.4964,-179.9016,0.001461,0.023598,0,20.0
104,188.0,486.4007,-17.5023,-179.802,0.000976,0.02563,0,20.001
105,190.0,484.6126,-17.5096,-179.7584,-0.00931,0.029007,0,20.001
106,192.0,482.8245,-17.5112,-179.9903,-0.001255,0.026648,0,20.001
107,192.0,481.0363,-17.5082,179.8834,0.006404,0.019838,0,20.0
108,194.0,479.2482,-17.5087,-179.9673,0.004524,0.01642,0,20.0
109,196.0,477.4601,-17.5146,-179.7854,-0.005875,0.018367,0,20.0
110,198.0,475.672,-17.5185,-179.8895,0.006187,0.018404,0,20.0
111,200.0,473.8839,-17.5247,-179.7848,-0.000837,0.020635,0,20.0
112,202.0,472.0957,-17.5325,-179.7471,-0.026145,0.024584,0,20.0
113,204.0,470.308,-17.5227,179.5695,0.010516,0.010825,0,19.995
114,206.0,468.5204,-17.5096,179.5802,0.021899,-0.006109,0,19.996
115,208.0,466.7327,-17.5142,-179.7591,0.007106,-0.005408,0,19.998
116,210.0,464.9446,-17.5323,-179.3484,-0.030156,0.008754,0,20.004
117,210.0,463.1565,-17.5342,179.9548,0.000789,0.006724,0,19.997
118,212.0,461.3683,-17.5255,179.6773,0.024827,-0.005866,0,19.999
119,214.0,459.5803,-17.5325,-179.6867,0.005211,-0.002719,0,19.998
120,216.0,457.7922,-17.5524,-179.3015,-0.013509,0.01324,0,20.002
121,218.0,456.0041,-17.5664,-179.5871,-0.008468,0.023305,0,20.003
122,220.0,454.2154,-17.57,-179.9406,0.002764,0.023036,0,20.003
123,222.0,452.427,-17.5717,-179.9612,0.007399,0.020785,0,20.002
124,224.0,450.6389,-17.5788,-179.7452,-0.006854,0.02396,0,20.0
125,226.0,448.8508,-17.5841,-179.848,-0.007582,0.023355,0,19.999
126,226.0,447.0627,-17.5819,179.889,0.004327,0.021375,0,19.999
127,228.0,445.2745,-17.5795,179.9218,-0.000879,0.021242,0,20.001
128,230.0,443.4864,-17.5777,179.9382,-0.006859,0.025556,0,20.002
129,232.0,441.6983,-17.571,179.7524,-0.005743,0.025338,0,20.001
130,234.0,439.9102,-17.5577,179.5328,0.010309,0.018522,0,20.001
131,236.0,438.122,-17.5487,179.7396,0.008161,0.016038,0,19.999
132,238.0,436.3339,-17.5489,-179.9468,-0.000885,0.022739,0,19.999
133,240.0,434.5458,-17.5521,-179.882,-0.050428,0.03246,0,20.0
134,242.0,432.759,-17.5229,178.846,0.027846,0.009801,0,19.983
135,242.0,430.9732,-17.4922,179.0493,0.044642,-0.014397,0,19.979
136,244.0,429.1867,-17.4999,-179.5481,-0.008183,-0.000144,0,19.99
137,246.0,427.3987,-17.5201,-179.3014,-0.043533,0.026484,0,20.009
138,248.0,425.6099,-17.5104,179.5171,0.008696,0.02332,0,20.008
139,250.0,423.8212,-17.49,179.3047,0.023577,0.009419,0,20.008
140,252.0,422.0326,-17.4867,179.9809,0.006348,0.012685,0,20.003
141,254.0,420.2444,-17.4966,-179.6127,-0.009278,0.029127,0,20.002
142,256.0,418.4563,-17.504,-179.7774,-0.03766,0.04303,0,20.001
