step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
51,94.0,579.5027,-17.1251,-178.9443,-0.008831,0.008236,0,20.001
52,96.0,577.7147,-17.1539,-179.0975,-0.009593,0.023939,0,20.001
53,98.0,575.9266,-17.1733,-179.4327,0.003273,0.030235,0,20.001
54,100.0,574.1384,-17.1908,-179.4487,-0.000737,0.034678,0,20.0
55,102.0,572.3503,-17.2085,-179.4404,-0.011356,0.039289,0,20.0
56,104.0,570.5622,-17.2182,-179.7423,-0.011445,0.035875,0,19.999
57,106.0,568.774,-17.2156,179.8443,0.017604,0.020215,0,19.999
58,106.0,566.9859,-17.2198,-179.8199,0.006852,0.011297,0,19.997
59,108.0,565.1978,-17.2348,-179.4703,-0.006019,0.013192,0,20.0
60,110.0,563.4097,-17.249,-179.549,-0.002021,0.014342,0,20.001
61,112.0,561.6215,-17.2601,-179.6583,0.008071,0.012388,0,20.003
62,114.0,559.8334,-17.2758,-179.4713,0.007544,0.014979,0,20.001
63,116.0,558.0453,-17.2996,-179.1942,-0.007205,0.025686,0,20.0
64,118.0,556.2572,-17.3219,-179.3015,-0.019256,0.034863,0,19.999
65,120.0,554.4691,-17.3288,-179.8705,0.005836,0.028728,0,19.997
66,122.0,552.6809,-17.3319,-179.9159,0.003987,0.018686,0,19.999
67,124.0,550.8928,-17.339,-179.7635,0.006743,0.010324,0,20.002
68,124.0,549.1047,-17.352,-179.5446,-0.009483,0.015125,0,20.003
69,126.0,547.3165,-17.3616,-179.7213,0.005206,0.017988,0,20.001
70,128.0,545.5284,-17.3714,-179.6774,0.005999,0.023813,0,19.999
71,130.0,543.7403,-17.387,-179.4731,0.008893,0.035499,0,19.999
72,132.0,541.9521,-17.4111,-179.178,-0.016717,0.055668,0,20.0
73,134.0,540.1641,-17.4278,-179.5194,-0.014624,0.068485,0,19.998
74,136.0,538.3759,-17.4286,179.9364,0.000777,0.065376,0,19.999
75,138.0,536.5878,-17.4235,179.8004,0.00804,0.05637,0,20.002
76,140.0,534.7997,-17.4231,-179.9905,-0.016081,0.052067,0,20.002
77,140.0,533.0115,-17.4147,179.6723,0.006929,0.039809,0,19.999
78,142.0,531.2234,-17.405,179.6952,0.007094,0.02622,0,19.998
79,144.0,529.4353,-17.4023,179.9418,0.013977,0.019551,0,20.0
80,146.0,527.6472,-17.4118,-179.6192,-0.018513,0.02518,0,20.001
81,148.0,525.8591,-17.4149,-179.9552,-0.004452,0.024333,0,19.998
82,150.0,524.0709,-17.4084,179.75,0.007646,0.013987,0,20.0
83,152.0,522.2828,-17.4048,179.8948,0.011814,0.006436,0,20.002
84,154.0,520.4947,-17.4116,-179.7231,-0.01626,0.009356,0,20.002
85,156.0,518.7065,-17.4124,179.9773,0.006675,0.00624,0,19.998
86,158.0,516.9184,-17.412,179.9942,0.003008,0.001912,0,19.998
87,158.0,515.1303,-17.4157,-179.8682,-0.003525,0.001734,0,20.0
88,160.0,513.3422,-17.4183,-179.9267,-0.021476,0.000408,0,20.002
89,162.0,511.554,-17.4052,179.4815,-0.00583,-0.016548,0,19.999
90,164.0,509.7659,-17.3796,179.1113,0.005412,-0.046053,0,20.0
91,166.0,507.9778,-17.3542,179.1818,0.007277,-0.075343,0,20.001
92,168.0,506.1897,-17.3352,179.4224,-0.004034,-0.098295,0,20.001
93,170.0,504.4016,-17.3164,179.3934,0.013048,-0.121005,0,20.001
94,172.0,502.6134,-17.3052,179.6964,0.015958,-0.136064,0,19.999
95,174.0,500.8253,-17.31,-179.7585,-0.008197,-0.135217,0,19.999
96,174.0,499.0372,-17.3161,-179.8042,-0.016342,-0.132982,0,19.999
97,176.0,497.2491,-17.309,179.6968,0.003189,-0.143982,0,19.999
98,178.0,495.4609,-17.2976,179.6114,0.004319,-0.159348,0,20.001
99,180.0,493.6728,-17.2894,179.7473,-0.001234,-0.171443,0,20.002
100,182.0,491.8847,-17.2819,179.7599,-0.00588,-0.182856,0,20.002
101,184.0,490.0966,-17.2701,179.5964,0.003861,-0.198506,0,20.0
102,186.0,488.3084,-17.2587,179.6372,0.012652,-0.213857,0,19.999
103,188.0,486.5203,-17.257,-179.9974,0.001247,-0.21943,0,19.999
104,190.0,484.7322,-17.2613,-179.8352,-0.008191,-0.219064,0,20.0
105,192.0,482.9441,-17.2612,179.9708,0.0023,-0.22305,0,20.001
106,192.0,481.1559,-17.2597,179.9492,0.008096,-0.228405,0,20.001
107,194.0,479.3678,-17.2643,-179.8207,0.004697,-0.22771,0,20.001
108,196.0,477.5797,-17.2753,-179.6152,-0.001435,-0.220657,0,20.0
109,198.0,475.7916,-17.2876,-179.6007,0.000584,-0.212285,0,20.0
110,200.0,474.0034,-17.3001,-179.5971,0.002295,-0.203682,0,20.0
111,202.0,472.2153,-17.3144,-179.5318,-0.009059,-0.193238,0,20.0
112,204.0,470.4272,-17.3236,-179.7445,-0.006646,-0.187992,0,20.0
113,206.0,468.639,-17.3248,179.9918,0.00335,-0.190715,0,20.0
114,208.0,466.8509,-17.3252,-179.9928,0.007634,-0.194217,0,20.0
115,208.0,465.0628,-17.3316,-179.7637,-0.00641,-0.191733,0,20.0
116,210.0,463.2747,-17.3366,-179.8522,0.004747,-0.190546,0,20.0
117,212.0,461.4865,-17.3428,-179.7888,-0.001115,-0.188269,0,20.0
118,214.0,459.6984,-17.35,-179.7731,0.008021,-0.185013,0,20.0
119,216.0,457.9103,-17.3623,-179.5728,-0.004878,-0.176647,0,20.0
120,218.0,456.1222,-17.3744,-179.6195,-0.003726,-0.168368,0,20.0
121,220.0,454.334,-17.3826,-179.7618,-0.013477,-0.164161,0,20.0
122,222.0,452.5459,-17.38,179.8471,0.015154,-0.170624,0,19.999
123,224.0,450.7578,-17.382,-179.897,-0.002194,-0.172488,0,19.997
124,224.0,448.9697,-17.3879,-179.809,-0.00137,-0.170547,0,19.999
125,226.0,447.1815,-17.3923,-179.8592,-0.021695,-0.168215,0,20.001
126,228.0,445.3934,-17.3818,179.5626,0.013709,-0.176837,0,19.999
127,230.0,443.6053,-17.3719,179.7001,-0.004174,-0.18072,0,19.997
128,232.0,441.8172,-17.3635,179.7176,-0.008827,-0.182636,0,19.999
129,234.0,440.0291,-17.3476,179.4518,-0.021526,-0.191948,0,20.002
130,236.0,438.2411,-17.3138,178.8015,0.015604,-0.219265,0,20.001
131,238.0,436.4536,-17.2815,178.9854,0.014576,-0.24509,0,19.998
132,240.0,434.6655,-17.2639,179.5101,0.007535,-0.256137,0,19.999
133,242.0,432.8774,-17.2575,179.8615,-0.013859,-0.255998,0,20.002
134,242.0,431.0893,-17.2458,179.5853,0.012164,-0.261248,0,20.001
135,244.0,429.3011,-17.2374,179.7669,0.019411,-0.263075,0,20.0
136,246.0,427.513,-17.2465,-179.613,0.001978,-0.247472,0,19.999
137,248.0,425.7249,-17.265,-179.3595,-0.036684,-0.222476,0,20.0
138,250.0,423.9373,-17.2609,179.7236,0.000227,-0.220098,0,19.991
139,252.0,422.1498,-17.243,179.3638,0.008144,-0.231502,0,19.997
140,254.0,420.3616,-17.2289,179.5587,0.004462,-0.239002,0,20.004
141,256.0,418.5729,-17.2205,179.7564,-0.022111,-0.240972,0,20.008
142,258.0,416.7845,-17.1992,179.2318,0.008542,-0.255745,0,20.002
143,258.0,414.9963,-17.1753,179.2344,0.006296,-0.273134,0,19.997
144,260.0,413.2085,-17.158,179.4732,0.004655,-0.283844,0,19.998
145,262.0,411.4203,-17.1465,179.6623,-0.008613,-0.28891,0,20.001
146,264.0,409.6322,-17.1313,179.4884,0.003759,-0.297529,0,20.003
147,266.0,407.8441,-17.1157,179.5024,0.008307,-0.306651,0,20.003
148,268.0,406.056,-17.1069,179.7526,0.000565,-0.308967,0,20.002
149,270.0,404.2679,-17.1018,179.8531,-0.010327,-0.307569,0,20.0
150,272.0,402.4797,-17.0904,179.5943,0.010135,-0.312452,0,19.999
151,274.0,400.6916,-17.0819,179.7547,0.013987,-0.314387,0,19.998
152,276.0,398.9035,-17.0865,-179.7843,-0.003605,-0.303326,0,19.999
153,276.0,397.1154,-17.0944,-179.7321,-0.008904,-0.288858,0,20.001
154,278.0,395.3272,-17.0958,-179.9928,0.000936,-0.280972,0,20.002
155,280.0,393.5391,-17.0944,179.9402,0.0087,-0.275861,0,20.002
156,282.0,391.751,-17.0988,-179.8284,-0.000678,-0.264962,0,20.0
157,284.0,389.9628,-17.106,-179.758,-0.015598,-0.251207,0,19.999
158,286.0,388.1747,-17.1029,179.834,-0.003853,-0.247817,0,19.998
159,288.0,386.3866,-17.0911,179.576,0.01649,-0.253084,0,20.0
160,290.0,384.5985,-17.0882,179.9574,-0.00363,-0.249525,0,19.999
161,292.0,382.8103,-17.0888,-179.9737,-0.006682,-0.242387,0,20.0
162,292.0,381.0222,-17.0841,179.824,-0.003645,-0.240531,0,20.001
163,294.0,379.2341,-17.0745,179.6598,0.009994,-0.243664,0,20.002
164,296.0,377.446,-17.0698,179.8797,-0.001058,-0.241848,0,20.0
165,298.0,375.6578,-17.068,179.9507,-0.002088,-0.2371,0,20.0
166,300.0,373.8697,-17.0648,179.8908,-0.000769,-0.233792,0,20.0
167,302.0,372.0816,-17.0604,179.8493,0.002742,-0.231696,0,20.0
168,304.0,370.2935,-17.0574,179.912,0.00067,-0.228144,0,20.001
169,306.0,368.5053,-17.0559,179.9568,-0.001475,-0.223126,0,20.001
170,308.0,366.7172,-17.0538,179.9265,-0.007639,-0.21873,0,20.0
171,308.0,364.9291,-17.046,179.7128,0.014517,-0.219998,0,20.0
172,310.0,363.141,-17.045,-179.9875,0.008591,-0.214566,0,19.998
173,312.0,361.3528,-17.0551,-179.6212,-0.005533,-0.197968,0,19.999
174,314.0,359.5647,-17.0654,-179.6711,-0.013961,-0.18114,0,20.001
175,316.0,357.7766,-17.0648,179.9145,0.00667,-0.17524,0,20.001
176,318.0,355.9885,-17.0631,179.945,0.002702,-0.170429,0,20.0
177,320.0,354.2003,-17.0651,-179.9248,0.000875,-0.161906,0,20.001
178,322.0,352.4122,-17.0688,-179.8714,-0.011522,-0.151684,0,20.001
179,324.0,350.6241,-17.0653,179.8389,0.01143,-0.148667,0,19.999
180,326.0,348.836,-17.065,-179.9792,0.005061,-0.142404,0,19.998
181,326.0,347.0479,-17.0722,-179.7379,0.000573,-0.12871,0,20.0
182,328.0,345.2597,-17.0821,-179.6658,-0.010411,-0.112281,0,20.001
183,330.0,343.4716,-17.0857,-179.9283,0.009926,-0.102209,0,20.001
184,332.0,341.6835,-17.092,-179.7743,0.010791,-0.089404,0,20.0
185,334.0,339.8954,-17.109,-179.3984,0.006925,-0.06585,0,19.999
186,336.0,338.1072,-17.1353,-179.1036,-0.025846,-0.033043,0,20.0
187,338.0,336.3195,-17.1477,-179.6976,0.005126,-0.014142,0,19.995
188,340.0,334.5319,-17.1539,-179.8194,0.010908,-0.001405,0,19.997
189,342.0,332.7438,-17.1685,-179.4971,0.002219,0.019646,0,20.001
190,342.0,330.9556,-17.1886,-179.327,-0.010075,0.046298,0,20.005
191,344.0,329.1669,-17.2034,-179.5611,-0.000992,0.067593,0,20.003
192,346.0,327.3787,-17.2138,-179.6873,0.011424,0.084545,0,20.001
193,348.0,325.5907,-17.2312,-179.4051,-0.000566,0.108395,0,19.998
194,350.0,323.8029,-17.2524,-179.3054,-0.015285,0.136154,0,19.998
195,352.0,322.015,-17.2636,-179.7027,-0.012299,0.153889,0,19.998
196,354.0,320.2269,-17.2607,179.8227,0.022548,0.15745,0,20.001
197,356.0,318.4389,-17.2673,-179.7247,-0.002122,0.170562,0,19.998
198,358.0,316.651,-17.2805,-179.5604,0.015549,0.190243,0,19.999
199,360.0,314.8631,-17.3041,-179.1654,-0.013565,0.220382,0,20.0
200,360.0,313.0751,-17.325,-179.3621,-0.012381,0.247856,0,20.0
201,362.0,311.287,-17.333,-179.813,-0.018043,0.262372,0,20.001
202,364.0,309.4989,-17.3236,179.5857,0.020475,0.259452,0,20.001
203,366.0,307.7109,-17.32,179.9281,0.007683,0.262307,0,19.997
204,368.0,305.923,-17.3284,-179.6756,-0.014246,0.277281,0,19.999
205,370.0,304.1349,-17.3309,-179.9583,-0.017577,0.2863,0,20.0
206,372.0,302.3468,-17.3167,179.4456,0.02513,0.278548,0,20.002
207,374.0,300.5589,-17.3118,179.9121,0.009196,0.280208,0,19.996
208,376.0,298.771,-17.322,-179.6053,-0.014321,0.2969,0,19.999
209,376.0,296.9829,-17.327,-179.8721,-0.007212,0.308427,0,20.001
210,378.0,295.1945,-17.3224,179.801,0.013746,0.310298,0,20.004
211,380.0,293.406,-17.3237,-179.9215,-0.000115,0.318126,0,20.002
212,382.0,291.6176,-17.3298,-179.7901,-0.003837,0.330725,0,20.001
213,384.0,289.8295,-17.3337,-179.8843,-0.010612,0.341173,0,20.0
214,386.0,288.0414,-17.3292,179.8007,0.018436,0.34317,0,20.0
215,388.0,286.2535,-17.3327,-179.8295,0.006222,0.353215,0,19.997
216,390.0,284.4656,-17.3472,-179.4873,-0.012073,0.374172,0,20.0
217,392.0,282.6775,-17.3566,-179.7292,-0.012435,0.39014,0,20.001
218,394.0,280.8891,-17.3535,179.8289,-0.009967,0.393563,0,20.002
219,394.0,279.1007,-17.3383,179.4371,0.009727,0.384892,0,20.002
220,396.0,277.3126,-17.3249,179.5827,0.005942,0.37799,0,20.0
221,398.0,275.5245,-17.3186,179.8302,-0.000128,0.378192,0,20.0
222,400.0,273.7364,-17.3148,179.8919,-0.0076,0.380905,0,20.0
223,402.0,271.9482,-17.3063,179.6959,-0.00071,0.378888,0,20.0
224,404.0,270.1601,-17.2944,179.6007,-0.002269,0.37351,0,20.001
225,406.0,268.372,-17.2803,179.53,-0.027218,0.365954,0,20.001
226,408.0,266.5844,-17.2469,178.8007,0.028343,0.339013,0,19.995
227,410.0,264.7975,-17.2215,179.2587,0.016673,0.320154,0,19.987
228,410.0,263.0102,-17.2172,179.9621,-0.013806,0.322339,0,19.996
229,412.0,261.2221,-17.211,179.7852,-0.027541,0.322652,0,20.004
230,414.0,259.4338,-17.1821,178.9414,0.012374,0.300272,0,20.005
231,416.0,257.6456,-17.1504,178.9796,0.013052,0.275069,0,20.003
232,418.0,255.8576,-17.1308,179.429,-0.002224,0.262022,0,20.001
233,420.0,254.0694,-17.1149,179.5085,0.008027,0.252665,0,20.0
234,422.0,252.2813,-17.1044,179.7029,0.000698,0.248659,0,20.0
235,424.0,250.4932,-17.0978,179.8015,0.008184,0.248505,0,20.001
236,426.0,248.7048,-17.0973,-179.9735,-0.024564,0.254568,0,20.002
237,428.0,246.9169,-17.0838,179.4727,0.005118,0.247571,0,19.996
238,428.0,245.1292,-17.0645,179.3636,0.000951,0.234755,0,19.997
239,430.0,243.3412,-17.0468,179.4272,0.00962,0.223578,0,20.002
240,432.0,241.5528,-17.0357,179.6897,-0.012951,0.219061,0,20.004
241,434.0,239.7645,-17.0199,179.4502,0.006197,0.209706,0,20.002
242,436.0,237.9763,-17.0036,179.4865,0.004605,0.199903,0,20.0
243,438.0,236.1882,-16.9924,179.6627,0.013614,0.195238,0,20.0
244,440.0,234.4001,-16.9923,-179.9333,-0.000108,0.201673,0,19.999
245,442.0,232.612,-16.9979,-179.7959,0.015148,0.213758,0,20.001
246,444.0,230.8239,-17.0144,-179.3952,-0.026238,0.236811,0,20.0
247,444.0,229.0362,-17.0196,-179.9218,0.003348,0.24854,0,19.994
248,446.0,227.2485,-17.0175,179.9102,0.0053,0.252949,0,19.997
249,448.0,225.4603,-17.0194,-179.9313,0.004837,0.261305,0,20.003
250,450.0,223.6717,-17.0263,-179.7504,-0.0465,0.274724,0,20.006
251,452.0,221.8844,-17.0044,179.1043,0.010823,0.25931,0,19.987
252,454.0,220.0978,-16.9718,178.9238,0.015931,0.233247,0,19.988
253,456.0,218.3104,-16.9521,179.4225,0.013543,0.220062,0,20.0
254,458.0,216.5217,-16.9475,179.9402,-0.029087,0.22195,0,20.011
255,460.0,214.733,-16.9296,179.3325,0.011828,0.210556,0,20.005
256,460.0,212.9449,-16.9091,179.3559,0.014319,0.196649,0,19.999
257,462.0,211.1568,-16.902,179.8328,0.005458,0.195999,0,19.998
258,464.0,209.3687,-16.9042,-179.8747,-0.022986,0.20477,0,20.001
259,466.0,207.5806,-16.8941,179.592,0.006698,0.201116,0,19.999
260,468.0,205.7925,-16.8799,179.5388,0.00463,0.193476,0,20.001
261,470.0,204.0041,-16.8706,179.7152,0.008119,0.190659,0,20.004
262,472.0,202.2157,-16.8685,179.9767,-0.017074,0.195065,0,20.004
263,474.0,200.4274,-16.8584,179.6175,0.013169,0.191488,0,20.0
264,476.0,198.6395,-16.8509,179.7927,-0.002741,0.190532,0,19.997
265,478.0,196.8517,-16.8462,179.845,-0.011216,0.192291,0,19.999
266,478.0,195.0635,-16.8331,179.5315,0.004771,0.185707,0,20.002
267,480.0,193.2751,-16.8188,179.5418,0.013355,0.177977,0,20.004
268,482.0,191.4867,-16.8149,179.9317,-0.010697,0.180586,0,20.003
269,484.0,189.6985,-16.8091,179.79,0.000961,0.18128,0,19.999
270,486.0,187.9104,-16.8004,179.7145,-0.009973,0.179097,0,19.999
271,488.0,186.1223,-16.7851,179.4589,0.008082,0.170312,0,19.999
272,490.0,184.3342,-16.7712,179.5691,0.003017,0.162897,0,20.0
273,492.0,182.546,-16.762,179.7242,-0.005445,0.160236,0,20.002
274,494.0,180.7576,-16.7505,179.6166,0.014267,0.155288,0,20.002
275,494.0,178.9695,-16.7468,179.9348,0.009523,0.158083,0,19.999
276,496.0,177.1814,-16.755,-179.6758,0.00841,0.172795,0,19.999
277,498.0,175.3932,-16.7733,-179.3526,-0.013706,0.197586,0,20.0
278,500.0,173.6051,-16.7864,-179.6186,-0.02131,0.217225,0,19.999
279,502.0,171.8171,-16.7804,179.6943,0.013423,0.217721,0,19.998
280,504.0,170.0293,-16.7745,179.8218,-0.004728,0.218358,0,19.998
281,506.0,168.2412,-16.7695,179.8218,-0.012064,0.21982,0,20.0
282,508.0,166.453,-16.7546,179.4661,0.004505,0.21144,0,20.002
283,510.0,164.6647,-16.7379,179.4597,0.011327,0.201277,0,20.003
284,512.0,162.8764,-16.73,179.7937,-0.019568,0.199901,0,20.001
285,512.0,161.0885,-16.7134,179.4019,0.000935,0.189819,0,19.996
286,514.0,159.3008,-16.6903,179.2356,-0.05224,0.173229,0,19.997
287,516.0,157.5152,-16.6321,177.8924,-0.019651,0.121545,0,19.98
288,518.0,155.7306,-16.5399,176.8613,-0.081004,0.035832,0,19.994
289,520.0,153.9515,-16.386,174.6258,0.06307,-0.11165,0,19.97
290,522.0,152.1744,-16.2347,175.2597,0.03723,-0.256478,0,19.947
291,524.0,150.3922,-16.1286,176.7937,0.023511,-0.356028,0,19.995
292,526.0,148.6037,-16.0539,177.8079,0.036808,-0.424225,0,20.043
293,528.0,146.8117,-16.0159,179.0208,0.014568,-0.455685,0,20.048
294,528.0,145.0202,-16.0045,179.7855,0.00308,-0.460608,0,20.026
295,530.0,143.2312,-16.0034,-179.9653,0.027265,-0.455147,0,19.995
296,532.0,141.4449,-16.0235,-179.2186,0.047871,-0.42858,0,19.975
297,534.0,139.6606,-16.0868,-177.7104,0.026856,-0.358769,0,19.973
298,536.0,137.8765,-16.1884,-176.5213,-0.022878,-0.250643,0,20.001
299,538.0,136.0903,-16.2883,-176.8184,-0.039938,-0.144267,0,20.018
300,540.0,134.3019,-16.3547,-178.0653,-0.031075,-0.071298,0,20.016
301,542.0,132.5129,-16.3841,-179.2827,-0.011284,-0.035406,0,20.009
302,544.0,130.7243,-16.3912,-179.9116,0.010776,-0.021793,0,20.002
303,544.0,128.9363,-16.3987,-179.7633,0.017832,-0.007817,0,19.997
304,546.0,127.1487,-16.4211,-179.1983,-0.019089,0.02112,0,19.997
305,548.0,125.361,-16.4379,-179.5089,-0.018915,0.044464,0,19.998
306,550.0,123.5728,-16.4355,179.817,0.013183,0.048548,0,20.003
307,552.0,121.7843,-16.4339,179.9597,0.018855,0.053477,0,20.005
308,554.0,119.9957,-16.449,-179.4277,-0.012028,0.075091,0,20.004
309,556.0,118.2075,-16.4637,-179.5443,-0.023188,0.096283,0,20.001
310,558.0,116.4195,-16.4591,179.7429,-0.003625,0.098221,0,19.997
311,560.0,114.6316,-16.4428,179.409,0.02246,0.088348,0,20.0
312,562.0,112.8435,-16.4387,179.9424,0.006645,0.09082,0,20.0
313,562.0,111.0552,-16.4474,-179.6609,-0.001486,0.105996,0,20.003
314,564.0,109.2668,-16.4586,-179.6204,-0.010381,0.123772,0,20.005
315,566.0,107.4783,-16.4631,-179.9017,0.006637,0.134708,0,20.003
316,568.0,105.69,-16.468,-179.834,-0.015098,0.146136,0,20.0
317,570.0,103.902,-16.4648,179.8345,-0.014843,0.149503,0,19.997
318,572.0,102.1142,-16.4458,179.2992,-0.004213,0.136981,0,19.998
319,574.0,100.3262,-16.4174,179.0314,0.033416,0.115061,0,20.002
320,576.0,98.5385,-16.4086,179.8442,-0.008705,0.112839,0,19.995
321,578.0,96.7508,-16.4066,179.9501,-0.017928,0.117374,0,19.996
322,578.0,94.9629,-16.3906,179.4138,0.005644,0.10787,0,20.0
323,580.0,93.1746,-16.3715,179.3768,0.042613,0.095298,0,20.005
324,582.0,91.3868,-16.3822,-179.4792,-0.011702,0.112422,0,19.994
325,584.0,89.5995,-16.4016,-179.3542,-0.012985,0.138352,0,19.993
326,586.0,87.8117,-16.4097,-179.7872,-0.026349,0.153021,0,20.001
327,588.0,86.0234,-16.3953,179.3931,0.035102,0.145113,0,20.004
328,590.0,84.2356,-16.3932,-179.9736,-0.00594,0.149492,0,19.994
329,592.0,82.4479,-16.3993,-179.7912,-0.018231,0.162127,0,19.997
330,594.0,80.6599,-16.3919,179.6927,-0.028171,0.161252,0,20.003
331,596.0,78.8717,-16.3587,178.7762,0.037402,0.134535,0,20.005
332,596.0,77.0842,-16.3384,179.4468,0.004694,0.120725,0,19.991
333,598.0,75.2966,-16.3342,179.9281,0.007955,0.123072,0,19.997
334,600.0,73.5083,-16.3385,-179.7976,-0.01391,0.133876,0,20.006
335,602.0,71.7194,-16.3375,179.9244,0.036555,0.139352,0,20.009
336,604.0,69.9315,-16.3559,-179.2678,-0.014762,0.164342,0,19.995
337,606.0,68.1442,-16.3784,-179.2918,0.019741,0.193316,0,19.991
338,608.0,66.3571,-16.4098,-178.9086,-0.058584,0.231263,0,19.995
339,610.0,64.5709,-16.4107,179.7975,0.028435,0.238623,0,19.975
340,612.0,62.785,-16.4073,179.9274,0.007987,0.241705,0,19.982
341,612.0,60.9971,-16.4181,-179.6115,-0.002006,0.25906,0,20.012
342,614.0,59.2069,-16.431,-179.57,-0.044207,0.27848,0,20.03
343,616.0,57.4171,-16.4148,179.2875,0.033886,0.268779,0,20.012
344,618.0,55.6296,-16.4034,179.7045,0.014549,0.263906,0,19.985
345,620.0,53.8429,-16.4131,-179.602,-0.101782,0.280066,1,19.987
346,622.0,52.061,-16.3667,178.1105,-0.033917,0.240189,1,19.925
347,624.0,50.2805,-16.2595,176.2543,0.033535,0.139453,1,19.981
348,626.0,48.4947,-16.1568,176.7296,0.047222,0.043329,1,20.03
349,628.0,46.7039,-16.0954,178.2646,0.02989,-0.011605,1,20.05
350,630.0,44.9117,-16.0734,179.5312,0.009828,-0.027094,1,20.04
351,630.0,43.1213,-16.0728,-179.8839,0.001441,-0.021136,1,20.011
352,632.0,41.3335,-16.0797,-179.7285,-0.008825,-0.007711,1,19.987
353,634.0,39.5468,-16.0825,-179.9372,-0.00703,0.0016,1,19.983
354,636.0,37.7596,-16.0775,179.7915,-0.001023,0.003047,1,19.998
