step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
78,142.0,532.4598,-17.3178,179.7004,-0.006725,-0.058328,0,19.999
79,144.0,530.6717,-17.3058,179.5912,0.003226,-0.074193,0,20.0
80,146.0,528.8835,-17.2936,179.611,0.024191,-0.090371,0,20.002
81,146.0,527.0954,-17.2986,-179.7321,0.002546,-0.08921,0,19.999
82,148.0,525.3073,-17.315,-179.4205,-0.029095,-0.076702,0,20.0
83,150.0,523.5195,-17.3142,179.8648,0.013442,-0.081471,0,19.995
84,152.0,521.732,-17.3115,179.9244,0.01875,-0.08805,0,19.996
85,154.0,519.944,-17.3255,-179.4682,-0.01492,-0.077961,0,20.001
86,156.0,518.1559,-17.337,-179.661,-0.014979,-0.070409,0,20.003
87,158.0,516.3672,-17.3335,179.8091,-0.008747,-0.077777,0,20.004
88,160.0,514.5786,-17.3178,179.4223,0.021303,-0.097332,0,20.004
89,162.0,512.7905,-17.3121,179.8782,0.020695,-0.107016,0,19.998
90,162.0,511.0028,-17.3279,-179.3749,-0.014131,-0.095104,0,19.997
91,164.0,509.2152,-17.3432,-179.5227,-0.012821,-0.083698,0,19.997
92,166.0,507.4271,-17.3457,-179.9871,0.003732,-0.08513,0,20.001
93,168.0,505.6386,-17.3454,179.974,0.014882,-0.08934,0,20.005
94,170.0,503.8499,-17.3557,-179.6083,-0.00489,-0.082868,0,20.004
95,172.0,502.0618,-17.3686,-179.5841,-0.003523,-0.073905,0,20.001
96,174.0,500.2737,-17.3779,-179.7173,0.006387,-0.06851,0,19.999
97,176.0,498.4855,-17.3902,-179.5885,-0.023479,-0.060128,0,19.999
98,178.0,496.6978,-17.389,179.8647,0.009252,-0.065225,0,19.995
99,180.0,494.9102,-17.385,179.8729,-0.014248,-0.07313,0,19.997
100,180.0,493.122,-17.374,179.5829,0.022935,-0.088019,0,20.0
101,182.0,491.3339,-17.3728,-179.9616,0.01196,-0.093142,0,19.999
102,184.0,489.5458,-17.3881,-179.4266,-0.015702,-0.081688,0,20.002
103,186.0,487.7577,-17.3985,-179.7023,-0.027656,-0.075212,0,20.002
104,188.0,485.9696,-17.3851,179.4294,0.019515,-0.092542,0,19.998
105,190.0,484.1821,-17.3734,179.6496,0.031498,-0.10815,0,19.995
106,192.0,482.3946,-17.3889,-179.3538,-0.018822,-0.096522,0,19.995
107,194.0,480.6071,-17.4046,-179.5163,-0.013057,-0.084757,0,19.997
108,196.0,478.8188,-17.4058,179.9717,0.014696,-0.087412,0,20.004
109,196.0,477.0301,-17.4116,-179.7867,0.001449,-0.085576,0,20.007
110,198.0,475.2413,-17.4232,-179.6082,-0.009226,-0.077844,0,20.006
111,200.0,473.4528,-17.4296,-179.8265,-0.001877,-0.075357,0,20.002
112,202.0,471.6646,-17.4314,-179.9676,0.00353,-0.077483,0,19.999
113,204.0,469.8765,-17.4344,-179.8994,-0.005182,-0.078359,0,19.999
114,206.0,468.0884,-17.4351,179.9997,0.002683,-0.08161,0,20.0
115,208.0,466.3003,-17.4356,-179.9807,-0.002058,-0.084992,0,20.002
116,210.0,464.5121,-17.4356,179.9899,0.000364,-0.0889,0,20.003
117,212.0,462.724,-17.4351,179.9798,0.013264,-0.09334,0,20.002
118,214.0,460.9359,-17.4436,-179.6721,0.009208,-0.088745,0,19.999
119,214.0,459.1478,-17.4635,-179.298,-0.011027,-0.072679,0,19.999
120,216.0,457.3596,-17.4804,-179.4849,-0.007849,-0.059737,0,19.998
121,218.0,455.5715,-17.4883,-179.7955,-0.005797,-0.055757,0,20.0
122,220.0,453.7834,-17.4888,179.9681,-0.006544,-0.05913,0,20.002
123,222.0,451.9953,-17.482,179.734,-0.014854,-0.069826,0,20.002
124,224.0,450.2072,-17.4621,179.2776,0.005989,-0.093632,0,20.0
125,226.0,448.419,-17.4399,179.2802,0.028413,-0.120797,0,19.999
126,228.0,446.6314,-17.4382,-179.9314,1.5e-05,-0.12456,0,19.994
127,230.0,444.8438,-17.4478,-179.6427,-0.014353,-0.109319,0,19.998
