step,here_m,x,y,yaw,steer,cte_m,in_bridge,speed_mph
80,144.0,529.2723,-17.4404,179.9481,0.025139,0.0573,0,19.998
81,146.0,527.4847,-17.4546,-179.4497,0.005284,0.067586,0,19.996
82,148.0,525.6967,-17.4819,-179.0616,-0.028249,0.091048,0,20.003
83,150.0,523.9086,-17.4936,-179.7267,-0.035965,0.098767,0,20.0
84,152.0,522.1208,-17.4707,179.0626,0.02379,0.071955,0,19.998
85,154.0,520.3334,-17.4483,179.3027,0.010666,0.045703,0,19.994
86,156.0,518.5455,-17.4403,179.7995,0.006171,0.033747,0,20.001
87,158.0,516.7568,-17.441,-179.9201,-0.004651,0.030562,0,20.008
88,158.0,514.9681,-17.4419,-179.9725,0.018081,0.027569,0,20.009
89,160.0,513.1796,-17.4537,-179.5457,0.021871,0.035499,0,20.002
90,162.0,511.3918,-17.4874,-178.7976,-0.057149,0.065259,0,19.996
91,164.0,509.6061,-17.4932,179.9848,-0.012497,0.067123,0,19.966
92,166.0,507.8203,-17.4695,179.1052,0.011338,0.039606,0,19.986
93,168.0,506.0323,-17.4464,179.2451,0.031535,0.012529,0,20.012
94,170.0,504.2426,-17.4472,-179.8317,0.010788,0.00945,0,20.021
95,172.0,502.4526,-17.4679,-179.2276,-0.005071,0.026297,0,20.018
96,174.0,500.6637,-17.4913,-179.2331,0.001189,0.045745,0,20.004
97,176.0,498.8759,-17.5146,-179.2464,-0.013957,0.065187,0,19.993
98,176.0,497.0884,-17.5291,-179.5998,-0.011016,0.075748,0,19.99
99,178.0,495.3008,-17.5306,179.9728,-0.001393,0.07334,0,19.998
100,180.0,493.5124,-17.5261,179.8176,0.005597,0.064933,0,20.007
101,182.0,491.7237,-17.524,179.9432,0.006271,0.058926,0,20.01
102,184.0,489.9349,-17.528,-179.8376,-0.00496,0.059058,0,20.006
103,186.0,488.1465,-17.5314,-179.9007,-0.009534,0.058541,0,19.999
104,188.0,486.3587,-17.5268,179.8043,0.012033,0.050024,0,19.995
105,190.0,484.5712,-17.5264,-179.9812,0.014685,0.045745,0,19.995
106,192.0,482.7834,-17.5402,-179.4828,-0.01402,0.055598,0,19.999
107,192.0,480.9953,-17.5507,-179.6933,-0.014466,0.062212,0,20.001
108,194.0,479.2071,-17.5468,179.7969,0.0163,0.054435,0,20.003
109,196.0,477.419,-17.5478,-179.9323,0.018168,0.051538,0,20.0
110,198.0,475.631,-17.5666,-179.3039,-0.012057,0.066403,0,19.999
111,200.0,473.8429,-17.5849,-179.4262,-0.021862,0.080808,0,19.998
112,202.0,472.0547,-17.5849,179.8946,0.009519,0.076888,0,19.998
113,204.0,470.2666,-17.5825,179.9166,0.020285,0.070558,0,20.0
114,206.0,468.4785,-17.5962,-179.4723,-0.014684,0.080412,0,20.001
115,208.0,466.6904,-17.6081,-179.6455,-0.016553,0.088404,0,20.0
116,210.0,464.9023,-17.6042,179.787,-0.00193,0.080523,0,20.0
117,210.0,463.1141,-17.592,179.5624,0.020095,0.064477,0,20.002
118,212.0,461.326,-17.5916,-179.9446,0.000378,0.060144,0,20.0
119,214.0,459.5379,-17.5989,-179.7339,-0.012041,0.063556,0,20.0
120,216.0,457.7498,-17.5991,179.9671,-0.013821,0.059887,0,20.0
121,218.0,455.9616,-17.5857,179.4865,0.022403,0.042518,0,20.001
122,220.0,454.1736,-17.5813,179.9217,-0.006224,0.034203,0,19.997
123,222.0,452.3856,-17.5806,179.977,-0.004071,0.029625,0,19.998
124,224.0,450.5974,-17.5755,179.8194,0.002101,0.020599,0,20.002
125,226.0,448.8089,-17.5703,179.8305,-0.005148,0.009557,0,20.005
126,226.0,447.0201,-17.5621,179.715,0.000189,0.001597,0,20.004
127,228.0,445.2319,-17.5521,179.6688,-0.010784,-0.006025,0,20.001
128,230.0,443.4438,-17.5346,179.3869,0.000606,-0.017394,0,19.998
129,232.0,441.6557,-17.5132,179.2937,-0.019877,-0.032324,0,19.998
130,234.0,439.8681,-17.4781,178.7774,0.003737,-0.060944,0,19.997
131,236.0,438.0806,-17.4374,178.6747,0.022176,-0.095108,0,20.0
132,238.0,436.2926,-17.4121,179.2776,0.022874,-0.113868,0,20.0
133,240.0,434.5045,-17.4108,-179.9037,-0.015148,-0.108664,0,20.0
134,242.0,432.7164,-17.4095,179.9449,0.011149,-0.103494,0,19.998
135,242.0,430.9283,-17.4112,-179.9042,0.031258,-0.095219,0,19.999
136,244.0,429.1407,-17.4382,-178.9896,0.002444,-0.061748,0,19.996
137,246.0,427.3532,-17.4795,-178.6062,0.001529,-0.013947,0,20.001
138,248.0,425.5653,-17.5245,-178.5241,0.003457,0.037608,0,20.005
139,250.0,423.7772,-17.5733,-178.4158,-0.045605,0.092909,0,20.005
140,252.0,421.99,-17.5932,-179.5544,-0.040974,0.119359,0,19.986
141,254.0,420.2034,-17.568,178.9339,0.019411,0.100676,0,19.986
142,256.0,418.4165,-17.5376,179.0027,0.014434,0.076738,0,19.994
143,258.0,416.6283,-17.5217,179.5502,-0.005068,0.067316,0,20.009
144,260.0,414.839,-17.508,179.5725,0.003318,0.06017,0,20.015
145,260.0,413.0496,-17.4955,179.6163,0.007151,0.054219,0,20.011
146,262.0,411.261,-17.4893,179.8343,0.00648,0.054517,0,20.001
147,264.0,409.4731,-17.4904,-179.9226,0.010682,0.062158,0,19.995
148,266.0,407.6856,-17.5018,-179.5747,-0.043763,0.080008,0,19.994
149,268.0,405.8989,-17.4886,179.4099,0.003149,0.073375,0,19.982
150,270.0,404.1121,-17.4611,179.0609,0.073717,0.052339,0,19.995
151,272.0,402.3262,-17.4792,-179.1228,-0.048833,0.076913,0,19.973
152,274.0,400.5418,-17.4969,-179.533,-0.04097,0.101101,0,19.964
153,276.0,398.7556,-17.4711,178.9681,0.01524,0.081886,0,19.999
154,276.0,396.9664,-17.4388,178.9315,0.063638,0.056026,0,20.03
155,278.0,395.1766,-17.4511,-179.332,0.012079,0.074927,0,20.015
156,280.0,393.3878,-17.4965,-178.3769,-0.073723,0.126842,0,20.011
157,282.0,391.602,-17.5024,179.9323,-0.010199,0.13919,0,19.962
158,284.0,389.8168,-17.4745,178.9481,0.017007,0.117782,0,19.981
159,286.0,388.029,-17.4509,179.2491,0.016217,0.100724,0,20.014
160,288.0,386.2384,-17.4431,179.8351,-0.018387,0.09946,0,20.036
161,290.0,384.4474,-17.4298,179.5294,0.001883,0.09266,0,20.028
162,292.0,382.6577,-17.4116,179.4024,0.02018,0.080932,0,20.009
163,294.0,380.8698,-17.4071,179.9361,-0.009237,0.083,0,19.99
164,294.0,379.0829,-17.4042,179.8992,-0.01159,0.086604,0,19.987
165,296.0,377.2956,-17.3908,179.515,-0.008473,0.079695,0,19.998
166,298.0,375.507,-17.367,179.1727,0.021001,0.062402,0,20.012
167,300.0,373.7178,-17.3532,179.626,0.004056,0.055178,0,20.012
168,302.0,371.9286,-17.3499,179.9386,-0.007879,0.058356,0,20.008
169,304.0,370.1401,-17.3437,179.7854,-0.019111,0.058656,0,20.001
170,306.0,368.3524,-17.3221,179.2119,0.01141,0.043548,0,19.995
171,308.0,366.5649,-17.3003,179.3123,0.022235,0.028315,0,19.995
172,310.0,364.7771,-17.297,179.9942,-0.006654,0.031505,0,19.999
173,310.0,362.9888,-17.2981,-179.9499,-0.005635,0.039152,0,20.004
174,312.0,361.2001,-17.2941,179.8481,0.007759,0.041607,0,20.007
175,314.0,359.4113,-17.2932,179.9906,-0.006033,0.047215,0,20.005
176,316.0,357.623,-17.2909,179.9085,-0.013852,0.051486,0,20.001
177,318.0,355.835,-17.2772,179.4908,0.005332,0.044265,0,19.997
178,320.0,354.0472,-17.2614,179.4871,-3.4e-05,0.034993,0,19.998
179,322.0,352.2591,-17.2469,179.5324,0.011211,0.027026,0,20.001
180,324.0,350.471,-17.24,179.8266,-0.013949,0.026586,0,20.003
181,326.0,348.6828,-17.2281,179.5769,-0.004538,0.021245,0,20.001
182,328.0,346.8947,-17.2082,179.3238,-0.015011,0.007866,0,20.001
183,328.0,345.1069,-17.1759,178.8799,0.018204,-0.01791,0,19.999
184,330.0,343.3194,-17.1495,179.1984,0.017809,-0.03786,0,19.997
185,332.0,341.5314,-17.1414,179.8366,0.01168,-0.039461,0,19.998
186,334.0,339.7433,-17.1488,-179.6701,-0.009374,-0.025538,0,20.002
187,336.0,337.9552,-17.1557,-179.7861,0.00328,-0.012105,0,20.003
188,338.0,336.1671,-17.1621,-179.7881,-0.000996,0.000824,0,20.003
189,340.0,334.3789,-17.169,-179.7856,-0.009432,0.014222,0,20.001
190,342.0,332.5908,-17.1691,179.9598,-0.005495,0.020861,0,19.999
191,344.0,330.8027,-17.1618,179.7206,-0.002554,0.020024,0,19.999
192,344.0,329.0146,-17.15,179.5931,-0.002649,0.014786,0,20.0
193,346.0,327.2264,-17.135,179.4947,0.008848,0.006268,0,20.001
194,348.0,325.4383,-17.1246,179.6969,-0.011292,0.002405,0,20.001
195,350.0,323.6503,-17.1099,179.4906,0.008796,-0.00577,0,19.999
196,352.0,321.8624,-17.0971,179.6106,0.009772,-0.012114,0,19.998
197,354.0,320.0743,-17.0939,179.9484,0.006547,-0.008751,0,20.0
198,356.0,318.2862,-17.0993,-179.7775,-0.011581,0.003167,0,20.002
199,358.0,316.498,-17.1002,179.9926,0.005086,0.0105,0,20.001
200,360.0,314.7099,-17.1004,-179.9876,0.004499,0.017222,0,20.0
201,360.0,312.9218,-17.1052,-179.8248,-0.003698,0.028609,0,20.0
202,362.0,311.1337,-17.1094,-179.8734,0.007167,0.039326,0,20.0
203,364.0,309.3456,-17.1173,-179.7212,-0.007776,0.053709,0,20.0
204,366.0,307.5574,-17.1227,-179.8534,-0.003541,0.065607,0,20.0
205,368.0,305.7693,-17.1229,179.9792,-0.025491,0.072314,0,20.0
206,370.0,303.9815,-17.1043,179.278,-0.000868,0.060214,0,19.996
207,372.0,302.1938,-17.0747,178.9968,0.010239,0.037125,0,19.999
208,374.0,300.4059,-17.0503,179.2409,0.021988,0.019251,0,20.001
209,376.0,298.6177,-17.0442,179.914,-0.001825,0.019676,0,20.001
210,378.0,296.8296,-17.046,-179.9066,-0.017792,0.027985,0,20.001
211,378.0,295.0415,-17.0364,179.6245,0.00547,0.024858,0,19.999
212,380.0,293.2534,-17.0238,179.5877,0.008489,0.018768,0,19.999
213,382.0,291.4653,-17.0182,179.8548,-0.001177,0.019751,0,20.001
214,384.0,289.677,-17.0152,179.9121,-0.003666,0.023224,0,20.002
215,386.0,287.8886,-17.0097,179.8093,0.000947,0.02422,0,20.002
216,388.0,286.1003,-17.0035,179.7966,0.002955,0.024528,0,20.001
217,390.0,284.3121,-16.9995,179.8814,-0.002215,0.027034,0,20.0
218,392.0,282.524,-16.9951,179.8538,0.001894,0.029186,0,20.0
219,394.0,280.7359,-16.9913,179.8825,-0.001858,0.031893,0,20.0
220,394.0,278.9478,-16.9869,179.852,0.008862,0.034051,0,20.0
