step,time_sec,nn_steer,expert_steer,cte_m,cte_ft,speed_mph,x,y,yaw
178,35.6,-0.00014153681695461273,-0.004101859531097252,0.00040077820802143576,0.0013148891760050472,20.00103041518649,345.09136962890625,45.30891418457031,0.1411546766757965
179,35.8,-0.0052942149341106415,-0.004723864008694224,0.004394933057435418,0.014419072172156416,20.00007069117954,346.8794860839844,45.31203842163086,0.12079840153455734
180,36.0,0.004758489318192005,-0.0015464855906853153,0.004688381827032554,0.015381830633401483,19.999436144374407,348.6676025390625,45.311458587646484,-0.01974487118422985
181,36.2,0.0011331820860505104,-0.0031320060225873167,0.00601585336120326,0.019737052341570104,19.99903782978832,350.45574951171875,45.31191635131836,0.04914772883057594
182,36.4,-0.002672603353857994,-0.0052398275719609715,0.009700792683735915,0.03182674866850814,19.99994693134127,352.2438659667969,45.31473159790039,0.12475866824388504
183,36.6,-0.007510494440793991,-0.0044427176351142725,0.01217126701220676,0.039931979664328425,20.00087097875407,354.031982421875,45.31633377075195,0.0693485364317894
184,36.8,0.006451929919421673,0.00042907827873461953,0.008689782427512786,0.02850978577948105,20.000880995486856,355.8200988769531,45.31197738647461,-0.1533203125
185,37.0,0.0016922568902373314,-0.0021754085452028076,0.00642380956249655,0.02107549136502118,19.999549512499577,357.6082458496094,45.308841705322266,-0.0646972581744194
186,37.2,-0.0013868296518921852,-0.004982150614723322,0.007385055359530823,0.024229185025763107,19.999534968961417,359.3963623046875,45.30893325805664,0.041597880423069
187,37.4,-0.0012294212356209755,-0.004489211174973771,0.008282258119314,0.027172763728170145,20.000072914741246,361.1844787597656,45.3089599609375,0.026449698954820633
188,37.6,0.009677956812083721,-0.0029471347836234154,0.008006735339880952,0.026268817572495023,20.000559448038814,362.97259521484375,45.30781173706055,-0.01889037899672985
189,37.8,-0.002077694982290268,-0.009527353318456604,0.013728737604267537,0.0450417914815851,19.99957204024754,364.7607421875,45.31266403198242,0.21948841214179993
190,38.0,-0.006131998263299465,-0.012009633519917328,0.021819651747459336,0.07158678623913449,19.999894697623418,366.5488586425781,45.31988525390625,0.2646203935146332
191,38.2,-0.008922262117266655,-0.008665086981274144,0.02546181971289895,0.08353615658686739,20.00025017397603,368.33697509765625,45.32265853881836,0.08891460299491882
192,38.4,0.010701392777264118,-0.0014121250859149346,0.02074762118515721,0.06806962548911118,20.00028179296554,370.1251220703125,45.31707000732422,-0.2080077975988388
193,38.6,-0.002020488027483225,-0.004073655413014002,0.019294163898661405,0.06330106468528428,19.998494947355738,371.9132385253906,45.31474685668945,-0.025848388671875
194,38.8,-0.006541695445775986,-0.012081623093533785,0.020099007126304313,0.06594162654026424,19.99936557891608,373.70135498046875,45.31468200683594,0.026466580107808113
195,39.0,0.001954701729118824,-0.003942518861818915,0.01606681479325822,0.0527126486463133,20.00059514319929,375.4894714355469,45.30978012084961,-0.1590270847082138
196,39.2,0.012664196081459522,-0.0007228737792592299,0.010833992262602852,0.03554459517483794,20.00106882701072,377.2776184082031,45.30367660522461,-0.1767577826976776
197,39.4,-0.0030650291591882706,-0.009792440472808743,0.014498873645081036,0.047568484609727665,19.99957088541107,379.06573486328125,45.30646896362305,0.1688908189535141
198,39.6,-0.012175875715911388,-0.012261019067729074,0.02110205603064767,0.0692324695075901,19.99971751179149,380.8538513183594,45.31220245361328,0.22080951929092407
199,39.8,-0.00606377050280571,-0.0035998665552657923,0.01904970618723915,0.06249903804734169,19.999600107358205,382.6419982910156,45.30928039550781,-0.120147705078125
200,40.0,0.011695236898958683,0.0053482274406732805,0.008161871652380089,0.02677779499199469,20.00030700222586,384.43011474609375,45.297523498535156,-0.40570068359375
201,40.2,0.009246722795069218,0.0022450839961614903,0.0019940811295507633,0.0065422611330753265,19.99902055421771,386.2182312011719,45.29048156738281,-0.17181396484375
202,40.4,-0.004633269272744656,-0.005178858219932442,0.006075748920783463,0.019933560089263218,19.999743211603807,388.00634765625,45.29369354248047,0.18574972450733185
203,40.6,-0.009567086584866047,-0.005610572427084357,0.011206473178934404,0.03676664546437515,20.000878364886482,389.79449462890625,45.29795455932617,0.16739976406097412
204,40.8,0.0009634196758270264,-0.0016951781511596667,0.008803156385647144,0.028881747596286575,20.00108802123777,391.5826110839844,45.294681549072266,-0.1238403245806694
205,41.0,-0.03442251309752464,0.0029880004186342807,0.003219544503743135,0.010562810389660627,20.00055804297114,393.3707275390625,45.28822708129883,-0.2003173679113388
206,41.2,0.019587449729442596,0.03483248842403691,-0.02552964614721506,-0.08375868426562906,19.991815464493925,395.1579895019531,45.25860595703125,-1.0849303007125854
207,41.4,0.037917133420705795,0.03885992845871536,-0.05498743099532023,-0.18040496310668644,19.987618998039213,396.9447937011719,45.22827911376953,-0.931610107421875
208,41.6,0.012488656677305698,0.010695450456265925,-0.05334010380385727,-0.1750003461638471,19.98993867693843,398.73175048828125,45.22905731201172,0.22838746011257172
209,41.8,-0.013776905834674835,-0.012189739195020293,-0.02799969577792953,-0.09186252189606232,20.005818020049386,400.5196533203125,45.2535285949707,0.9525654315948486
210,42.0,-0.011898130178451538,-0.013824950098986549,-0.0044698416556431106,-0.014664835297500142,20.01301798311637,402.30859375,45.27618408203125,0.7467309236526489
211,42.2,-0.010008650831878185,-0.00772570952190564,0.007196037120734608,0.02360904642719093,20.010800835011704,404.0979309082031,45.28697967529297,0.30337095260620117
212,42.4,0.007986101321876049,-0.00039022219704371773,0.007024585137017091,0.023046539900931154,20.00245627946281,405.8865966796875,45.28593826293945,-0.0883178636431694
213,42.6,-0.001651058904826641,-0.004755686082681569,0.007272393572043505,0.023859559726903214,19.99424134467256,407.6745300292969,45.285316467285156,0.008068487048149109
214,42.8,0.0004149293527007103,-0.00573375812120775,0.008719145212275422,0.028606120378241697,19.993976904607273,409.4620361328125,45.285892486572266,0.04102429002523422
215,43.0,-0.0038318848237395287,-0.005601999520702902,0.009945935150000161,0.03263102187752653,19.999069688786797,411.2498474121094,45.28624725341797,0.038981515914201736
216,43.2,0.002292959950864315,-0.002438654148760194,0.008797742666368898,0.028863986049529736,20.004445300622713,413.03814697265625,45.28422927856445,-0.0574951097369194
217,43.4,-0.0018434952944517136,-0.0022281564011712106,0.007657402220643144,0.025122711501574854,20.005754985844092,414.826904296875,45.28221893310547,-0.037322998046875
218,43.6,0.0027099773287773132,-0.0009635707578719921,0.005978911402355308,0.019615851685303387,20.003301699742224,416.61566162109375,45.27967071533203,-0.0640258714556694
219,43.8,-0.005431637167930603,-0.0017355781657253906,0.005441259473049511,0.01785190172955976,19.99935257588269,418.4037780761719,45.27825927734375,-0.011322020553052425
220,44.0,-0.0005682101473212242,0.0013107843948562757,0.0022559298328054343,0.007401344832661381,19.99727626313516,420.19189453125,45.27420425415039,-0.1259155124425888
221,44.2,0.004403651691973209,0.003734259591935737,-0.0033593468352746373,-0.01102147947104244,19.99804887110743,421.98004150390625,45.26771926879883,-0.19561767578125
222,44.4,-0.0005409037694334984,0.002349260681007548,-0.0065007947086341,-0.0213280673118751,20.00015543093776,423.7681579589844,45.263710021972656,-0.0899658128619194
223,44.6,0.0015869773924350739,0.0048577943309149165,-0.008400975656393151,-0.027562256972520908,20.00218998332688,425.5562744140625,45.26093673706055,-0.0590820275247097
224,44.8,-0.0044054025784134865,0.0037115893835345526,-0.009234153330088186,-0.030295779611486523,20.00232459933043,427.3443908691406,45.25923156738281,-0.02075195126235485
225,45.0,0.003835940733551979,0.006770889395748317,-0.012331730100648744,-0.04045843338341242,20.00097282210256,429.1325378417969,45.25526428222656,-0.11941526085138321
226,45.2,0.008053568191826344,0.005654762483262858,-0.014524934944518317,-0.047653987563373475,19.999064819429094,430.920654296875,45.252201080322266,-0.0642089694738388
227,45.4,-0.001851959154009819,-0.001475330994499883,-0.009966733676107072,-0.032699258513919124,19.998191141989583,432.7087707519531,45.25588607788086,0.18267741799354553
228,45.6,-0.009863574057817459,-0.004086703371049294,-0.003329204176258848,-0.010922586229637078,19.9994184390066,434.4969177246094,45.261653900146484,0.21984699368476868
229,45.8,0.002859971486032009,0.001315816080418676,-0.0035352556044381677,-0.011598607997264919,20.00049618322475,436.2850341796875,45.26057815551758,-0.0512695237994194
230,46.0,-0.005991388112306595,0.0022153662816766988,-0.005661412398646824,-0.018574188253976446,20.00079157608849,438.0731506347656,45.25758361816406,-0.0797119066119194
231,46.2,0.00030565354973077774,0.005535367344040532,-0.01124487346678897,-0.03689263066477992,20.00068122495161,439.86126708984375,45.25112533569336,-0.2123107612133026
232,46.4,0.005777677521109581,0.01625300981655013,-0.01911082125537891,-0.06269954680749734,20.00023441171563,441.6494140625,45.24238967895508,-0.265228271484375
233,46.6,0.0033155111595988274,0.012610779807513545,-0.023265083886486557,-0.07632901781814055,19.9995647399944,443.4375305175781,45.23736572265625,-0.1151122897863388
234,46.8,0.0019379323348402977,0.007614604549678515,-0.022998112909677362,-0.07545312875858588,19.999813624773036,445.22564697265625,45.23676300048828,0.031137986108660698
235,47.0,-0.005352694541215897,0.003551171960007384,-0.01978188517309618,-0.06490120015130087,20.00034302416364,447.0137939453125,45.23910903930664,0.11950338631868362
236,47.2,0.0020185885950922966,0.005333233694305374,-0.019076705341899123,-0.06258761795391632,20.00055910907036,448.8019104003906,45.23894119262695,0.0022167423740029335
237,47.4,0.0012779328972101212,0.0047725016399722195,-0.018954692844038022,-0.062187314470433706,20.00022958297639,450.59002685546875,45.23819351196289,0.0006028426578268409
238,47.6,0.0035186810418963432,0.0028967948603427444,-0.017402169040768106,-0.057093732275713634,20.00004644903355,452.3781433105469,45.23887634277344,0.05166061967611313
239,47.8,0.004442758858203888,-0.0004417005833545513,-0.012985928298720417,-0.04260475299957389,19.999875199257946,454.1662902832031,45.24242401123047,0.15762783586978912
240,48.0,-0.011715411208570004,-0.005186223829855107,-0.00404701625092054,-0.013277612796670144,19.999904197908652,455.95440673828125,45.25048828125,0.3107396364212036
241,48.2,-0.005896576680243015,-0.0017992226431304565,-0.0009876872059533402,-0.0032404436927799566,19.999263846046304,457.7425231933594,45.25267791748047,0.05414154753088951
242,48.4,0.0004386836662888527,0.007992845921338882,-0.00623295312598611,-0.02044932193386027,19.999797500601783,459.5306396484375,45.24656295776367,-0.218109130859375
243,48.6,0.005679888650774956,0.012001598767553131,-0.014083642127318356,-0.04620617643699115,20.00033961858137,461.31878662109375,45.23784255981445,-0.274810791015625
244,48.8,0.00412211287766695,0.009136598156496702,-0.018530977543476053,-0.060797172363737974,20.00034870996716,463.1069030761719,45.23252487182617,-0.1263122409582138
245,49.0,0.0038365069776773453,0.00445070106915247,-0.018104448170121627,-0.05939779773446184,20.000432034927783,464.89501953125,45.232078552246094,0.039985381066799164
246,49.2,-0.007495141122490168,-0.0006234090952314964,-0.013126311784547628,-0.04306532875521524,20.000315696547972,466.68316650390625,45.23618698120117,0.1861548125743866
247,49.4,-0.005445477552711964,0.0017930950374986322,-0.011295315113824799,-0.03705812163804095,19.999868395706116,468.4712829589844,45.23714828491211,0.033334121108055115
248,49.6,0.0071831075474619865,0.006807586819156293,-0.015793858075874193,-0.051817121329651085,19.999819695775532,470.2593994140625,45.231781005859375,-0.1838988959789276
249,49.8,-0.0016497615724802017,0.004518507136684234,-0.01795589135220914,-0.05891040658398183,19.99914290019562,472.0475158691406,45.22874450683594,-0.057708740234375
250,50.0,-0.0027264459058642387,0.0038547066068255888,-0.018829499879960795,-0.061776576386170574,19.99990916328174,473.8356628417969,45.22700119018555,-0.029998773708939552
251,50.2,0.007193543948233128,0.013330921592544452,-0.02194997967435967,-0.07201437131482619,20.000709624743795,475.623779296875,45.2230110168457,-0.1142883226275444
252,50.4,0.0008453354239463806,0.007489707496063682,-0.02128628022885043,-0.06983687962602164,20.000174490445488,477.4118957519531,45.22280502319336,0.04403256997466087
253,50.6,0.0016261013224720955,0.002700435553753056,-0.01733048258954193,-0.05685854049907275,20.000277993943314,479.2000427246094,45.22589111328125,0.13886481523513794
254,50.8,0.0028008734807372093,-0.0010426669795605497,-0.011611877487674142,-0.03809671213666083,20.000235590497425,480.9881591796875,45.23073959350586,0.1942242830991745
255,51.0,-0.00742874201387167,-0.005762906180317353,-0.003147555433916241,-0.01032662576980976,20.000101399147606,482.7762756347656,45.23833084106445,0.28487908840179443
256,51.2,-0.005051000043749809,-0.003491475133043341,0.0015673520285107597,0.0051422312292192405,19.999821679892356,484.56439208984375,45.2421760559082,0.12136038392782211
257,51.4,0.007998800836503506,0.0010986110866885006,0.00010168551186495948,0.00033361389474703364,19.999928929971123,486.3525390625,45.23984146118164,-0.0856628343462944
258,51.6,-0.0027144192717969418,-0.002125462965626041,0.0016702480850510706,0.0054798167273589545,19.999157644464326,488.1406555175781,45.240535736083984,0.06581225246191025
259,51.8,-0.008652724325656891,-0.0026873097961991788,0.00413066973015378,0.013552066477477729,19.999853359331993,489.92877197265625,45.24212646484375,0.07441990077495575
260,52.0,-0.002576771192252636,0.004133992902883919,6.924673561521774e-06,2.27187460075831e-05,20.00036228449287,491.7168884277344,45.23713302612305,-0.174591064453125
261,52.2,-0.006891573313623667,0.012357330163856428,-0.009304793207694926,-0.03052753774753382,20.00068520825669,493.5050354003906,45.226951599121094,-0.3329467177391052
262,52.4,0.0016764365136623383,0.022938281735500655,-0.024825838228960423,-0.08144960309510252,20.00043925015381,495.29315185546875,45.2105598449707,-0.5447081923484802
263,52.6,0.005588103085756302,0.02810629138456576,-0.04231729504011683,-0.13883627425941691,19.999875213811638,497.0812683105469,45.192195892333984,-0.5744323134422302
264,52.8,0.032141320407390594,0.026685014473722513,-0.05586714108219779,-0.1832911511481178,19.999492174527717,498.8694152832031,45.17777633666992,-0.4157715141773224
265,53.0,-0.005604762118309736,0.002879691560930594,-0.0458042513302257,-0.15027641993425767,19.99215304531688,500.6570739746094,45.18696975708008,0.4737965762615204
266,53.2,-0.003982885740697384,-0.006736755744455376,-0.026441824264309088,-0.08675139471931582,19.99578032570053,502.4445495605469,45.20546340942383,0.661749005317688
267,53.4,-0.008721455931663513,-0.007961129592566887,-0.010045755223063326,-0.03295851556603508,20.00244933294007,504.2325744628906,45.220985412597656,0.5191738605499268
268,53.6,-0.003662080504000187,-0.004857154856648206,-0.0006766653168594355,-0.0022200306381651106,20.00609605279855,506.0212097167969,45.22948455810547,0.24847789108753204
269,53.8,-0.0006878506392240524,-0.002022155962999324,0.002489772097947169,0.00816854388982899,20.005053645400448,507.8099365234375,45.231781005859375,0.05989766865968704
270,54.0,0.003033881075680256,-0.0022529083161069823,0.003130746635039417,0.010271478790102722,20.00103850072394,509.598388671875,45.23155212402344,-0.0016479491023346782
271,54.2,0.00325594749301672,-0.004637519838872342,0.005107893930924699,0.016758182724334988,19.99753250003945,511.3865051269531,45.23265838623047,0.06766830384731293
272,54.4,0.0009146574884653091,-0.009008503527352071,0.010336593317084516,0.033912708818423565,19.99710362163571,513.1746215820312,45.23701477050781,0.18337737023830414
273,54.6,-0.0022011352702975273,-0.012123620354027476,0.01762643597219916,0.05782951619502989,19.999337836476133,514.9627685546875,45.24343490600586,0.24272052943706512
274,54.8,0.013631087727844715,-0.012160812351180019,0.024038898359996397,0.07886777929541058,20.001834229332808,516.7509155273438,45.24897766113281,0.19676296412944794
275,55.0,-0.028191138058900833,-0.022039370101337257,0.03886231316777339,0.12750103153335765,20.000619291957847,518.5390014648438,45.26293182373047,0.5290119647979736
276,55.2,-0.0013101380318403244,-0.009428905726963465,0.04020523037189387,0.1319069280133243,19.993438958689097,520.32666015625,45.26340103149414,-0.060211181640625
277,55.4,0.0015322249382734299,-0.0004333649821237825,0.030202755508191226,0.0990904083814941,19.995855191185917,522.1141967773438,45.25252914428711,-0.3767699897289276
278,55.6,0.01839764416217804,0.0019445092277186032,0.019414690587945774,0.063696493468556,20.0015797552266,523.9022216796875,45.24087142944336,-0.36688232421875
279,55.8,0.00479391124099493,-0.015176668532608892,0.020910038467854664,0.06860249060687629,20.002722035680826,525.6904296875,45.24149703979492,0.12488442659378052
280,56.0,-0.013271250762045383,-0.02727549582443076,0.032924081930627826,0.108018644961281,20.004184373400303,527.4790649414062,45.25263977050781,0.44065579771995544
281,56.2,-0.013853879645466805,-0.020226744663124626,0.03898425323322788,0.12790109737770336,20.001627345837843,529.2672729492188,45.25782775878906,0.15633933246135712
282,56.4,0.010680529288947582,-0.003979195291990613,0.031152637715967747,0.10220681992405563,19.999190414925902,531.055419921875,45.24912643432617,-0.33770751953125
283,56.6,-0.0003666793927550316,-0.0038038572971371433,0.024392952003560623,0.08002937265136183,19.99655362046649,532.8435668945312,45.24149703979492,-0.2110595852136612
284,56.8,0.0019832951948046684,-0.004038347056784994,0.020574120214686516,0.06750039656515211,19.998881359221016,534.6316528320312,45.23680877685547,-0.11911008507013321
285,57.0,-0.0030795265920460224,-0.0040008104223624216,0.018174880595649413,0.05962887525343042,20.002017549474083,536.4197998046875,45.23353576660156,-0.0653991550207138
286,57.2,0.009064841084182262,-0.00164671356651659,0.014669220323656203,0.04812736480666421,20.003571702236012,538.2081298828125,45.22916030883789,-0.1251220554113388
287,57.4,-0.0009631896391510963,-0.005446925013148291,0.016156968495839804,0.053008428519891064,20.00154542694335,539.9963989257812,45.22977828979492,0.08012013882398605
288,57.6,-0.005277203395962715,-0.007085390025111547,0.020480928363689525,0.06719464901272715,19.9999852306345,541.7845458984375,45.23323440551758,0.14701780676841736
289,57.8,-0.0076154014095664024,-0.011192536518817528,0.021323499521792143,0.06995899017107654,19.999136769776435,543.5726318359375,45.23320388793945,0.004702297504991293
290,58.0,0.0001100664958357811,-0.0008351082126675611,0.015073436042893955,0.049453531906968204,19.99935539871938,545.3607788085938,45.22608184814453,-0.248748779296875
291,58.2,-0.0026219766587018967,0.0050404315893145864,0.005559509544569507,0.018239861294205423,20.000211596132882,547.1488647460938,45.2156982421875,-0.328125
292,58.4,0.004405347630381584,0.01045832697839362,-0.006239390659691065,-0.020470442451940834,20.00108493502946,548.93701171875,45.20302963256836,-0.4003296196460724
293,58.6,0.011832325719296932,0.01098853610360535,-0.0163103024589656,-0.0535114927194727,20.000850927864978,550.7251586914062,45.19208908081055,-0.3130187392234802
294,58.8,0.009623792953789234,0.0032437597244663993,-0.01684817810100373,-0.05527617664089708,19.9994204875241,552.5132446289062,45.190677642822266,0.03886308893561363
295,59.0,-0.004124465398490429,-0.0070290589543365424,-0.006006852711660806,-0.01970752265052524,19.999352572458058,554.3013916015625,45.20064926147461,0.4143960177898407
296,59.2,-0.009906337596476078,-0.009615766511624579,0.006652801435851927,0.021826777062800437,20.00014819007068,556.0895385742188,45.212440490722656,0.41374507546424866
297,59.4,-0.005385224707424641,-0.0050287077135533365,0.01184199808262587,0.038851700989402264,20.00052226790833,557.8776245117188,45.21675491333008,0.11925580352544785
298,59.6,0.004600186832249165,-0.0021424713694487172,0.009473028403620201,0.0310794905077333,20.000753316105264,559.665771484375,45.21351623535156,-0.125946044921875
299,59.8,-0.004718806594610214,-0.0023022241061530038,0.007439752044283801,0.024408636096968063,20.000075203103417,561.4539184570312,45.21061325073242,-0.0680541843175888
300,60.0,-0.004442141391336918,0.0015143747358067044,0.0035105416822753628,0.011517525572876301,19.999881882258432,563.2420043945312,45.205814361572266,-0.1471557468175888
301,60.2,0.005998966284096241,0.008319190886807845,-0.005205571030906353,-0.0170786456610388,20.00004930139113,565.0301513671875,45.19622802734375,-0.309539794921875
302,60.4,0.008885146118700504,0.007536104647045969,-0.011832254819833318,-0.03881973490310194,19.99965839231066,566.8182983398438,45.18872833251953,-0.2020568698644638
303,60.6,-0.004399225581437349,0.0005683693979153726,-0.010439963125720967,-0.03425184862139038,19.99963960518765,568.6063842773438,45.18925094604492,0.08858661353588104
304,60.8,-0.0008239084854722023,0.00021565976563823523,-0.0082427407178617,-0.02704311345678938,20.00029622679528,570.39453125,45.19057846069336,0.06926147639751434
305,61.0,-0.00040007755160331726,0.001154303355524,-0.007759450941151324,-0.02545751702576691,20.000732901524696,572.1826171875,45.19019317626953,0.007607325445860624
306,61.2,0.01260556373745203,0.0014371709560349203,-0.007884274817706793,-0.025867044192925154,20.000721043272875,573.9707641601562,45.18919372558594,-0.013763426803052425
307,61.4,-0.005314688663929701,-0.009739625114103678,0.00018376598755024564,0.0006029068025943479,19.998758717194068,575.7589111328125,45.19639205932617,0.3092462718486786
308,61.6,-0.014284338802099228,-0.013362746659527558,0.009632697353725038,0.03160333878599526,19.998930872081175,577.5469970703125,45.20497131347656,0.3007780611515045
309,61.8,0.0025593703612685204,-0.0011183799742392872,0.008068628702562728,0.0264718797925159,19.999253651706933,579.3351440429688,45.202537536621094,-0.11822507530450821
310,62.0,0.007083158008754253,0.0031706109623193986,0.002526521381554457,0.008289112409459126,20.000041435548738,581.123291015625,45.19612503051758,-0.2020568698644638
311,62.2,-0.010422560386359692,-0.001252482789339288,0.0018887042627957502,0.006196536493550809,20.00070558803206,582.911376953125,45.19461441040039,0.0001896686590043828
312,62.4,0.0021197255700826645,0.004508486712677561,-0.0031467384894919488,-0.010323945505864764,20.00043297446346,584.6995239257812,45.1887092590332,-0.1967773288488388
313,62.6,0.0042582107707858086,0.007190723364418032,-0.010493887511320292,-0.03442876590264007,20.000113800556413,586.4876708984375,45.18049240112305,-0.24517822265625
314,62.8,0.0030280184000730515,0.0052887886667541874,-0.014561353378134667,-0.04777347061711934,20.000105411266926,588.2757568359375,45.17555618286133,-0.11825559288263321
315,63.0,0.0008326331153512001,0.002724097578730484,-0.014972457171854386,-0.04912223638770674,20.00043452799956,590.0639038085938,45.17427062988281,0.005706684663891792
316,63.2,-0.0006600776687264442,0.001166184865045371,-0.013366542456134318,-0.043853487151783714,20.000705210549135,591.8519897460938,45.17500686645508,0.061397988349199295
317,63.4,-8.093565702438354e-05,0.0035817336548261375,-0.011596566091490486,-0.03804647789560565,20.00064563698366,593.64013671875,45.175907135009766,0.0547182559967041
318,63.6,-0.002443710807710886,0.0025152848328856914,-0.009996979236962958,-0.032798489359797546,20.00030260697803,595.4282836914062,45.1766357421875,0.04628366231918335
319,63.8,0.00026725511997938156,0.0037335251832459164,-0.010101320540637374,-0.03314081648254472,20.00002350157436,597.2163696289062,45.1756591796875,-0.018768310546875
320,64.0,0.002620888873934746,0.004064405139792991,-0.011039778914234228,-0.036219748252976226,19.999860360661067,599.0045166015625,45.173851013183594,-0.037353515625
321,64.2,-0.0023771654814481735,0.0018976708329882027,-0.01024255023726839,-0.033604168520439626,19.999879663309066,600.7926635742188,45.17377853393555,0.03222481906414032
322,64.4,-0.00020052585750818253,0.0023091974492643295,-0.010048418039272136,-0.03296725183996559,20.00020613866569,602.5807495117188,45.17310333251953,-0.0026550290640443563
323,64.6,0.007697907276451588,0.002811119930761232,-0.010780538088503005,-0.0353692205822842,20.000360543760483,604.368896484375,45.1714973449707,-0.0310668908059597
324,64.8,-0.0007430985569953918,-0.0021078555808930906,-0.006492861826339659,-0.021302040794328205,19.999655065770202,606.1570434570312,45.1749153137207,0.1659672111272812
325,65.0,-0.007862403988838196,-0.004591664298127265,0.0003048552538107985,0.00100018131091262,19.999939242501185,607.9451293945312,45.180843353271484,0.22603754699230194
326,65.2,-0.003485000692307949,-0.0023473009472244686,0.001945131926764232,0.006381666630605163,20.000016544136297,609.7332763671875,45.18161392211914,0.018045328557491302
327,65.4,-0.009421071037650108,0.0041896871068494365,-0.0017766354350286333,-0.005828856600659341,20.000228592800045,611.5213623046875,45.17702102661133,-0.15460205078125
328,65.6,6.0587190091609955e-05,0.015921100927033055,-0.013683796522329766,-0.044894346982320386,19.999976036920636,613.3095092773438,45.164241790771484,-0.4409485161304474
329,65.8,0.009253577329218388,0.02285886360016227,-0.029678863222456192,-0.09737160161476317,19.999851501659734,615.09765625,45.147377014160156,-0.539520263671875
330,66.0,0.016760025173425674,0.019236248404104137,-0.04008924347217016,-0.13152639355323476,19.999167764560404,616.8857421875,45.1360969543457,-0.3038634657859802
331,66.2,-0.0031183683313429356,0.005176727608444481,-0.035771216658209024,-0.11735963846091849,19.998185910880746,618.6738891601562,45.13954544067383,0.22700636088848114
332,66.4,9.065214544534683e-05,-7.551635644860723e-06,-0.026402197216515978,-0.08662138471583428,19.9998599284862,620.4620361328125,45.148040771484375,0.3243522346019745
333,66.6,-0.005253603681921959,-0.0022064982298420706,-0.017063892057959464,-0.05598389961943573,20.001385239944383,622.2501220703125,45.15650939941406,0.30473947525024414
334,66.8,-0.0043390425853431225,-0.0011307226974641676,-0.010977058294170184,-0.036013971933845305,20.001703800070207,624.0382690429688,45.16172790527344,0.16743144392967224
335,67.0,-0.01106785424053669,0.0015229939361782923,-0.009911421445412742,-0.032517787934967936,20.000917328093173,625.826416015625,45.16191864013672,-0.000335693359375
336,67.2,-0.0100946556776762,0.017530919266132185,-0.01833815935162649,-0.060164566727190255,19.9993260892664,627.614501953125,45.15262222290039,-0.336669921875
337,67.4,0.013332213275134563,0.03430828133418492,-0.038342531775519134,-0.12579571195039418,19.99878517922037,629.4025268554688,45.13174819946289,-0.7170409560203552
338,67.6,0.028835266828536987,0.031791210511759156,-0.05416981118761803,-0.17772248333678473,19.9969029812494,631.1905517578125,45.11505126953125,-0.481964111328125
339,67.8,-0.0027136257849633694,0.006278437183137541,-0.046246582717111115,-0.15172763844160683,19.99421500694908,632.9781494140625,45.12210464477539,0.3957420587539673
340,68.0,-0.005125458352267742,-0.005423509545228023,-0.028230404052588868,-0.09261943883189566,19.99937618795787,634.7659301757812,45.13924789428711,0.6293473243713379
341,68.2,-0.012081839144229889,-0.00689574358341371,-0.01286481855543611,-0.042207411309417006,20.004273526420228,636.5541381835938,45.153743743896484,0.48524755239486694
342,68.4,-0.005775471683591604,-0.0010228719005904113,-0.007127260644756287,-0.023383401813742218,20.004837532745416,638.3428955078125,45.15861129760742,0.11714279651641846
343,68.6,-0.030144035816192627,0.0048522131716429604,-0.010328828057190485,-0.03388723224315283,20.002474414825986,640.1314697265625,45.154541015625,-0.1617736667394638
344,68.8,-0.2176526039838791,0.025103445347324362,-0.03680577683317916,-0.12075386486536753,19.993896661113435,641.9190063476562,45.12718963623047,-1.0088502168655396
345,69.0,0.0026301397010684013,0.24717453922126295,-0.18491060707344967,-0.6066621161108566,19.74897779354239,643.685302734375,44.97822570800781,-5.778568267822266
346,69.2,-0.08214237540960312,0.32894660756895255,-0.42889301761030435,-1.4071293678965908,19.868528258232327,645.43798828125,44.73339080810547,-8.252969741821289
347,69.4,-0.104736328125,0.2779787590472516,-0.7244946764385385,-2.3769511142466144,20.024857582922152,647.1939086914062,44.42594528198242,-10.432233810424805
348,69.6,-0.08143935352563858,0.20277579884176633,-1.0709126143941172,-3.5134929418087957,20.124875562524952,648.9403076171875,44.01266860961914,-13.932456016540527
