step,time_sec,steer_norm,steer_rad,cte_m,cte_ft,speed_mph,x,y,yaw
0,0.0,-0.0010348051692823678,-0.0012642214753122688,0.00018597950470259863,0.0006101689982084737,19.902191743481062,29.6701717376709,244.53591918945312,0.05791149660944939
1,0.2,-0.0004949540272152167,-0.0006046853350488301,0.0006054453537926766,0.0019863693345371653,20.823734665683457,31.51505470275879,244.53697204589844,0.03042333759367466
2,0.4,0.00019309430698541595,0.00023590331484408267,0.00029965290508326124,0.0009831132371133668,19.923749534681086,33.344486236572266,244.53729248046875,0.0064481268636882305
3,0.6,0.00030137189595524694,0.00036818604528852516,-1.9270110671001806e-05,-6.322214989384957e-05,18.657547940688,35.06800079345703,244.5375518798828,0.005789461545646191
4,0.8,0.00014500357149270423,0.00017715086329263675,-0.0001800756620751576,-0.0005907994351626601,17.80043406321619,36.69193649291992,244.53794860839844,0.01456530299037695
5,1.0,8.869326790143129e-06,1.0835656539517861e-05,-0.00014650864478084265,-0.0004806714221427798,17.93702510457487,38.28305435180664,244.5385284423828,0.020734192803502083
6,1.2,-3.24062272400855e-05,-3.959068781921246e-05,-8.956589790262113e-05,-0.0002938513804748355,19.10561295074824,39.93941879272461,244.53915405273438,0.022210875526070595
7,1.4,-1.9667523067469715e-05,-2.402781293152775e-05,-6.649002523846325e-05,-0.00021814313440335977,20.20255770675428,41.70792007446289,244.53977966308594,0.02139151282608509
8,1.6,1.9823625389685035e-06,2.421852313857821e-06,-5.721425649655094e-05,-0.00018771082128414418,20.4076350792942,43.53407669067383,244.5404052734375,0.02050769329071045
9,1.8,-2.9964949476624386e-06,-3.660817877559201e-06,-5.182937879131382e-05,-0.00017004389911369404,19.906076302491694,45.340614318847656,244.54103088378906,0.020359423011541367
10,2.0,-1.0335440054992373e-05,-1.2626807115184182e-05,-2.7843749444422504e-05,-9.135088692723913e-05,19.302212355149187,47.092796325683594,244.54165649414062,0.020332448184490204
11,2.2,-1.467609572247963e-05,-1.7929786144153363e-05,2.514017830518833e-05,8.248090259079408e-05,19.056156061891755,48.80531311035156,244.5422821044922,0.02006983570754528
12,2.4,-1.2921979349746257e-05,-1.5786782171585002e-05,6.175681119035176e-05,0.00020261421642575367,19.332607680368476,50.52088165283203,244.54290771484375,0.019587626680731773
13,2.6,-1.367343653824772e-05,-1.670483741877724e-05,9.980602183765766e-05,0.00032744758868586077,19.861844020333933,52.2767219543457,244.54354858398438,0.019072551280260086
14,2.8,-3.453456640890683e-05,-4.2190879781761475e-05,0.00010857902176583559,0.000356230397770224,20.190514858484292,54.07339096069336,244.54417419433594,0.018544876947999
15,3.0,-2.5484268894941794e-06,-3.113413130895039e-06,0.00011935910934468183,0.0003915981403024059,20.14651300316006,55.88156509399414,244.5447998046875,0.01747656799852848
